TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612745,Houston Rockets,82,65,17,0.793,3951.0,105.7,25.7,0.75,6.4,3.6,11.8,8.9,8.9,35.9,1,1,1,1,18,7,10,4,5,15,13,12,16,28
1610612754,Indiana Pacers,82,48,34,0.585,3951.0,107.3,24.5,0.721,6.6,3.1,11.1,9.5,9.2,33.5,1,8,8,8,18,12,25,24,2,25,4,17,18,15
1610612746,LA Clippers,82,42,40,0.512,3941.0,109.2,25.3,0.718,5.7,3.4,13.0,9.9,11.6,33.6,1,18,18,18,27,19,16,27,13,18,24,26,30,16
1610612747,Los Angeles Lakers,82,35,47,0.427,3981.0,107.3,26.5,0.729,5.7,3.5,13.5,10.0,9.4,36.3,1,21,21,21,3,13,2,17,15,17,26,27,20,30
1610612763,Memphis Grizzlies,82,22,60,0.268,3941.0,110.4,23.2,0.721,5.6,3.6,13.0,8.8,10.7,31.5,1,29,29,29,27,26,30,23,22,14,23,11,28,6
1610612748,Miami Heat,82,44,38,0.537,3986.0,105.8,25.3,0.741,5.6,3.9,11.6,8.7,8.1,32.2,1,15,15,15,2,8,15,7,21,6,10,9,7,7
1610612749,Milwaukee Bucks,82,44,38,0.537,3966.0,109.1,23.4,0.709,6.6,4.0,11.8,9.7,7.5,35.2,1,15,15,15,8,18,29,30,3,5,14,20,3,23
1610612750,Minnesota Timberwolves,82,47,35,0.573,3961.0,110.2,23.6,0.72,6.3,3.1,11.3,9.7,9.6,34.1,1,12,12,12,12,25,27,25,6,24,9,21,22,20
1610612740,New Orleans Pelicans,82,48,34,0.585,3991.0,107.4,26.4,0.726,5.9,4.4,12.8,10.2,10.5,35.3,1,8,8,8,1,14,4,19,9,3,20,29,25,25
1610612752,New York Knicks,82,29,53,0.354,3966.0,109.7,25.0,0.727,5.0,3.8,12.9,9.8,8.5,32.3,1,22,22,22,8,22,19,18,29,10,22,24,13,8
1610612760,Oklahoma City Thunder,82,48,34,0.585,3966.0,106.4,24.2,0.725,6.7,3.7,10.7,9.5,8.3,32.4,1,8,8,8,8,9,26,20,1,11,2,16,9,9
1610612753,Orlando Magic,82,25,57,0.305,3946.0,109.4,24.6,0.714,5.7,3.6,12.8,9.6,9.7,36.1,1,26,26,26,23,20,24,28,20,13,19,18,23,29
1610612755,Philadelphia 76ers,82,52,30,0.634,3956.0,103.9,27.3,0.736,6.2,3.8,13.8,9.2,7.7,31.0,1,5,5,5,16,3,1,12,7,9,27,14,4,1
1610612756,Phoenix Suns,82,21,61,0.256,3941.0,111.7,25.4,0.724,5.2,3.4,14.0,9.9,10.9,35.3,1,30,30,30,27,30,13,22,27,21,30,25,29,24
1610612757,Portland Trail Blazers,82,49,33,0.598,3951.0,105.7,26.4,0.746,5.2,3.9,11.1,8.7,8.4,31.5,1,7,7,7,18,6,5,6,26,7,6,10,11,4
1610612758,Sacramento Kings,82,27,55,0.329,3951.0,110.4,23.5,0.731,5.9,3.1,11.7,8.7,9.2,31.5,1,24,24,24,18,27,28,15,10,25,12,8,17,5
1610612759,San Antonio Spurs,82,47,35,0.573,3946.0,104.1,25.3,0.741,5.7,4.2,11.2,9.1,9.3,33.0,1,12,12,12,23,4,14,8,14,4,8,13,19,12
1610612761,Toronto Raptors,82,59,23,0.72,3966.0,105.3,25.5,0.725,5.7,4.5,11.2,9.8,8.6,33.7,1,2,2,2,8,5,12,21,17,2,7,23,14,17
1610612762,Utah Jazz,82,48,34,0.585,3951.0,103.0,25.6,0.756,6.5,3.8,12.3,8.1,7.1,31.2,1,8,8,8,18,1,11,3,4,8,16,2,1,2
1610612764,Washington Wizards,82,43,39,0.524,3971.0,107.7,24.6,0.732,5.8,3.2,12.7,9.7,8.2,33.8,1,17,17,17,5,15,23,13,11,22,18,22,8,19
