season,team_id,team,game_id,game_date,away_team,home_team,opponent,opponent_id,game_week,pf,opp_pf,wl,differential
2022-23,1610612742,DAL,22200962,2023-03-05,PHX,DAL,PHX,1610612756,65,126,130,L,-4
2022-23,1610612742,DAL,22200983,2023-03-07,UTA,DAL,UTA,1610612762,66,120,116,W,4
2022-23,1610612742,DAL,22200988,2023-03-08,DAL,NOP,NOP,1610612740,67,106,113,L,-7
2022-23,1610612742,DAL,22201010,2023-03-11,DAL,MEM,MEM,1610612763,68,108,112,L,-4
2022-23,1610612742,DAL,22201023,2023-03-13,MEM,DAL,MEM,1610612763,69,88,104,L,-16
2022-23,1610612742,DAL,22201040,2023-03-15,DAL,SAS,SAS,1610612759,70,137,128,W,9
2022-23,1610612742,DAL,22201054,2023-03-17,DAL,LAL,LAL,1610612747,71,111,110,W,1
2022-23,1610612742,DAL,22201075,2023-03-20,DAL,MEM,MEM,1610612763,72,108,112,L,-4
2022-23,1610612742,DAL,22201086,2023-03-22,GSW,DAL,GSW,1610612744,73,125,127,L,-2
2022-23,1610612742,DAL,22201101,2023-03-24,CHA,DAL,CHA,1610612766,74,109,117,L,-8
2022-23,1610612742,DAL,22201113,2023-03-26,DAL,CHA,CHA,1610612766,75,104,110,L,-6
2022-23,1610612742,DAL,22201123,2023-03-27,DAL,IND,IND,1610612754,76,127,104,W,23
2022-23,1610612742,DAL,22201139,2023-03-29,DAL,PHI,PHI,1610612755,77,108,116,L,-8
2022-23,1610612742,DAL,22201161,2023-04-01,DAL,MIA,MIA,1610612748,78,122,129,L,-7
2022-23,1610612742,DAL,22201167,2023-04-02,DAL,ATL,ATL,1610612737,79,130,132,L,-2
2022-23,1610612742,DAL,22201195,2023-04-05,SAC,DAL,SAC,1610612758,80,123,119,W,4
2022-23,1610612742,DAL,22201210,2023-04-07,CHI,DAL,CHI,1610612741,81,112,115,L,-3
2022-23,1610612742,DAL,22201224,2023-04-09,SAS,DAL,SAS,1610612759,82,117,138,L,-21
2022-23,1610612743,DEN,22200012,2022-10-19,DEN,UTA,UTA,1610612762,1,102,123,L,-21
2022-23,1610612743,DEN,22200026,2022-10-21,DEN,GSW,GSW,1610612744,2,128,123,W,5
2022-23,1610612743,DEN,22200035,2022-10-22,OKC,DEN,OKC,1610612760,3,122,117,W,5
2022-23,1610612743,DEN,22200051,2022-10-24,DEN,POR,POR,1610612757,4,110,135,L,-25
2022-23,1610612743,DEN,22200064,2022-10-26,LAL,DEN,LAL,1610612747,5,110,99,W,11
2022-23,1610612743,DEN,22200078,2022-10-28,UTA,DEN,UTA,1610612762,6,117,101,W,16
2022-23,1610612743,DEN,22200095,2022-10-30,DEN,LAL,LAL,1610612747,7,110,121,L,-11
2022-23,1610612743,DEN,22200119,2022-11-03,DEN,OKC,OKC,1610612760,8,122,110,W,12
2022-23,1610612743,DEN,22200138,2022-11-05,SAS,DEN,SAS,1610612759,9,126,101,W,25
2022-23,1610612743,DEN,22200154,2022-11-07,DEN,SAS,SAS,1610612759,10,115,109,W,6
2022-23,1610612743,DEN,22200160,2022-11-09,DEN,IND,IND,1610612754,11,122,119,W,3
2022-23,1610612743,DEN,22200176,2022-11-11,DEN,BOS,BOS,1610612738,12,112,131,L,-19
2022-23,1610612743,DEN,22200196,2022-11-13,DEN,CHI,CHI,1610612741,13,126,103,W,23
2022-23,1610612743,DEN,22200219,2022-11-16,NYK,DEN,NYK,1610612752,14,103,106,L,-3
2022-23,1610612743,DEN,22200230,2022-11-18,DEN,DAL,DAL,1610612742,15,99,127,L,-28
2022-23,1610612743,DEN,22200246,2022-11-20,DEN,DAL,DAL,1610612742,16,98,97,W,1
2022-23,1610612743,DEN,22200258,2022-11-22,DET,DEN,DET,1610612765,17,108,110,L,-2
2022-23,1610612743,DEN,22200268,2022-11-23,DEN,OKC,OKC,1610612760,18,131,126,W,5
2022-23,1610612743,DEN,22200285,2022-11-25,DEN,LAC,LAC,1610612746,19,114,104,W,10
2022-23,1610612743,DEN,22200305,2022-11-28,HOU,DEN,HOU,1610612745,20,129,113,W,16
2022-23,1610612743,DEN,22200320,2022-11-30,HOU,DEN,HOU,1610612745,21,120,100,W,20
2022-23,1610612743,DEN,22200327,2022-12-02,DEN,ATL,ATL,1610612737,22,109,117,L,-8
2022-23,1610612743,DEN,22200344,2022-12-04,DEN,NOP,NOP,1610612740,23,106,121,L,-15
2022-23,1610612743,DEN,22200362,2022-12-06,DAL,DEN,DAL,1610612742,24,115,116,L,-1
2022-23,1610612743,DEN,22200376,2022-12-08,DEN,POR,POR,1610612757,25,121,120,W,1
2022-23,1610612743,DEN,22200393,2022-12-10,UTA,DEN,UTA,1610612762,26,115,110,W,5
2022-23,1610612743,DEN,22200422,2022-12-14,WAS,DEN,WAS,1610612764,27,141,128,W,13
2022-23,1610612743,DEN,22200437,2022-12-16,DEN,LAL,LAL,1610612747,28,108,126,L,-18
2022-23,1610612743,DEN,22200450,2022-12-18,CHA,DEN,CHA,1610612766,29,119,115,W,4
2022-23,1610612743,DEN,22200465,2022-12-20,MEM,DEN,MEM,1610612763,30,105,91,W,14
2022-23,1610612743,DEN,22200489,2022-12-23,POR,DEN,POR,1610612757,31,120,107,W,13
2022-23,1610612743,DEN,22200497,2022-12-25,PHX,DEN,PHX,1610612756,32,128,125,W,3
2022-23,1610612743,DEN,22200514,2022-12-27,DEN,SAC,SAC,1610612758,33,113,106,W,7
2022-23,1610612743,DEN,22200522,2022-12-28,DEN,SAC,SAC,1610612758,34,126,127,L,-1
2022-23,1610612743,DEN,22200535,2022-12-30,MIA,DEN,MIA,1610612748,35,124,119,W,5
2022-23,1610612743,DEN,22200549,2023-01-01,BOS,DEN,BOS,1610612738,36,123,111,W,12
2022-23,1610612743,DEN,22200557,2023-01-02,DEN,MIN,MIN,1610612750,37,111,124,L,-13
2022-23,1610612743,DEN,22200579,2023-01-05,LAC,DEN,LAC,1610612746,38,122,91,W,31
2022-23,1610612743,DEN,22200588,2023-01-06,CLE,DEN,CLE,1610612739,39,121,108,W,13
2022-23,1610612743,DEN,22200609,2023-01-09,LAL,DEN,LAL,1610612747,40,122,109,W,13
2022-23,1610612743,DEN,22200624,2023-01-11,PHX,DEN,PHX,1610612756,41,126,97,W,29
2022-23,1610612743,DEN,22200639,2023-01-13,DEN,LAC,LAC,1610612746,42,115,103,W,12
2022-23,1610612743,DEN,22200653,2023-01-15,ORL,DEN,ORL,1610612753,43,119,116,W,3
2022-23,1610612743,DEN,22200667,2023-01-17,POR,DEN,POR,1610612757,44,122,113,W,9
2022-23,1610612743,DEN,22200676,2023-01-18,MIN,DEN,MIN,1610612750,45,122,118,W,4
2022-23,1610612743,DEN,22200688,2023-01-20,IND,DEN,IND,1610612754,46,134,111,W,23
2022-23,1610612743,DEN,22200702,2023-01-22,OKC,DEN,OKC,1610612760,47,99,101,L,-2
2022-23,1610612743,DEN,22200716,2023-01-24,DEN,NOP,NOP,1610612740,48,99,98,W,1
2022-23,1610612743,DEN,22200723,2023-01-25,DEN,MIL,MIL,1610612749,49,99,107,L,-8
2022-23,1610612743,DEN,22200741,2023-01-28,DEN,PHI,PHI,1610612755,50,119,126,L,-7
2022-23,1610612743,DEN,22200768,2023-01-31,NOP,DEN,NOP,1610612740,51,122,113,W,9
2022-23,1610612743,DEN,22200783,2023-02-02,GSW,DEN,GSW,1610612744,52,134,117,W,17
2022-23,1610612743,DEN,22200801,2023-02-04,ATL,DEN,ATL,1610612737,53,128,108,W,20
2022-23,1610612743,DEN,22200806,2023-02-05,DEN,MIN,MIN,1610612750,54,98,128,L,-30
2022-23,1610612743,DEN,22200820,2023-02-07,MIN,DEN,MIN,1610612750,55,146,112,W,34
2022-23,1610612743,DEN,22200831,2023-02-09,DEN,ORL,ORL,1610612753,56,104,115,L,-11
2022-23,1610612743,DEN,22200847,2023-02-11,DEN,CHA,CHA,1610612766,57,119,105,W,14
2022-23,1610612743,DEN,22200861,2023-02-13,DEN,MIA,MIA,1610612748,58,112,108,W,4
2022-23,1610612743,DEN,22200881,2023-02-15,DAL,DEN,DAL,1610612742,59,118,109,W,9
2022-23,1610612743,DEN,22200886,2023-02-23,DEN,CLE,CLE,1610612739,60,115,109,W,6
2022-23,1610612743,DEN,22200907,2023-02-25,DEN,MEM,MEM,1610612763,61,94,112,L,-18
2022-23,1610612743,DEN,22200918,2023-02-26,LAC,DEN,LAC,1610612746,62,134,124,W,10
2022-23,1610612743,DEN,22200926,2023-02-28,DEN,HOU,HOU,1610612745,63,133,112,W,21
2022-23,1610612743,DEN,22200952,2023-03-03,MEM,DEN,MEM,1610612763,64,113,97,W,16
2022-23,1610612743,DEN,22200975,2023-03-06,TOR,DEN,TOR,1610612761,65,118,113,W,5
2022-23,1610612743,DEN,22200989,2023-03-08,CHI,DEN,CHI,1610612741,66,96,117,L,-21
2022-23,1610612743,DEN,22201002,2023-03-10,DEN,SAS,SAS,1610612759,67,120,128,L,-8
2022-23,1610612743,DEN,22201014,2023-03-12,BKN,DEN,BKN,1610612751,68,120,122,L,-2
2022-23,1610612743,DEN,22201029,2023-03-14,DEN,TOR,TOR,1610612761,69,110,125,L,-15
2022-23,1610612743,DEN,22201042,2023-03-16,DEN,DET,DET,1610612765,70,119,100,W,19
2022-23,1610612743,DEN,22201055,2023-03-18,DEN,NYK,NYK,1610612752,71,110,116,L,-6
2022-23,1610612743,DEN,22201063,2023-03-19,DEN,BKN,BKN,1610612751,72,108,102,W,6
2022-23,1610612743,DEN,22201083,2023-03-22,DEN,WAS,WAS,1610612764,73,118,104,W,14
2022-23,1610612743,DEN,22201109,2023-03-25,MIL,DEN,MIL,1610612749,74,129,106,W,23
2022-23,1610612743,DEN,22201126,2023-03-27,PHI,DEN,PHI,1610612755,75,116,111,W,5
2022-23,1610612743,DEN,22201147,2023-03-30,NOP,DEN,NOP,1610612740,76,88,107,L,-19
2022-23,1610612743,DEN,22201160,2023-03-31,DEN,PHX,PHX,1610612756,77,93,100,L,-7
2022-23,1610612743,DEN,22201175,2023-04-02,GSW,DEN,GSW,1610612744,78,112,110,W,2
2022-23,1610612743,DEN,22201183,2023-04-04,DEN,HOU,HOU,1610612745,79,103,124,L,-21
2022-23,1610612743,DEN,22201201,2023-04-06,DEN,PHX,PHX,1610612756,80,115,119,L,-4
2022-23,1610612743,DEN,22201213,2023-04-08,DEN,UTA,UTA,1610612762,81,114,118,L,-4
2022-23,1610612743,DEN,22201227,2023-04-09,SAC,DEN,SAC,1610612758,82,109,95,W,14
2022-23,1610612765,DET,22200003,2022-10-19,ORL,DET,ORL,1610612753,1,113,109,W,4
2022-23,1610612765,DET,22200023,2022-10-21,DET,NYK,NYK,1610612752,2,106,130,L,-24
2022-23,1610612765,DET,22200029,2022-10-22,DET,IND,IND,1610612754,3,115,124,L,-9
2022-23,1610612765,DET,22200052,2022-10-25,DET,WAS,WAS,1610612764,4,99,120,L,-21
2022-23,1610612765,DET,22200057,2022-10-26,ATL,DET,ATL,1610612737,5,113,118,L,-5
2022-23,1610612765,DET,22200070,2022-10-28,ATL,DET,ATL,1610612737,6,112,136,L,-24
2022-23,1610612765,DET,22200091,2022-10-30,GSW,DET,GSW,1610612744,7,128,114,W,14
2022-23,1610612765,DET,22200100,2022-10-31,DET,MIL,MIL,1610612749,8,108,110,L,-2
2022-23,1610612765,DET,22200113,2022-11-02,DET,MIL,MIL,1610612749,9,91,116,L,-25
2022-23,1610612765,DET,22200120,2022-11-04,CLE,DET,CLE,1610612739,10,88,112,L,-24
2022-23,1610612765,DET,22200146,2022-11-07,OKC,DET,OKC,1610612760,11,112,103,W,9
2022-23,1610612765,DET,22200163,2022-11-09,DET,BOS,BOS,1610612738,12,112,128,L,-16
2022-23,1610612765,DET,22200178,2022-11-11,DET,NYK,NYK,1610612752,13,112,121,L,-9
2022-23,1610612765,DET,22200186,2022-11-12,BOS,DET,BOS,1610612738,14,108,117,L,-9
2022-23,1610612765,DET,22200199,2022-11-14,TOR,DET,TOR,1610612761,15,111,115,L,-4
2022-23,1610612765,DET,22200223,2022-11-17,DET,LAC,LAC,1610612746,16,91,96,L,-5
2022-23,1610612765,DET,22200234,2022-11-18,DET,LAL,LAL,1610612747,17,121,128,L,-7
2022-23,1610612765,DET,22200242,2022-11-20,DET,SAC,SAC,1610612758,18,129,137,L,-8
2022-23,1610612765,DET,22200258,2022-11-22,DET,DEN,DEN,1610612743,19,110,108,W,2
2022-23,1610612765,DET,22200270,2022-11-23,DET,UTA,UTA,1610612762,20,125,116,W,9
2022-23,1610612765,DET,22200283,2022-11-25,DET,PHX,PHX,1610612756,21,102,108,L,-6
2022-23,1610612765,DET,22200295,2022-11-27,CLE,DET,CLE,1610612739,22,94,102,L,-8
2022-23,1610612765,DET,22200309,2022-11-29,NYK,DET,NYK,1610612752,23,110,140,L,-30
2022-23,1610612765,DET,22200325,2022-12-01,DAL,DET,DAL,1610612742,24,131,125,W,6
2022-23,1610612765,DET,22200347,2022-12-04,MEM,DET,MEM,1610612763,25,112,122,L,-10
2022-23,1610612765,DET,22200361,2022-12-06,DET,MIA,MIA,1610612748,26,116,96,W,20
2022-23,1610612765,DET,22200371,2022-12-07,DET,NOP,NOP,1610612740,27,98,104,L,-6
2022-23,1610612765,DET,22200383,2022-12-09,DET,MEM,MEM,1610612763,28,103,114,L,-11
2022-23,1610612765,DET,22200396,2022-12-11,LAL,DET,LAL,1610612747,29,117,124,L,-7
2022-23,1610612765,DET,22200414,2022-12-14,DET,CHA,CHA,1610612766,30,141,134,W,7
2022-23,1610612765,DET,22200429,2022-12-16,SAC,DET,SAC,1610612758,31,113,122,L,-9
2022-23,1610612765,DET,22200447,2022-12-18,BKN,DET,BKN,1610612751,32,121,124,L,-3
2022-23,1610612765,DET,22200461,2022-12-20,UTA,DET,UTA,1610612762,33,111,126,L,-15
2022-23,1610612765,DET,22200467,2022-12-21,DET,PHI,PHI,1610612755,34,93,113,L,-20
2022-23,1610612765,DET,22200481,2022-12-23,DET,ATL,ATL,1610612737,35,105,130,L,-25
2022-23,1610612765,DET,22200499,2022-12-26,LAC,DET,LAC,1610612746,36,131,142,L,-11
2022-23,1610612765,DET,22200515,2022-12-28,ORL,DET,ORL,1610612753,37,121,101,W,20
2022-23,1610612765,DET,22200532,2022-12-30,DET,CHI,CHI,1610612741,38,118,132,L,-14
2022-23,1610612765,DET,22200544,2022-12-31,DET,MIN,MIN,1610612750,39,116,104,W,12
2022-23,1610612765,DET,22200559,2023-01-02,DET,POR,POR,1610612757,40,106,135,L,-29
2022-23,1610612765,DET,22200573,2023-01-04,DET,GSW,GSW,1610612744,41,122,119,W,3
2022-23,1610612765,DET,22200585,2023-01-06,DET,SAS,SAS,1610612759,42,109,121,L,-12
2022-23,1610612765,DET,22200596,2023-01-08,PHI,DET,PHI,1610612755,43,111,123,L,-12
2022-23,1610612765,DET,22200612,2023-01-10,DET,PHI,PHI,1610612755,44,116,147,L,-31
2022-23,1610612765,DET,22200618,2023-01-11,MIN,DET,MIN,1610612750,45,135,118,W,17
2022-23,1610612765,DET,22200632,2023-01-13,NOP,DET,NOP,1610612740,46,110,116,L,-6
2022-23,1610612765,DET,22200648,2023-01-15,NYK,DET,NYK,1610612752,47,104,117,L,-13
2022-23,1610612765,DET,22200678,2023-01-19,CHI,DET,CHI,1610612741,48,108,126,L,-18
2022-23,1610612765,DET,22200706,2023-01-23,MIL,DET,MIL,1610612749,49,130,150,L,-20
2022-23,1610612765,DET,22200731,2023-01-26,DET,BKN,BKN,1610612751,50,130,122,W,8
2022-23,1610612765,DET,22200743,2023-01-28,HOU,DET,HOU,1610612745,51,114,117,L,-3
2022-23,1610612765,DET,22200761,2023-01-30,DET,DAL,DAL,1610612742,52,105,111,L,-6
2022-23,1610612765,DET,22200785,2023-02-03,CHA,DET,CHA,1610612766,53,118,112,W,6
2022-23,1610612765,DET,22200794,2023-02-04,PHX,DET,PHX,1610612756,54,100,116,L,-16
2022-23,1610612765,DET,22200808,2023-02-06,BOS,DET,BOS,1610612738,55,99,111,L,-12
2022-23,1610612765,DET,22200822,2023-02-08,DET,CLE,CLE,1610612739,56,85,113,L,-28
2022-23,1610612765,DET,22200835,2023-02-10,SAS,DET,SAS,1610612759,57,138,131,W,7
2022-23,1610612765,DET,22200856,2023-02-12,DET,TOR,TOR,1610612761,58,118,119,L,-1
2022-23,1610612765,DET,22200877,2023-02-15,DET,BOS,BOS,1610612738,59,109,127,L,-18
2022-23,1610612765,DET,22200888,2023-02-23,DET,ORL,ORL,1610612753,60,106,108,L,-2
2022-23,1610612765,DET,22200903,2023-02-25,TOR,DET,TOR,1610612761,61,91,95,L,-4
2022-23,1610612765,DET,22200919,2023-02-27,DET,CHA,CHA,1610612766,62,106,117,L,-11
2022-23,1610612765,DET,22200934,2023-03-01,CHI,DET,CHI,1610612741,63,115,117,L,-2
2022-23,1610612765,DET,22200957,2023-03-04,DET,CLE,CLE,1610612739,64,90,114,L,-24
2022-23,1610612765,DET,22200977,2023-03-06,POR,DET,POR,1610612757,65,104,110,L,-6
2022-23,1610612765,DET,22200769,2023-03-07,WAS,DET,WAS,1610612764,66,117,119,L,-2
2022-23,1610612765,DET,22200992,2023-03-09,CHA,DET,CHA,1610612766,67,103,113,L,-10
2022-23,1610612765,DET,22201006,2023-03-11,IND,DET,IND,1610612754,68,115,121,L,-6
2022-23,1610612765,DET,22201020,2023-03-13,IND,DET,IND,1610612754,69,117,97,W,20
2022-23,1610612765,DET,22201028,2023-03-14,DET,WAS,WAS,1610612764,70,97,117,L,-20
2022-23,1610612765,DET,22201042,2023-03-16,DEN,DET,DEN,1610612743,71,100,119,L,-19
2022-23,1610612765,DET,22201066,2023-03-19,MIA,DET,MIA,1610612748,72,100,112,L,-12
2022-23,1610612765,DET,22201078,2023-03-21,DET,ATL,ATL,1610612737,73,107,129,L,-22
2022-23,1610612765,DET,22201099,2023-03-24,DET,TOR,TOR,1610612761,74,97,118,L,-21
2022-23,1610612765,DET,22201122,2023-03-27,MIL,DET,MIL,1610612749,75,117,126,L,-9
2022-23,1610612765,DET,22201142,2023-03-29,DET,OKC,OKC,1610612760,76,106,107,L,-1
2022-23,1610612765,DET,22201155,2023-03-31,DET,HOU,HOU,1610612745,77,115,121,L,-6
2022-23,1610612765,DET,22201169,2023-04-02,DET,ORL,ORL,1610612753,78,102,128,L,-26
2022-23,1610612765,DET,22201177,2023-04-04,MIA,DET,MIA,1610612748,79,105,118,L,-13
2022-23,1610612765,DET,22201189,2023-04-05,BKN,DET,BKN,1610612751,80,108,123,L,-15
2022-23,1610612765,DET,22201203,2023-04-07,DET,IND,IND,1610612754,81,122,115,W,7
2022-23,1610612765,DET,22201223,2023-04-09,DET,CHI,CHI,1610612741,82,81,103,L,-22
2022-23,1610612744,GSW,22200002,2022-10-18,LAL,GSW,LAL,1610612747,1,123,109,W,14
2022-23,1610612744,GSW,22200026,2022-10-21,DEN,GSW,DEN,1610612743,2,123,128,L,-5
2022-23,1610612744,GSW,22200042,2022-10-23,SAC,GSW,SAC,1610612758,3,130,125,W,5
2022-23,1610612744,GSW,22200055,2022-10-25,GSW,PHX,PHX,1610612756,4,105,134,L,-29
2022-23,1610612744,GSW,22200068,2022-10-27,MIA,GSW,MIA,1610612748,5,123,110,W,13
2022-23,1610612744,GSW,22200082,2022-10-29,GSW,CHA,CHA,1610612766,6,113,120,L,-7
2022-23,1610612744,GSW,22200091,2022-10-30,GSW,DET,DET,1610612765,7,114,128,L,-14
2022-23,1610612744,GSW,22200104,2022-11-01,GSW,MIA,MIA,1610612748,8,109,116,L,-7
2022-23,1610612744,GSW,22200118,2022-11-03,GSW,ORL,ORL,1610612753,9,129,130,L,-1
2022-23,1610612744,GSW,22200128,2022-11-04,GSW,NOP,NOP,1610612740,10,105,114,L,-9
2022-23,1610612744,GSW,22200156,2022-11-07,SAC,GSW,SAC,1610612758,11,116,113,W,3
2022-23,1610612744,GSW,22200182,2022-11-11,CLE,GSW,CLE,1610612739,12,106,101,W,5
2022-23,1610612744,GSW,22200197,2022-11-13,GSW,SAC,SAC,1610612758,13,115,122,L,-7
2022-23,1610612744,GSW,22200205,2022-11-14,SAS,GSW,SAS,1610612759,14,132,95,W,37
2022-23,1610612744,GSW,22200220,2022-11-16,GSW,PHX,PHX,1610612756,15,119,130,L,-11
2022-23,1610612744,GSW,22200233,2022-11-18,NYK,GSW,NYK,1610612752,16,111,101,W,10
2022-23,1610612744,GSW,22200245,2022-11-20,GSW,HOU,HOU,1610612745,17,127,120,W,7
2022-23,1610612744,GSW,22200253,2022-11-21,GSW,NOP,NOP,1610612740,18,83,128,L,-45
2022-23,1610612744,GSW,22200271,2022-11-23,LAC,GSW,LAC,1610612746,19,124,107,W,17
2022-23,1610612744,GSW,22200284,2022-11-25,UTA,GSW,UTA,1610612762,20,129,118,W,11
2022-23,1610612744,GSW,22200291,2022-11-27,GSW,MIN,MIN,1610612750,21,137,114,W,23
2022-23,1610612744,GSW,22200310,2022-11-29,GSW,DAL,DAL,1610612742,22,113,116,L,-3
2022-23,1610612744,GSW,22200336,2022-12-02,CHI,GSW,CHI,1610612741,23,119,111,W,8
2022-23,1610612744,GSW,22200342,2022-12-03,HOU,GSW,HOU,1610612745,24,120,101,W,19
2022-23,1610612744,GSW,22200359,2022-12-05,IND,GSW,IND,1610612754,25,104,112,L,-8
2022-23,1610612744,GSW,22200372,2022-12-07,GSW,UTA,UTA,1610612762,26,123,124,L,-1
2022-23,1610612744,GSW,22200392,2022-12-10,BOS,GSW,BOS,1610612738,27,123,107,W,16
2022-23,1610612744,GSW,22200410,2022-12-13,GSW,MIL,MIL,1610612749,28,111,128,L,-17
2022-23,1610612744,GSW,22200415,2022-12-14,GSW,IND,IND,1610612754,29,119,125,L,-6
2022-23,1610612744,GSW,22200432,2022-12-16,GSW,PHI,PHI,1610612755,30,106,118,L,-12
2022-23,1610612744,GSW,22200448,2022-12-18,GSW,TOR,TOR,1610612761,31,126,110,W,16
2022-23,1610612744,GSW,22200463,2022-12-20,GSW,NYK,NYK,1610612752,32,94,132,L,-38
2022-23,1610612744,GSW,22200470,2022-12-21,GSW,BKN,BKN,1610612751,33,113,143,L,-30
2022-23,1610612744,GSW,22200496,2022-12-25,MEM,GSW,MEM,1610612763,34,123,109,W,14
2022-23,1610612744,GSW,22200513,2022-12-27,CHA,GSW,CHA,1610612766,35,110,105,W,5
2022-23,1610612744,GSW,22200521,2022-12-28,UTA,GSW,UTA,1610612762,36,112,107,W,5
2022-23,1610612744,GSW,22200536,2022-12-30,POR,GSW,POR,1610612757,37,118,112,W,6
2022-23,1610612744,GSW,22200558,2023-01-02,ATL,GSW,ATL,1610612737,38,143,141,W,2
2022-23,1610612744,GSW,22200573,2023-01-04,DET,GSW,DET,1610612765,39,119,122,L,-3
2022-23,1610612744,GSW,22200594,2023-01-07,ORL,GSW,ORL,1610612753,40,101,115,L,-14
2022-23,1610612744,GSW,22200615,2023-01-10,PHX,GSW,PHX,1610612756,41,113,125,L,-12
2022-23,1610612744,GSW,22200635,2023-01-13,GSW,SAS,SAS,1610612759,42,144,113,W,31
2022-23,1610612744,GSW,22200650,2023-01-15,GSW,CHI,CHI,1610612741,43,118,132,L,-14
2022-23,1610612744,GSW,22200660,2023-01-16,GSW,WAS,WAS,1610612764,44,127,118,W,9
2022-23,1610612744,GSW,22200679,2023-01-19,GSW,BOS,BOS,1610612738,45,118,121,L,-3
2022-23,1610612744,GSW,22200685,2023-01-20,GSW,CLE,CLE,1610612739,46,120,114,W,6
2022-23,1610612744,GSW,22200704,2023-01-22,BKN,GSW,BKN,1610612751,47,116,120,L,-4
2022-23,1610612744,GSW,22200726,2023-01-25,MEM,GSW,MEM,1610612763,48,122,120,W,2
2022-23,1610612744,GSW,22200740,2023-01-27,TOR,GSW,TOR,1610612761,49,129,117,W,12
2022-23,1610612744,GSW,22200759,2023-01-30,GSW,OKC,OKC,1610612760,50,128,120,W,8
2022-23,1610612744,GSW,22200774,2023-02-01,GSW,MIN,MIN,1610612750,51,114,119,L,-5
2022-23,1610612744,GSW,22200783,2023-02-02,GSW,DEN,DEN,1610612743,52,117,134,L,-17
2022-23,1610612744,GSW,22200800,2023-02-04,DAL,GSW,DAL,1610612742,53,119,113,W,6
2022-23,1610612744,GSW,22200814,2023-02-06,OKC,GSW,OKC,1610612760,54,141,114,W,27
2022-23,1610612744,GSW,22200830,2023-02-08,GSW,POR,POR,1610612757,55,122,125,L,-3
2022-23,1610612744,GSW,22200853,2023-02-11,LAL,GSW,LAL,1610612747,56,103,109,L,-6
2022-23,1610612744,GSW,22200866,2023-02-13,WAS,GSW,WAS,1610612764,57,135,126,W,9
2022-23,1610612744,GSW,22200871,2023-02-14,GSW,LAC,LAC,1610612746,58,124,134,L,-10
2022-23,1610612744,GSW,22200893,2023-02-23,GSW,LAL,LAL,1610612747,59,111,124,L,-13
2022-23,1610612744,GSW,22200901,2023-02-24,HOU,GSW,HOU,1610612745,60,116,101,W,15
2022-23,1610612744,GSW,22200916,2023-02-26,MIN,GSW,MIN,1610612750,61,109,104,W,5
2022-23,1610612744,GSW,22200931,2023-02-28,POR,GSW,POR,1610612757,62,123,105,W,18
2022-23,1610612744,GSW,22200945,2023-03-02,LAC,GSW,LAC,1610612746,63,115,91,W,24
2022-23,1610612744,GSW,22200953,2023-03-03,NOP,GSW,NOP,1610612740,64,108,99,W,9
2022-23,1610612744,GSW,22200964,2023-03-05,GSW,LAL,LAL,1610612747,65,105,113,L,-8
2022-23,1610612744,GSW,22200982,2023-03-07,GSW,OKC,OKC,1610612760,66,128,137,L,-9
2022-23,1610612744,GSW,22200996,2023-03-09,GSW,MEM,MEM,1610612763,67,110,131,L,-21
2022-23,1610612744,GSW,22201012,2023-03-11,MIL,GSW,MIL,1610612749,68,125,116,W,9
2022-23,1610612744,GSW,22201025,2023-03-13,PHX,GSW,PHX,1610612756,69,123,112,W,11
2022-23,1610612744,GSW,22201041,2023-03-15,GSW,LAC,LAC,1610612746,70,126,134,L,-8
2022-23,1610612744,GSW,22201048,2023-03-17,GSW,ATL,ATL,1610612737,71,119,127,L,-8
2022-23,1610612744,GSW,22201061,2023-03-18,GSW,MEM,MEM,1610612763,72,119,133,L,-14
2022-23,1610612744,GSW,22201074,2023-03-20,GSW,HOU,HOU,1610612745,73,121,108,W,13
2022-23,1610612744,GSW,22201086,2023-03-22,GSW,DAL,DAL,1610612742,74,127,125,W,2
2022-23,1610612744,GSW,22201103,2023-03-24,PHI,GSW,PHI,1610612755,75,120,112,W,8
2022-23,1610612744,GSW,22201121,2023-03-26,MIN,GSW,MIN,1610612750,76,96,99,L,-3
2022-23,1610612744,GSW,22201135,2023-03-28,NOP,GSW,NOP,1610612740,77,120,109,W,11
2022-23,1610612744,GSW,22201158,2023-03-31,SAS,GSW,SAS,1610612759,78,130,115,W,15
2022-23,1610612744,GSW,22201175,2023-04-02,GSW,DEN,DEN,1610612743,79,110,112,L,-2
2022-23,1610612744,GSW,22201187,2023-04-04,OKC,GSW,OKC,1610612760,80,136,125,W,11
2022-23,1610612744,GSW,22201211,2023-04-07,GSW,SAC,SAC,1610612758,81,119,97,W,22
2022-23,1610612744,GSW,22201230,2023-04-09,GSW,POR,POR,1610612757,82,157,101,W,56
2022-23,1610612745,HOU,22200005,2022-10-19,HOU,ATL,ATL,1610612737,1,107,117,L,-10
2022-23,1610612745,HOU,22200024,2022-10-21,MEM,HOU,MEM,1610612763,2,122,129,L,-7
2022-23,1610612745,HOU,22200033,2022-10-22,HOU,MIL,MIL,1610612749,3,105,125,L,-20
2022-23,1610612745,HOU,22200048,2022-10-24,UTA,HOU,UTA,1610612762,4,114,108,W,6
2022-23,1610612745,HOU,22200063,2022-10-26,HOU,UTA,UTA,1610612762,5,101,109,L,-8
