season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end
2015-16,1610612739,CLE,Cleveland Cavaliers,41500203,2016-05-06T00:00:00,CLE @ ATL,W,48.0,31.5,63.8,0.494,15.8,29.3,0.538,12.0,20.3,0.593,13.5,27.8,41.3,19.5,15.0,6.8,0.8,5.3,15.8,15.8,90.8,9.8,1,1,1,1,11,19,56,29,2,8,8,86,55,160,5,30,6,17,165,37,161,132,81,84,7,40,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500203,2016-05-06T00:00:00,ATL vs. CLE,L,48.0,30.8,63.0,0.488,12.0,25.5,0.471,7.5,9.0,0.833,4.5,16.5,21.0,21.8,10.5,6.0,5.3,0.8,15.8,15.8,81.0,-9.8,1,87,87,87,11,26,67,33,10,25,24,155,162,41,147,168,169,5,101,53,25,4,81,84,38,133,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,41500233,2016-05-06T00:00:00,SAS @ OKC,W,48.0,24.8,57.0,0.434,7.5,14.3,0.526,18.0,25.5,0.706,3.0,24.8,27.8,14.3,7.5,6.0,4.5,3.8,14.3,17.3,75.0,3.0,1,1,1,1,11,122,144,88,54,131,10,28,16,113,164,69,139,88,28,53,44,86,55,51,77,71,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500212,2016-05-05T00:00:00,MIA @ TOR,L,53.0,26.5,53.7,0.494,3.4,9.5,0.357,6.1,8.8,0.692,6.1,24.5,30.6,9.5,14.3,4.1,4.8,0.7,14.3,14.3,62.5,-2.7,1,87,87,87,1,95,165,32,154,170,72,163,165,120,119,84,109,156,164,126,42,3,65,107,157,96,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500212,2016-05-05T00:00:00,TOR vs. MIA,W,53.0,26.5,63.2,0.419,2.7,12.2,0.222,9.5,17.7,0.538,8.8,17.7,26.5,9.5,6.8,10.2,0.7,4.8,14.3,14.3,65.2,2.7,1,1,1,1,1,95,66,111,165,157,151,138,84,168,62,164,149,156,27,4,170,130,65,107,145,77,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500202,2016-05-04T00:00:00,ATL @ CLE,L,48.0,22.5,53.3,0.423,8.3,20.3,0.407,20.3,22.5,0.9,6.0,24.0,30.0,13.5,12.0,2.3,2.3,0.8,17.3,16.5,73.5,-18.8,1,87,87,87,11,152,166,105,43,67,52,8,34,9,120,85,110,105,125,161,121,4,108,67,89,153,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,41500202,2016-05-04T00:00:00,CLE vs. ATL,W,48.0,30.8,65.3,0.471,18.8,33.8,0.556,12.0,17.3,0.696,9.0,23.3,32.3,20.3,7.5,6.0,0.8,2.3,16.5,17.3,92.3,18.8,1,1,1,1,11,26,41,45,1,1,5,86,85,118,50,99,78,10,28,53,161,30,90,51,5,20,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500211,2016-05-03T00:00:00,TOR vs. MIA,L,53.0,27.2,60.5,0.449,3.4,14.3,0.238,7.5,10.2,0.733,2.7,25.1,27.8,12.9,10.2,6.8,4.1,2.7,17.0,11.5,65.2,-4.1,1,87,87,87,1,82,110,68,154,130,148,161,156,101,167,67,138,113,99,36,69,53,107,160,145,105,1.0,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,41500222,2016-05-03T00:00:00,GSW vs. POR,W,48.0,31.5,68.3,0.462,6.0,18.0,0.333,13.5,15.0,0.9,7.5,28.5,36.0,15.8,7.5,3.0,6.8,3.8,17.3,18.8,82.5,8.3,1,1,1,1,11,19,15,58,87,89,87,72,107,9,78,22,32,67,28,149,10,86,108,21,35,46,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500211,2016-05-03T00:00:00,MIA @ TOR,W,53.0,27.2,60.5,0.449,5.4,7.5,0.727,9.5,14.3,0.667,7.5,27.8,35.3,8.2,13.6,8.2,2.7,4.1,11.5,17.0,69.3,4.1,1,1,1,1,1,82,110,68,103,172,1,138,112,135,99,29,39,167,159,21,120,103,13,66,117,68,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500222,2016-05-03T00:00:00,POR @ GSW,L,48.0,27.0,60.8,0.444,9.8,22.5,0.433,10.5,15.8,0.667,4.5,24.8,29.3,16.5,12.8,3.8,3.8,6.8,18.8,17.3,74.3,-8.3,1,87,87,87,11,85,99,75,27,47,42,110,95,135,147,69,123,55,139,127,71,157,138,51,82,123,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,41500232,2016-05-02T00:00:00,SAS vs. OKC,L,48.0,30.0,70.5,0.426,4.5,17.3,0.261,8.3,9.8,0.846,6.8,21.0,27.8,14.3,7.5,7.5,4.5,6.0,12.0,14.3,72.8,-0.8,1,87,87,87,11,30,6,101,121,99,134,148,157,33,101,133,139,88,28,22,44,149,14,109,95,87,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,41500201,2016-05-02T00:00:00,CLE vs. ATL,W,48.0,27.8,62.3,0.446,11.3,23.3,0.484,11.3,15.8,0.714,7.5,25.5,33.0,20.3,6.0,6.8,5.3,5.3,15.0,16.5,78.0,8.3,1,1,1,1,11,75,77,73,14,38,18,101,95,110,78,56,64,10,7,37,25,132,67,67,56,46,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,41500232,2016-05-02T00:00:00,OKC @ SAS,W,48.0,28.5,59.3,0.481,3.8,14.3,0.263,12.8,15.8,0.81,6.8,29.3,36.0,12.0,13.5,6.0,6.0,4.5,14.3,12.0,73.5,0.8,1,1,1,1,11,60,117,39,141,131,132,82,95,56,101,16,32,125,151,53,17,105,55,147,89,82,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500201,2016-05-02T00:00:00,ATL @ CLE,L,48.0,24.8,65.3,0.379,8.3,25.5,0.324,12.0,15.8,0.762,11.3,24.8,36.0,15.8,9.0,4.5,5.3,5.3,16.5,15.0,69.8,-8.3,1,87,87,87,11,122,41,153,43,25,100,86,95,80,19,69,32,67,64,103,25,132,90,94,115,123,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,41500117,2016-05-01T00:00:00,IND @ TOR,L,48.0,25.5,54.8,0.466,6.8,14.3,0.474,5.3,6.0,0.875,3.8,24.8,28.5,9.0,11.3,3.8,3.8,5.3,12.8,9.0,63.0,-3.8,1,87,87,87,11,109,160,54,70,131,22,168,170,18,157,69,129,158,118,127,71,132,27,169,152,103,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,41500127,2016-05-01T00:00:00,CHA @ MIA,L,48.0,20.3,63.0,0.321,5.3,16.5,0.318,9.0,9.0,1.0,2.3,24.8,27.0,10.5,7.5,3.0,0.8,6.0,10.5,12.0,54.8,-24.8,1,87,87,87,11,167,67,170,104,109,105,140,162,1,168,69,145,147,28,149,161,149,7,147,169,168,1.0,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,41500221,2016-05-01T00:00:00,GSW vs. POR,W,48.0,32.3,68.3,0.473,8.3,23.3,0.355,15.8,18.0,0.875,12.0,29.3,41.3,20.3,9.0,6.0,6.0,4.5,16.5,14.3,88.5,9.0,1,1,1,1,11,13,15,43,43,38,73,46,74,18,10,16,6,10,64,53,17,105,90,109,15,41,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500221,2016-05-01T00:00:00,POR @ GSW,L,48.0,29.3,72.8,0.402,7.5,23.3,0.323,13.5,15.8,0.857,7.5,22.5,30.0,19.5,6.8,5.3,4.5,6.0,14.3,16.5,79.5,-9.0,1,87,87,87,11,48,2,135,54,38,101,72,95,29,78,110,110,17,12,78,44,149,55,67,48,128,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500127,2016-05-01T00:00:00,MIA vs. CHA,W,48.0,32.3,66.8,0.483,6.8,18.0,0.375,8.3,12.0,0.688,7.5,36.0,43.5,18.0,6.8,1.5,6.0,0.8,12.0,10.5,79.5,24.8,1,1,1,1,11,13,26,37,70,89,64,148,140,123,78,1,1,28,12,168,17,4,14,164,48,3,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500117,2016-05-01T00:00:00,TOR vs. IND,W,48.0,25.5,66.8,0.382,6.0,18.0,0.333,9.8,12.8,0.765,13.5,23.3,36.8,15.8,6.8,5.3,5.3,3.8,9.0,12.8,66.8,3.8,1,1,1,1,11,109,26,149,87,89,87,126,131,76,5,99,29,67,12,78,25,86,4,134,132,69,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,41500231,2016-04-30T00:00:00,SAS vs. OKC,W,48.0,38.3,63.0,0.607,6.8,11.3,0.6,9.8,13.5,0.722,3.8,28.5,32.3,29.3,6.8,3.8,7.5,1.5,12.0,9.8,93.0,24.0,1,1,1,1,11,1,67,1,70,166,2,126,123,108,157,22,78,1,12,127,4,14,14,168,4,6,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,41500231,2016-04-30T00:00:00,OKC @ SAS,L,48.0,26.3,63.8,0.412,4.5,17.3,0.261,12.0,15.8,0.762,8.3,20.3,28.5,17.3,7.5,4.5,1.5,7.5,9.8,12.0,69.0,-24.0,1,87,87,87,11,97,56,123,121,99,134,86,95,80,63,144,129,37,28,103,145,165,5,147,118,165,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500116,2016-04-29T00:00:00,TOR @ IND,L,48.0,21.8,59.3,0.367,6.8,21.8,0.31,12.0,18.8,0.64,11.3,18.8,30.0,10.5,12.8,6.8,3.8,5.3,17.3,18.8,62.3,-13.5,1,87,87,87,11,159,117,156,70,57,111,86,66,149,19,155,110,147,139,37,71,132,108,21,158,147,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,41500176,2016-04-29T00:00:00,LAC @ POR,L,48.0,29.3,65.3,0.448,3.0,12.0,0.25,15.8,23.3,0.677,12.0,22.5,34.5,11.3,6.8,6.0,0.8,1.5,18.0,17.3,77.3,-2.3,1,87,87,87,11,48,41,72,156,158,139,46,30,132,10,110,46,137,12,53,161,14,123,51,61,94,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500176,2016-04-29T00:00:00,POR vs. LAC,W,48.0,28.5,64.5,0.442,10.5,24.0,0.438,12.0,18.0,0.667,13.5,21.0,34.5,15.8,9.8,3.0,1.5,0.8,17.3,18.0,79.5,2.3,1,1,1,1,11,60,48,79,20,31,39,86,74,135,5,133,46,67,84,149,145,4,108,37,48,78,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,41500116,2016-04-29T00:00:00,IND vs. TOR,W,48.0,26.3,57.0,0.461,6.0,16.5,0.364,17.3,19.5,0.885,9.0,24.0,33.0,15.8,10.5,9.0,5.3,3.8,18.8,17.3,75.8,13.5,1,1,1,1,11,97,144,59,87,109,70,33,58,16,50,85,64,67,101,8,25,86,138,51,70,26,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500126,2016-04-29T00:00:00,MIA @ CHA,W,48.0,28.5,62.3,0.458,6.0,12.0,0.5,9.8,11.3,0.867,8.3,26.3,34.5,10.5,9.8,3.0,7.5,3.8,18.0,12.8,72.8,5.3,1,1,1,1,11,60,77,62,87,158,15,126,150,26,63,45,46,147,84,149,4,86,123,134,95,62,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,41500126,2016-04-29T00:00:00,CHA vs. MIA,L,48.0,24.0,57.0,0.421,3.8,12.8,0.294,15.8,18.8,0.84,3.8,19.5,23.3,9.0,8.3,6.0,3.8,7.5,12.8,18.0,67.5,-5.3,1,87,87,87,11,138,144,107,141,148,117,46,66,37,157,148,166,158,50,53,71,165,27,37,127,110,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,48.0,25.5,70.5,0.362,5.3,24.0,0.219,12.8,13.5,0.944,7.5,24.8,32.3,12.0,9.0,3.8,3.0,9.0,21.8,17.3,69.0,-9.0,1,87,87,87,11,109,6,160,104,31,155,82,123,3,78,69,78,125,64,127,89,170,167,51,118,128,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500136,2016-04-28T00:00:00,ATL @ BOS,W,48.0,28.5,55.5,0.514,6.0,18.0,0.333,15.0,20.3,0.741,2.3,29.3,31.5,19.5,15.0,4.5,9.0,3.0,17.3,21.8,78.0,9.0,1,1,1,1,11,60,155,19,87,89,87,56,55,96,168,16,88,17,165,103,2,54,108,4,56,41,1.0,2015,2016
2015-16,1610612745,HOU,Houston Rockets,41500145,2016-04-27T00:00:00,HOU @ GSW,L,48.0,23.3,71.3,0.326,4.5,24.0,0.188,9.8,14.3,0.684,16.5,23.3,39.8,12.8,13.5,6.0,2.3,4.5,16.5,12.0,60.8,-24.8,1,87,87,87,11,146,5,168,121,31,163,126,113,127,1,99,11,114,151,53,121,105,90,147,161,168,,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,41500145,2016-04-27T00:00:00,GSW vs. HOU,W,48.0,33.8,61.5,0.549,9.8,23.3,0.419,8.3,14.3,0.579,4.5,25.5,30.0,22.5,7.5,7.5,4.5,2.3,12.0,16.5,85.5,24.8,1,1,1,1,11,6,88,7,27,38,46,148,113,162,147,56,110,3,28,22,44,30,14,67,27,3,,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500125,2016-04-27T00:00:00,MIA vs. CHA,L,48.0,25.5,60.8,0.42,3.8,13.5,0.278,11.3,14.3,0.789,4.5,33.0,37.5,12.8,10.5,5.3,4.5,2.3,12.0,10.5,66.0,-1.5,1,87,87,87,11,109,99,110,141,137,123,101,113,61,147,3,25,114,101,78,44,30,14,164,139,92,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,41500125,2016-04-27T00:00:00,CHA @ MIA,W,48.0,24.8,63.0,0.393,9.0,18.0,0.5,9.0,11.3,0.8,3.8,27.0,30.8,15.8,9.0,6.0,2.3,4.5,10.5,12.0,67.5,1.5,1,1,1,1,11,122,67,140,35,89,15,140,150,58,157,37,98,67,64,53,121,105,7,147,127,80,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,41500175,2016-04-27T00:00:00,LAC vs. POR,L,48.0,27.0,64.5,0.419,4.5,15.0,0.3,15.0,22.5,0.667,6.0,27.8,33.8,15.0,7.5,6.0,2.3,3.0,18.0,17.3,73.5,-7.5,1,87,87,87,11,85,48,112,121,125,114,56,34,135,120,30,54,78,28,53,121,54,123,51,89,120,,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500175,2016-04-27T00:00:00,POR @ LAC,W,48.0,27.8,62.3,0.446,9.0,25.5,0.353,16.5,25.5,0.647,6.8,33.0,39.8,16.5,7.5,6.0,3.0,2.3,17.3,18.0,81.0,7.5,1,1,1,1,11,75,77,73,35,25,74,39,16,146,101,3,11,55,28,53,89,30,108,37,38,51,,2015,2016
2015-16,1610612754,IND,Indiana Pacers,41500115,2016-04-26T00:00:00,IND @ TOR,L,48.0,24.8,54.8,0.452,9.8,21.8,0.448,15.0,17.3,0.87,6.0,24.8,30.8,16.5,12.0,3.8,3.8,2.3,19.5,13.5,74.3,-2.3,1,87,87,87,11,122,160,65,27,57,34,56,85,25,120,69,98,55,125,127,71,30,153,120,82,94,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500135,2016-04-26T00:00:00,ATL vs. BOS,W,48.0,31.5,72.0,0.438,10.5,26.3,0.4,9.0,12.0,0.75,9.8,28.5,38.3,22.5,9.0,9.8,2.3,4.5,12.8,12.8,82.5,20.3,1,1,1,1,11,19,3,83,20,21,53,140,140,89,39,22,23,3,64,5,121,105,27,134,35,13,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,41500135,2016-04-26T00:00:00,BOS @ ATL,L,48.0,21.8,57.8,0.377,5.3,21.8,0.241,13.5,18.8,0.72,7.5,25.5,33.0,14.3,15.0,3.8,4.5,2.3,12.8,12.8,62.3,-20.3,1,87,87,87,11,159,137,154,104,57,143,72,66,109,78,56,64,88,165,127,44,30,27,134,158,157,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500115,2016-04-26T00:00:00,TOR vs. IND,W,48.0,24.8,61.5,0.402,4.5,19.5,0.231,22.5,26.3,0.857,9.0,21.8,30.8,9.0,6.0,6.8,2.3,3.8,13.5,19.5,76.5,2.3,1,1,1,1,11,122,88,131,121,73,150,4,11,29,50,124,98,158,7,37,121,86,41,15,65,78,1.0,2015,2016
2015-16,1610612742,DAL,Dallas Mavericks,41500165,2016-04-25T00:00:00,DAL @ OKC,L,48.0,28.5,60.8,0.469,6.0,18.0,0.333,15.0,18.0,0.833,9.8,16.5,26.3,18.0,6.8,3.8,2.3,3.8,18.0,16.5,78.0,-10.5,1,87,87,87,11,60,99,52,87,89,87,56,74,41,39,168,152,28,12,127,121,86,123,67,56,134,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500174,2016-04-25T00:00:00,POR vs. LAC,W,48.0,27.0,66.0,0.409,9.8,23.3,0.419,9.8,11.3,0.867,12.0,31.5,43.5,20.3,12.8,3.8,5.3,3.0,18.8,12.8,73.5,10.5,1,1,1,1,11,85,32,124,27,38,46,126,150,26,10,5,1,10,139,127,25,54,138,134,89,35,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,41500165,2016-04-25T00:00:00,OKC vs. DAL,W,48.0,30.8,60.8,0.506,7.5,22.5,0.333,19.5,24.0,0.813,10.5,21.0,31.5,14.3,6.8,4.5,3.8,2.3,16.5,18.0,88.5,10.5,1,1,1,1,11,26,99,23,54,47,87,13,25,53,31,133,88,88,12,103,71,30,90,37,15,35,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,41500174,2016-04-25T00:00:00,LAC @ POR,L,48.0,22.5,63.0,0.357,5.3,18.8,0.28,12.8,21.0,0.607,7.5,24.0,31.5,12.0,6.8,7.5,3.0,5.3,12.8,18.8,63.0,-10.5,1,87,87,87,11,152,67,161,104,78,121,82,49,157,78,85,88,125,12,22,89,132,27,21,152,134,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,41500124,2016-04-25T00:00:00,CHA vs. MIA,W,48.0,22.5,56.3,0.4,3.0,12.0,0.25,18.8,22.5,0.833,4.5,22.5,27.0,7.5,7.5,5.3,5.3,6.0,15.0,19.5,66.8,3.0,1,1,1,1,11,152,154,136,156,158,139,20,34,41,147,110,145,169,28,78,25,149,67,15,132,71,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500124,2016-04-25T00:00:00,MIA @ CHA,L,48.0,22.5,57.0,0.395,8.3,21.8,0.379,10.5,15.8,0.667,7.5,27.0,34.5,15.0,12.8,1.5,6.0,5.3,19.5,15.0,63.8,-3.0,1,87,87,87,11,152,144,139,43,57,62,110,95,135,78,37,46,78,139,168,17,132,153,94,149,97,1.0,2015,2016
2015-16,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,48.0,26.3,58.5,0.449,3.8,9.8,0.385,15.0,20.3,0.741,10.5,17.3,27.8,13.5,12.8,4.5,3.8,4.5,21.8,15.8,71.3,-15.8,1,87,87,87,11,97,129,70,141,169,58,56,55,96,31,165,139,105,139,103,71,105,167,84,107,150,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500134,2016-04-24T00:00:00,ATL @ BOS,L,53.0,25.1,67.2,0.374,8.2,28.5,0.286,6.1,8.8,0.692,8.2,25.1,33.3,12.2,10.2,5.4,4.1,4.8,13.6,12.9,64.5,-6.1,1,87,87,87,1,121,25,155,53,10,119,163,165,120,76,67,62,124,99,76,69,130,54,133,147,116,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,41500134,2016-04-24T00:00:00,BOS vs. ATL,W,53.0,27.2,63.8,0.426,7.5,22.4,0.333,8.8,12.9,0.684,8.2,27.2,35.3,17.0,9.5,4.8,4.8,4.1,12.9,13.6,70.6,6.1,1,1,1,1,1,82,55,101,69,56,87,147,129,127,76,36,39,54,82,101,42,103,40,119,111,57,1.0,2015,2016
2015-16,1610612745,HOU,Houston Rockets,41500144,2016-04-24T00:00:00,HOU vs. GSW,L,48.0,24.8,58.5,0.423,3.8,20.3,0.185,17.3,28.5,0.605,6.8,26.3,33.0,13.5,13.5,8.3,2.3,1.5,15.0,19.5,70.5,-20.3,1,87,87,87,11,122,129,104,141,67,164,33,5,158,101,45,64,105,151,12,121,14,67,15,112,157,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,41500154,2016-04-24T00:00:00,SAS @ MEM,W,48.0,30.0,60.8,0.494,7.5,16.5,0.455,19.5,23.3,0.839,9.8,21.0,30.8,15.8,9.0,6.0,4.5,3.8,15.8,21.8,87.0,15.8,1,1,1,1,11,30,99,30,54,109,30,13,30,40,39,133,98,67,64,53,44,86,81,4,19,22,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,41500104,2016-04-24T00:00:00,CLE @ DET,W,48.0,27.0,64.5,0.419,9.8,27.0,0.361,11.3,12.8,0.882,7.5,23.3,30.8,12.0,4.5,4.5,0.8,3.0,16.5,13.5,75.0,1.5,1,1,1,1,11,85,48,112,27,15,71,101,131,17,78,99,98,125,3,103,161,54,90,120,77,80,1.0,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,41500144,2016-04-24T00:00:00,GSW @ HOU,W,48.0,34.5,66.8,0.517,15.8,30.0,0.525,6.0,12.0,0.5,5.3,27.0,32.3,28.5,12.0,7.5,1.5,2.3,19.5,15.0,90.8,20.3,1,1,1,1,11,4,26,18,2,7,12,165,140,170,132,37,78,2,125,22,145,30,153,94,7,13,1.0,2015,2016
2015-16,1610612765,DET,Detroit Pistons,41500104,2016-04-24T00:00:00,DET vs. CLE,L,48.0,27.8,57.0,0.487,7.5,18.0,0.417,10.5,15.8,0.667,5.3,26.3,31.5,16.5,6.8,2.3,3.0,0.8,13.5,16.5,73.5,-1.5,1,87,87,87,11,75,144,35,54,89,48,110,95,135,132,45,88,55,12,161,89,4,41,67,89,92,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,41500173,2016-04-23T00:00:00,LAC @ POR,L,48.0,27.0,66.0,0.409,2.3,13.5,0.167,9.8,17.3,0.565,8.3,24.8,33.0,11.3,7.5,8.3,3.0,2.3,12.8,18.0,66.0,-6.0,1,87,87,87,11,85,32,124,166,137,167,126,85,164,63,69,64,137,28,12,89,30,27,37,139,112,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,41500173,2016-04-23T00:00:00,POR vs. LAC,W,48.0,27.8,65.3,0.425,4.5,18.8,0.24,12.0,17.3,0.696,12.0,30.0,42.0,11.3,12.0,3.8,2.3,3.0,18.0,12.8,72.0,6.0,1,1,1,1,11,75,41,103,121,78,144,86,85,118,10,12,3,137,125,127,121,54,123,134,101,58,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,41500123,2016-04-23T00:00:00,CHA vs. MIA,W,48.0,26.3,67.5,0.389,3.8,13.5,0.278,15.8,16.5,0.955,6.8,28.5,35.3,13.5,3.0,3.8,3.0,6.0,18.0,15.0,72.0,12.0,1,1,1,1,11,97,22,146,141,137,123,46,93,2,101,22,42,105,1,127,89,149,123,94,101,30,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,41500114,2016-04-23T00:00:00,IND vs. TOR,W,48.0,30.0,63.8,0.471,4.5,12.0,0.375,10.5,13.5,0.778,11.3,21.0,32.3,18.0,9.8,7.5,3.8,2.3,16.5,15.0,75.0,12.8,1,1,1,1,11,30,56,46,121,158,64,110,123,70,19,133,78,28,84,22,71,30,90,94,77,27,1.0,2015,2016
2015-16,1610612742,DAL,Dallas Mavericks,41500164,2016-04-23T00:00:00,DAL vs. OKC,L,48.0,32.3,62.3,0.518,6.0,17.3,0.348,10.5,12.8,0.824,5.3,19.5,24.8,18.8,9.0,2.3,1.5,2.3,20.3,14.3,81.0,-8.3,1,87,87,87,11,13,77,17,87,99,80,110,131,47,132,148,160,25,64,161,145,30,160,109,38,123,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,41500114,2016-04-23T00:00:00,TOR @ IND,L,48.0,20.3,55.5,0.365,6.0,22.5,0.267,15.8,22.5,0.7,8.3,21.8,30.0,9.0,14.3,6.0,2.3,3.8,15.0,16.5,62.3,-12.8,1,87,87,87,11,167,155,157,87,47,131,46,34,116,63,124,110,158,160,53,121,86,67,67,158,144,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,41500123,2016-04-23T00:00:00,MIA @ CHA,L,48.0,20.3,59.3,0.342,5.3,16.5,0.318,14.3,22.5,0.633,9.0,30.8,39.8,9.8,11.3,0.8,6.0,3.0,15.0,18.0,60.0,-12.0,1,87,87,87,11,167,117,165,104,109,105,65,34,150,50,9,11,154,118,171,17,54,67,37,163,142,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,41500164,2016-04-23T00:00:00,OKC @ DAL,W,48.0,33.0,62.3,0.53,5.3,12.0,0.438,18.0,25.5,0.706,9.0,22.5,31.5,19.5,6.8,4.5,2.3,1.5,14.3,20.3,89.3,8.3,1,1,1,1,11,8,77,12,104,158,39,28,16,113,50,110,88,17,12,103,121,14,55,9,14,46,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,41500103,2016-04-22T00:00:00,CLE @ DET,W,48.0,29.3,60.0,0.488,9.0,21.8,0.414,8.3,11.3,0.733,9.0,25.5,34.5,18.0,7.5,2.3,3.0,2.3,12.8,14.3,75.8,7.5,1,1,1,1,11,48,112,34,35,57,50,148,150,101,50,56,46,28,28,161,89,30,27,109,70,51,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,41500153,2016-04-22T00:00:00,SAS @ MEM,W,48.0,26.3,57.8,0.455,9.0,19.5,0.462,10.5,14.3,0.737,5.3,24.0,29.3,18.0,8.3,7.5,9.0,3.0,15.0,12.8,72.0,6.8,1,1,1,1,11,97,137,64,35,73,28,110,113,98,132,85,123,28,50,22,2,54,67,134,101,54,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,41500133,2016-04-22T00:00:00,ATL @ BOS,L,48.0,28.5,64.5,0.442,6.8,27.0,0.25,13.5,15.8,0.857,5.3,25.5,30.8,14.3,10.5,7.5,5.3,4.5,18.0,15.0,77.3,-6.0,1,87,87,87,11,60,48,79,70,15,139,72,95,29,132,56,98,88,101,22,25,105,123,94,61,112,1.0,2015,2016
2015-16,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,48.0,25.5,61.5,0.415,3.0,13.5,0.222,11.3,14.3,0.789,11.3,24.8,36.0,12.8,10.5,3.0,3.0,9.0,12.8,15.0,65.3,-6.8,1,87,87,87,11,109,88,116,156,137,151,101,113,61,19,69,32,114,101,149,89,170,27,94,142,117,1.0,2015,2016
