SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,AVAILABLE_FLAG,MIN_SEC
2024-25,1630167,Obi Toppin,Obi,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,14.7,0.667,0.333,0.571,0.0,0.429,0.286,0.0,0.286,0.571,0.0,1.0,1.0,0.0,0.333,0.667,3,6,0.5,1,1,1,1,1143,565,917,541,407,487,190,834,261,411,952,1,1,268,1061,238,711,868,504,1,14:43
2024-25,1630241,Sam Merrill,Sam,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,17.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,1,851,851,851,1038,1375,1,1186,407,1,610,834,728,1141,952,842,1,268,1,894,896,944,893,1,17:50
2024-25,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,30.2,0.75,0.25,0.545,0.182,0.273,0.273,0.182,0.0,0.364,1.0,0.0,0.0,1.0,0.75,0.25,4,8,0.5,1,851,851,851,577,416,1081,605,193,717,209,499,728,777,1,842,837,1,580,728,574,682,504,1,30:12
2024-25,1631106,Tari Eason,Tari,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,15.9,0.667,0.333,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,1,851,851,851,1101,565,917,803,407,282,610,834,728,657,1,842,1,268,1,894,896,868,1049,1,15:52
2024-25,1628418,Thomas Bryant,Thomas,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,5.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,1449,847,562,1,407,933,610,834,728,1,1,842,837,268,1,894,1101,1272,504,1,5:43
2024-25,1641767,Ben Sheppard,Ben,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1397,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,7:29
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,39.7,0.417,0.583,0.667,0.222,0.333,0.222,0.0,0.222,0.444,0.667,0.333,0.0,1.0,0.5,0.5,4,12,0.333,1,1,1,1,168,1067,477,369,131,638,269,834,357,604,433,682,837,1,845,367,574,411,1049,1,39:42
2024-25,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,12.1,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,5,0.2,1,851,851,851,1245,1069,445,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,944,1291,1,12:08
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,7.4,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1,1,1,1,1401,416,1081,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1037,1362,1,7:22
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,11.1,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.333,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,1287,1,1299,369,407,933,610,198,197,284,1,842,837,268,1,894,1101,1272,504,1,11:07
2024-25,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,45.5,0.375,0.625,0.364,0.0,0.545,0.0,0.091,0.136,0.364,0.25,0.75,0.0,1.0,0.125,0.875,8,16,0.5,1,1,1,1,15,1115,412,927,407,393,610,728,561,777,850,298,837,1,1225,134,180,203,504,1,45:30
2024-25,1627783,Pascal Siakam,Pascal,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,33.7,0.667,0.333,0.471,0.0,0.353,0.235,0.176,0.118,0.471,0.75,0.25,1.0,0.0,0.833,0.167,6,15,0.4,1,1,1,1,430,565,917,731,407,618,261,518,612,577,387,762,1,268,508,826,334,242,893,1,33:40
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,31.9,0.111,0.889,0.0,0.0,0.857,0.571,0.143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,9,0.222,1,851,851,851,515,1360,180,1186,407,144,50,606,728,1141,952,842,1,268,1,894,896,586,1274,1,31:55
2024-25,1628378,Donovan Mitchell,Donovan,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,33.7,0.633,0.367,0.727,0.0,0.091,0.152,0.182,0.333,0.727,0.167,0.833,0.0,1.0,0.154,0.846,13,30,0.433,1,851,851,851,432,663,882,328,407,925,435,499,197,260,919,260,837,1,1217,144,20,3,831,1,33:40
2024-25,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,35.8,0.615,0.385,0.7,0.0,0.3,0.0,0.0,0.25,0.7,0.571,0.429,1.0,0.0,0.667,0.333,9,13,0.692,1,851,851,851,336,690,845,362,407,689,610,834,303,281,531,641,1,268,654,618,126,339,184,1,35:45
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,37.0,0.267,0.733,0.182,0.061,0.818,0.0,0.0,0.091,0.121,0.667,0.333,0.889,0.111,0.833,0.167,12,15,0.8,1,1,1,1,281,1255,290,1131,393,157,610,834,664,1110,433,682,666,266,508,826,32,242,112,1,36:58
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,30.1,1.0,0.0,1.0,0.0,0.0,0.167,0.0,0.167,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,7,0.857,1,851,851,851,580,1,1299,1,407,933,384,834,474,1,1,842,837,268,1,894,334,778,101,1,30:06
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,15.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,1,851,851,851,1133,847,562,1,407,933,610,834,1,1,952,1,837,268,1239,1,1101,1037,1213,1,15:01
2024-25,1629614,Andrew Nembhard,Andrew,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,37.1,0.4,0.6,0.174,0.174,0.652,0.0,0.174,0.0,0.0,0.5,0.5,0.8,0.2,0.714,0.286,7,10,0.7,1,1,1,1,275,1069,445,1143,205,253,610,532,728,1141,551,463,675,249,636,710,252,523,176,1,37:04
2024-25,1631097,Bennedict Mathurin,Bennedict,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,23.4,0.5,0.5,0.182,0.0,0.818,0.182,0.0,0.0,0.182,1.0,0.0,0.667,0.333,0.75,0.25,4,10,0.4,1,1,1,1,835,847,562,1131,407,157,348,834,728,1058,1,842,700,209,580,728,574,523,893,1,23:23
2024-25,1628415,Dillon Brooks,Dillon,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,35.5,0.667,0.333,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.667,0.333,0.0,0.0,0.667,0.333,3,9,0.333,1,851,851,851,343,565,917,308,11,933,610,336,728,1141,433,682,837,268,654,618,711,586,1049,1,35:32
2024-25,1627832,Fred VanVleet,Fred,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,43.9,0.538,0.462,0.353,0.235,0.529,0.0,0.118,0.0,0.118,0.0,1.0,0.333,0.667,0.167,0.833,6,13,0.462,1,851,851,851,37,831,710,948,126,411,610,678,728,1111,952,1,809,106,1204,146,334,339,744,1,43:52
2024-25,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,36.2,0.6,0.4,0.636,0.273,0.273,0.091,0.091,0.0,0.364,0.286,0.714,0.5,0.5,0.333,0.667,9,15,0.6,1,1,1,1,316,708,790,473,97,717,541,728,728,777,837,339,732,137,1061,238,126,242,309,1,36:11
2024-25,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1686,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:09
2024-25,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,15.3,0.8,0.2,0.571,0.0,0.429,0.0,0.0,0.429,0.571,0.5,0.5,1.0,0.0,0.667,0.333,3,5,0.6,1,1,1,1,1126,337,1181,541,407,487,610,834,124,411,551,463,1,268,654,618,711,944,309,1,15:16
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,10.8,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1,1,1,1,1294,1069,445,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,944,1362,1,10:51
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,39.9,0.467,0.533,0.625,0.125,0.375,0.0,0.0,0.125,0.5,0.8,0.2,1.0,0.0,0.857,0.143,7,15,0.467,1,1,1,1,160,990,549,486,272,582,610,834,589,503,366,801,1,268,490,855,252,242,735,1,39:56
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,44.7,0.769,0.231,0.5,0.1,0.3,0.0,0.2,0.35,0.4,0.4,0.6,1.0,0.0,0.571,0.429,7,13,0.538,1,1,1,1,21,394,1142,655,319,689,610,436,193,657,742,414,1,268,811,533,252,339,457,1,44:40
2024-25,1630174,Aaron Nesmith,Aaron,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,24.6,0.25,0.75,0.118,0.0,0.706,0.176,0.176,0.0,0.118,1.0,0.0,1.0,0.0,1.0,0.0,5,8,0.625,1,1,1,1,802,1256,243,1172,407,225,369,518,728,1111,1,842,1,268,1,894,450,682,278,1,24:37
2024-25,1629660,Ty Jerome,Ty,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,29.5,0.8,0.2,0.667,0.0,0.143,0.0,0.19,0.095,0.667,0.429,0.571,1.0,0.0,0.5,0.5,8,20,0.4,1,851,851,851,614,337,1181,369,407,878,610,483,659,284,728,445,1,268,845,367,180,97,893,1,29:27
2024-25,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,33.1,0.667,0.333,0.615,0.154,0.231,0.154,0.154,0.154,0.462,0.75,0.25,1.0,0.0,0.8,0.2,5,9,0.556,1,1,1,1,462,565,917,495,231,774,425,585,520,589,387,762,1,268,538,788,450,586,415,1,33:06
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1686,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:09
2024-25,1630611,Gui Santos,Gui,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1686,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:09
2024-25,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,39.9,0.957,0.043,0.762,0.0,0.143,0.0,0.095,0.19,0.762,0.375,0.625,1.0,0.0,0.444,0.556,9,23,0.391,1,851,851,851,158,248,1297,303,407,878,610,722,436,240,773,409,1,268,999,356,126,47,952,1,39:56
2024-25,1641708,Amen Thompson,Amen,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,37.2,0.938,0.063,0.75,0.0,0.0,0.333,0.25,0.333,0.75,0.333,0.667,0.0,0.0,0.333,0.667,9,16,0.563,1,851,851,851,269,250,1293,308,407,933,143,336,197,243,779,353,837,268,1061,238,126,203,404,1,37:10
2024-25,201566,Russell Westbrook,Russell,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,27.4,0.556,0.444,0.375,0.0,0.375,0.313,0.25,0.25,0.375,0.0,1.0,0.5,0.5,0.2,0.8,5,9,0.556,1,1,1,1,695,795,728,918,407,582,177,336,303,761,952,1,732,137,1180,162,450,586,415,1,27:21
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,41.5,0.8,0.2,0.875,0.25,0.0,0.125,0.125,0.0,0.625,0.143,0.857,0.0,0.0,0.143,0.857,7,15,0.467,1,1,1,1,101,337,1181,222,108,933,473,649,728,367,928,246,837,268,1219,139,252,242,735,1,41:31
2024-25,1627739,Kris Dunn,Kris,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,16.1,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,1,851,851,851,1091,847,562,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,1037,1213,1,16:07
2024-25,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,29.8,0.273,0.727,0.4,0.0,0.6,0.6,0.0,0.0,0.4,0.333,0.667,1.0,0.0,0.667,0.333,6,11,0.545,1,1,1,1,590,1246,291,803,407,282,43,834,728,657,779,353,1,268,654,618,334,450,433,1,29:49
2024-25,1626181,Norman Powell,Norman,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,32.3,0.727,0.273,0.889,0.222,0.0,0.0,0.111,0.0,0.667,0.75,0.25,0.0,0.0,0.75,0.25,4,11,0.364,1,851,851,851,504,477,1056,213,131,933,610,686,728,284,387,762,837,268,580,728,574,450,1014,1,32:20
2024-25,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,33.2,0.692,0.308,0.364,0.0,0.273,0.182,0.363,0.0,0.364,0.5,0.5,1.0,0.0,0.667,0.333,6,13,0.462,1,851,851,851,452,538,992,927,407,717,348,175,728,777,551,463,1,268,654,618,334,339,744,1,33:14
2024-25,1629618,Jalen Pickett,Jalen,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,3.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1545,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,3:21
2024-25,1641738,Kobe Brown,Kobe,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,8.2,1.0,0.0,0.923,0.0,0.0,0.462,0.077,0.385,0.923,0.833,0.167,0.0,0.0,0.833,0.167,6,7,0.857,1,851,851,851,1368,1,1299,208,407,933,85,760,164,177,356,821,837,268,508,826,334,778,101,1,8:13
2024-25,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,38.2,0.667,0.333,0.476,0.0,0.429,0.095,0.095,0.095,0.476,0.8,0.2,1.0,0.0,0.875,0.125,8,15,0.533,1,1,1,1,231,565,917,727,407,487,531,722,659,574,366,801,1,268,482,873,180,242,471,1,38:10
2024-25,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,17.7,0.444,0.556,0.667,0.167,0.25,0.25,0.083,0.25,0.5,0.75,0.25,1.0,0.0,0.8,0.2,5,9,0.556,1,851,851,851,1042,1020,510,369,213,751,227,746,303,503,387,762,1,268,538,788,450,586,415,1,17:42
2024-25,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1619,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,2:00
2024-25,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,17.4,0.75,0.25,0.667,0.0,0.333,0.222,0.0,0.333,0.667,0.333,0.667,1.0,0.0,0.5,0.5,4,4,1.0,1,1,1,1,1050,416,1081,369,407,638,269,834,197,284,779,353,1,268,845,367,574,1037,1,1,17:25
2024-25,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1619,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,2:00
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,35.7,0.813,0.188,0.818,0.0,0.0,0.0,0.182,0.273,0.818,0.556,0.444,0.0,0.0,0.556,0.444,9,16,0.563,1,1,1,1,339,330,1213,254,407,933,610,499,279,208,546,637,837,268,830,523,126,203,404,1,35:42
2024-25,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,6.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,1,1,1,1409,1,1299,1,407,933,610,834,728,1,1,842,837,268,1,894,1101,1398,1,1,6:54
2024-25,1629234,Drew Eubanks,Drew,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,6.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,851,851,851,1411,1,1299,1186,407,933,610,1,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,6:53
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,32.5,0.857,0.143,0.625,0.125,0.188,0.25,0.187,0.0,0.5,0.4,0.6,1.0,0.0,0.5,0.5,6,14,0.429,1,1,1,1,495,287,1249,486,272,836,227,490,728,503,742,414,1,268,845,367,334,285,833,1,32:27
2024-25,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,3.4,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3,0.333,1,1,1,1,1545,565,917,1186,407,1,610,834,728,1141,952,842,837,1,1239,1,1101,1168,1049,1,3:21
2024-25,201935,James Harden,James,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,35.5,0.5,0.5,0.286,0.0,0.429,0.0,0.285,0.0,0.286,0.0,1.0,0.0,1.0,0.0,1.0,2,8,0.25,1,851,851,851,345,847,562,1011,407,487,610,288,728,883,952,1,837,1,1239,1,896,682,1213,1,35:27
2024-25,201587,Nicolas Batum,Nicolas,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,28.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,1,851,851,851,666,1375,1,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,1168,1049,1,28:09
2024-25,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,31.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,10,0.5,1,851,851,851,518,1,1299,1,407,933,610,834,728,1,1,842,837,268,1,894,450,523,504,1,31:50
2024-25,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,16.6,0.6,0.4,0.667,0.0,0.25,0.167,0.083,0.167,0.667,0.75,0.25,1.0,0.0,0.8,0.2,5,10,0.5,1,851,851,851,1076,708,790,369,407,751,384,746,474,284,387,762,1,268,538,788,450,523,504,1,16:35
2024-25,1641757,Jordan Miller,Jordan,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,6.9,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.667,1,851,851,851,1411,1,1299,1,407,933,60,834,76,1,1,842,837,268,1,894,896,1168,193,1,6:53
2024-25,1642353,Cam Christie,Cam,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,6.7,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,3,0.667,1,851,851,851,1422,1146,329,803,407,282,96,834,131,657,952,1,1,268,845,367,896,1168,193,1,6:39
2024-25,1627832,Fred VanVleet,Fred,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,39.9,0.308,0.692,0.069,0.0,0.621,0.103,0.31,0.103,0.069,0.0,1.0,0.833,0.167,0.714,0.286,7,13,0.538,1,1,1,1,161,1219,323,1184,407,278,513,269,647,1138,952,1,672,259,636,710,252,339,457,1,39:53
2024-25,1631106,Tari Eason,Tari,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,16.1,0.25,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,3,4,0.75,1,1,1,1,1092,1256,243,1051,407,174,610,834,728,947,1,842,1,268,1,894,711,1037,126,1,16:06
2024-25,1641715,Cam Whitmore,Cam,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1643,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,1:32
2024-25,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,37.1,0.9,0.1,0.762,0.0,0.0,0.0,0.238,0.143,0.762,0.5,0.5,0.0,0.0,0.5,0.5,8,20,0.4,1,1,1,1,274,259,1283,303,407,933,610,374,541,240,551,463,837,268,845,367,180,97,893,1,37:06
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,0042400156,2025-05-02T00:00:00,GSW vs. HOU,L,19.8,0.2,0.8,0.4,0.0,0.6,0.4,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,1,851,851,851,953,1312,216,803,407,282,96,834,728,657,1,842,1,268,1,894,896,944,893,1,19:46
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,0042400156,2025-05-02T00:00:00,GSW vs. HOU,L,2.4,1.0,0.0,1.0,0.0,0.0,0.667,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667,3,3,1.0,1,851,851,851,1595,1,1299,1,407,933,39,834,197,1,779,353,837,268,1061,238,711,1168,1,1,2:24
2024-25,1630224,Jalen Green,Jalen,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,32.1,0.455,0.545,0.333,0.0,0.25,0.417,0.417,0.583,0.333,0.5,0.5,1.0,0.0,0.667,0.333,3,11,0.273,1,1,1,1,512,1004,527,962,407,751,94,140,72,818,551,463,1,268,654,618,711,450,1198,1,32:03
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,0042400156,2025-05-02T00:00:00,GSW vs. HOU,L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1619,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,2:00
2024-25,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,18.6,0.25,0.75,0.25,0.0,0.75,0.0,0.0,0.375,0.25,1.0,0.0,1.0,0.0,1.0,0.0,3,4,0.75,1,1,1,1,1007,1256,243,1051,407,174,610,834,166,947,1,842,1,268,1,894,711,1037,126,1,18:38
