season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2017-18,1610612756,21700723,2018-01-26,NYK,PHX,1610612752,49,85,107,L,-22
2017-18,1610612756,21700732,2018-01-28,PHX,HOU,1610612745,50,102,113,L,-11
2017-18,1610612756,21700740,2018-01-29,PHX,MEM,1610612763,51,109,120,L,-11
2017-18,1610612756,21700760,2018-01-31,DAL,PHX,1610612742,52,102,88,W,14
2017-18,1610612756,21700773,2018-02-02,UTA,PHX,1610612762,53,97,129,L,-32
2017-18,1610612756,21700789,2018-02-04,CHA,PHX,1610612766,54,110,115,L,-5
2017-18,1610612756,21700804,2018-02-06,PHX,LAL,1610612747,55,93,112,L,-19
2017-18,1610612756,21700810,2018-02-07,SAS,PHX,1610612759,56,81,129,L,-48
2017-18,1610612756,21700832,2018-02-10,DEN,PHX,1610612743,57,113,123,L,-10
2017-18,1610612756,21700846,2018-02-12,PHX,GSW,1610612744,58,83,129,L,-46
2017-18,1610612756,21700863,2018-02-14,PHX,UTA,1610612762,59,97,107,L,-10
2017-18,1610612756,21700881,2018-02-23,LAC,PHX,1610612746,60,117,128,L,-11
2017-18,1610612756,21700889,2018-02-24,POR,PHX,1610612757,61,104,106,L,-2
2017-18,1610612756,21700902,2018-02-26,PHX,NOP,1610612740,62,116,125,L,-9
2017-18,1610612756,21700918,2018-02-28,PHX,MEM,1610612763,63,110,102,W,8
2017-18,1610612756,21700933,2018-03-02,OKC,PHX,1610612760,64,116,124,L,-8
2017-18,1610612756,21700943,2018-03-04,PHX,ATL,1610612737,65,112,113,L,-1
2017-18,1610612756,21700952,2018-03-05,PHX,MIA,1610612748,66,103,125,L,-22
2017-18,1610612756,21700975,2018-03-08,PHX,OKC,1610612760,67,87,115,L,-28
2017-18,1610612756,21700987,2018-03-10,PHX,CHA,1610612766,68,115,122,L,-7
2017-18,1610612756,21701014,2018-03-13,CLE,PHX,1610612739,69,107,129,L,-22
2017-18,1610612756,21701027,2018-03-15,PHX,UTA,1610612762,70,88,116,L,-28
2017-18,1610612756,21701044,2018-03-17,GSW,PHX,1610612744,71,109,124,L,-15
2017-18,1610612756,21701063,2018-03-20,DET,PHX,1610612765,72,88,115,L,-27
2017-18,1610612756,21701080,2018-03-23,PHX,CLE,1610612739,73,95,120,L,-25
2017-18,1610612756,21701090,2018-03-24,PHX,ORL,1610612753,74,99,105,L,-6
2017-18,1610612756,21701107,2018-03-26,BOS,PHX,1610612738,75,94,102,L,-8
2017-18,1610612756,21701122,2018-03-28,LAC,PHX,1610612746,76,99,111,L,-12
2017-18,1610612756,21701132,2018-03-30,PHX,HOU,1610612745,77,103,104,L,-1
2017-18,1610612756,21701153,2018-04-01,PHX,GSW,1610612744,78,107,117,L,-10
2017-18,1610612756,21701167,2018-04-03,SAC,PHX,1610612758,79,97,94,W,3
2017-18,1610612756,21701189,2018-04-06,NOP,PHX,1610612740,80,103,122,L,-19
2017-18,1610612756,21701203,2018-04-08,GSW,PHX,1610612744,81,100,117,L,-17
2017-18,1610612756,21701216,2018-04-10,PHX,DAL,1610612742,82,124,97,W,27
