season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612760,22201044,2023-03-16,OKC,TOR,1610612761,70,111,128,L,-17
2022-23,1610612760,22201064,2023-03-19,PHX,OKC,1610612756,71,124,120,W,4
2022-23,1610612760,22201082,2023-03-21,OKC,LAC,1610612746,72,101,100,W,1
2022-23,1610612760,22201096,2023-03-23,OKC,LAC,1610612746,73,105,127,L,-22
2022-23,1610612760,22201106,2023-03-24,OKC,LAL,1610612747,74,111,116,L,-5
2022-23,1610612760,22201120,2023-03-26,OKC,POR,1610612757,75,118,112,W,6
2022-23,1610612760,22201134,2023-03-28,CHA,OKC,1610612766,76,134,137,L,-3
2022-23,1610612760,22201142,2023-03-29,DET,OKC,1610612765,77,107,106,W,1
2022-23,1610612760,22201149,2023-03-31,OKC,IND,1610612754,78,117,121,L,-4
2022-23,1610612760,22201172,2023-04-02,PHX,OKC,1610612756,79,118,128,L,-10
2022-23,1610612760,22201187,2023-04-04,OKC,GSW,1610612744,80,125,136,L,-11
2022-23,1610612760,22201200,2023-04-06,OKC,UTA,1610612762,81,114,98,W,16
2022-23,1610612760,22201226,2023-04-09,MEM,OKC,1610612763,82,115,100,W,15
