player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Michael Cooper,RET,21,Guard,79.0,170.0,New Mexico,USA,https://www.nba.com/player/76444/HISTADD-michael-cooper,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-04-15,12.0,True,1978.0,1.0,60.0,Drafted,coopemi01
Sharife Cooper,RET,2,Guard,73.0,176.0,Auburn,USA,https://www.nba.com/player/1630536/sharife-cooper,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630536.png,1980-01-01,2.0,False,2021.0,2.0,48.0,Drafted,coopesh01
Wayne Cooper,RET,42,Center,82.0,220.0,New Orleans,USA,https://www.nba.com/player/76441/HISTADD-wayne-cooper,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-11-16,14.0,True,1978.0,1.0,40.0,Drafted,coopewa01
Tom Copa,RET,30,Forward,82.0,275.0,Marquette,USA,https://www.nba.com/player/76446/HISTADD-tom-copa,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1964-10-30,1.0,True,0.0,0.0,0.0,UDF,copato010
Chris Copeland,RET,,Forward,81.0,239.0,Colorado,USA,https://www.nba.com/player/203142/chris-copeland,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203142.png,1980-01-01,5.0,False,0.0,0.0,0.0,UDF,copelch01
Hollis Copeland,RET,45,Forward,78.0,180.0,Rutgers,USA,https://www.nba.com/player/76447/HISTADD-hollis-copeland,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-12-20,2.0,True,1978.0,1.0,46.0,Drafted,copelho01
Lanard Copeland,RET,21,Forward,78.0,190.0,Georgia State,USA,https://www.nba.com/player/76448/HISTADD-lanard-copeland,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-07-16,2.0,True,0.0,0.0,0.0,UDF,copella01
Tyrone Corbin,RET,,Forward,,,DePaul,USA,https://www.nba.com/player/895/tyrone-corbin,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/895.png,1980-01-01,16.0,False,1985.0,2.0,35.0,Drafted,corbity01
Chris Corchiani,RET,12,Guard,72.0,185.0,North Carolina State,USA,https://www.nba.com/player/76450/HISTADD-chris-corchiani,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1968-03-28,3.0,True,1991.0,1.0,36.0,Drafted,corchch01
Ken Corley,RET,,,,,Central Oklahoma,USA,https://www.nba.com/player/76451/HISTADD-ken-corley,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1905-04-04,1.0,True,0.0,0.0,0.0,UDF,corleke01
Ray Corley,RET,4,Guard,72.0,180.0,Georgetown,USA,https://www.nba.com/player/76452/HISTADD-ray-corley,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,corlera01
Petr Cornelie,RET,,Forward,83.0,220.0,Pau Orthez,France,https://www.nba.com/player/1627822/petr-cornelie,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627822.png,1980-01-01,1.0,False,2016.0,2.0,53.0,Drafted,cornepe01
Dave Corzine,RET,42,Center,83.0,250.0,DePaul,USA,https://www.nba.com/player/76453/HISTADD-dave-corzine,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-04-25,13.0,True,1978.0,1.0,18.0,Drafted,corzida01
Larry Costello,RET,21,Guard,73.0,186.0,Niagara,USA,https://www.nba.com/player/76454/HISTADD-larry-costello,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1931-07-02,12.0,True,1954.0,1.0,12.0,Drafted,costela01
Matt Costello,RET,10,Forward-Center,82.0,240.0,Michigan State,USA,https://www.nba.com/player/1627856/matt-costello,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627856.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,costema01
Bryce Cotton,RET,8,Guard,73.0,165.0,Providence,USA,https://www.nba.com/player/203955/bryce-cotton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203955.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,cottobr01
Jack Cotton,RET,,Forward,79.0,200.0,Wyoming,USA,https://www.nba.com/player/76456/HISTADD-jack-cotton,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1924-10-15,1.0,True,0.0,0.0,0.0,UDF,cottoja01
James Cotton,RET,,Guard,77.0,220.0,Long Beach State,USA,https://www.nba.com/player/1526/james-cotton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1526.png,1980-01-01,2.0,False,1997.0,2.0,32.0,Drafted,cottoja01
John Coughran,RET,41,Forward,79.0,225.0,California,USA,https://www.nba.com/player/76457/HISTADD-john-coughran,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1951-09-12,1.0,True,1973.0,1.0,74.0,Drafted,coughjo01
Mel Counts,RET,31,Center,84.0,230.0,Oregon State,USA,https://www.nba.com/player/76458/HISTADD-mel-counts,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1941-10-16,12.0,True,1964.0,1.0,7.0,Drafted,countme01
Steve Courtin,RET,5,Guard,73.0,188.0,St. Joseph's (PA),USA,https://www.nba.com/player/76459/HISTADD-steve-courtin,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1942-09-21,1.0,True,1964.0,1.0,24.0,Drafted,courtst01
Joe Courtney,RET,,Forward,80.0,235.0,Southern Mississippi,USA,https://www.nba.com/player/1432/joe-courtney,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1432.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,courtjo01
Marcus Cousin,RET,50,Forward,83.0,255.0,Houston,USA,https://www.nba.com/player/202408/marcus-cousin,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202408.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,cousima01
DeMarcus Cousins,RET,4,Center,82.0,270.0,Kentucky,USA,https://www.nba.com/player/202326/demarcus-cousins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202326.png,1980-01-01,12.0,False,2010.0,1.0,5.0,Drafted,couside01
Bob Cousy,RET,14,Guard,73.0,175.0,Holy Cross,USA,https://www.nba.com/player/600003/HISTADD-bob-cousy,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1928-08-09,14.0,True,1950.0,1.0,3.0,Drafted,cousybo01
Robert Covington,RET,33,Forward,79.0,209.0,Tennessee State,USA,https://www.nba.com/player/203496/robert-covington,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203496.png,1980-01-01,12.0,False,0.0,0.0,0.0,UDF,covinro01
Dave Cowens,RET,18,Center,81.0,230.0,Florida State,USA,https://www.nba.com/player/76462/HISTADD-dave-cowens,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-10-25,11.0,True,1970.0,1.0,4.0,Drafted,cowenda01
John Cox,RET,32,Guard,74.0,180.0,San Francisco,USA,https://www.nba.com/player/76463/HISTADD-chubby-cox,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-12-29,1.0,True,1978.0,1.0,159.0,Drafted,coxjo0100
Johnny Cox,RET,25,Guard,76.0,180.0,Kentucky,USA,https://www.nba.com/player/76464/HISTADD-johnny-cox,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1936-11-01,1.0,True,1959.0,1.0,28.0,Drafted,coxjo0100
Wesley Cox,RET,41,Forward,78.0,215.0,Louisville,USA,https://www.nba.com/player/76465/HISTADD-wesley-cox,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-01-27,2.0,True,1977.0,1.0,18.0,Drafted,coxwe0100
Allen Crabbe,RET,,Guard-Forward,77.0,212.0,California,USA,https://www.nba.com/player/203459/allen-crabbe,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,2013.0,2.0,31.0,Drafted,crabbal01
Chris Crawford,RET,4,Forward,81.0,235.0,Marquette,USA,https://www.nba.com/player/1544/chris-crawford,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1544.png,1980-01-01,8.0,False,1997.0,2.0,50.0,Drafted,crawfch01
Freddie Crawford,RET,15,Guard,76.0,189.0,St. Bonaventure,USA,https://www.nba.com/player/76466/HISTADD-freddie-crawford,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1940-12-23,5.0,True,1964.0,1.0,26.0,Drafted,crawffr01
Jamal Crawford,RET,1,Guard,77.0,200.0,Michigan,USA,https://www.nba.com/player/2037/jamal-crawford,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2037.png,1980-01-01,21.0,False,2000.0,1.0,8.0,Drafted,crawfja01
Joe Crawford,RET,5,Guard,77.0,210.0,Kentucky,USA,https://www.nba.com/player/201621/joe-crawford,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201621.png,1980-01-01,2.0,False,2008.0,2.0,58.0,Drafted,crawfjo01
Jordan Crawford,RET,27,Guard,77.0,195.0,Xavier,USA,https://www.nba.com/player/202348/jordan-crawford,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202348.png,1980-01-01,6.0,False,2010.0,1.0,27.0,Drafted,crawfjo01
Mitchell Creek,RET,55,Forward-Guard,78.0,225.0,Gottingen,Australia,https://www.nba.com/player/1628249/mitchell-creek,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628249.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,creekmi01
Jim Creighton,RET,24,Forward,80.0,200.0,Colorado,USA,https://www.nba.com/player/76468/HISTADD-jim-creighton,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1950-04-18,1.0,True,1972.0,1.0,40.0,Drafted,creigji01
Ron Crevier,RET,42,Center,84.0,235.0,Boston College,USA,https://www.nba.com/player/76469/HISTADD-ron-crevier,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1958-08-14,1.0,True,1983.0,1.0,75.0,Drafted,creviro01
Hal Crisler,RET,15,Forward,75.0,215.0,Iowa State,USA,https://www.nba.com/player/76470/HISTADD-hal-crisler,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1923-12-31,1.0,True,0.0,0.0,0.0,UDF,crislha01
Joe Crispin,RET,11,Guard,72.0,185.0,Penn State,USA,https://www.nba.com/player/2343/joe-crispin,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2343.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,crispjo01
Charlie Criss,RET,14,Guard,68.0,165.0,New Mexico State,USA,https://www.nba.com/player/76471/HISTADD-charlie-criss,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-11-06,8.0,True,0.0,0.0,0.0,UDF,crissch01
Winston Crite,RET,12,Forward,79.0,233.0,Texas A&M,USA,https://www.nba.com/player/76472/HISTADD-winston-crite,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-06-20,2.0,True,1987.0,1.0,53.0,Drafted,critewi01
Javaris Crittenton,RET,8,Guard,77.0,200.0,Georgia Tech,USA,https://www.nba.com/player/201159/javaris-crittenton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201159.png,1980-01-01,3.0,False,2007.0,1.0,19.0,Drafted,crittja01
Dillard Crocker,RET,7,Forward,76.0,205.0,Western Michigan,USA,https://www.nba.com/player/76473/HISTADD-dillard-crocker,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1925-01-19,4.0,True,0.0,0.0,0.0,UDF,crockdi01
Jeffrey Crompton,RET,41,Center,83.0,280.0,North Carolina,USA,https://www.nba.com/player/76474/HISTADD-geoff-crompton,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-07-04,5.0,True,1978.0,1.0,70.0,Drafted,crompje01
Terry Crosby,RET,12,Guard,76.0,195.0,Tennessee,USA,https://www.nba.com/player/76475/HISTADD-terry-crosby,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1957-01-04,1.0,True,1979.0,1.0,62.0,Drafted,crosbte01
Austin Croshere,RET,,Forward,82.0,240.0,Providence,USA,https://www.nba.com/player/1506/austin-croshere,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1506.png,1980-01-01,12.0,False,1997.0,1.0,12.0,Drafted,croshau01
Jeff Cross,RET,38,Forward,82.0,240.0,Maine,USA,https://www.nba.com/player/76476/HISTADD-jeff-cross,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-09-01,1.0,True,1984.0,1.0,61.0,Drafted,crossje01
Pete Cross,RET,41,Center,81.0,230.0,San Francisco,USA,https://www.nba.com/player/76477/HISTADD-pete-cross,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-03-28,3.0,True,1970.0,1.0,23.0,Drafted,crosspe01
Russell Cross,RET,40,Center,82.0,215.0,Purdue,USA,https://www.nba.com/player/76478/HISTADD-russell-cross,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-09-05,1.0,True,1983.0,1.0,6.0,Drafted,crossru01
Francis Crossin,RET,4,Guard,73.0,165.0,Pennsylvania,USA,https://www.nba.com/player/76479/HISTADD-chink-crossin,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1924-07-04,3.0,True,1947.0,1.0,6.0,Drafted,crossfr01
John Crotty,RET,,Guard,,,Virginia,USA,https://www.nba.com/player/180/john-crotty,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/180.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,crottjo01
Mark Crow,RET,31,Forward,79.0,210.0,Duke,USA,https://www.nba.com/player/76481/HISTADD-crow-bar-crow,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-10-22,1.0,True,1977.0,1.0,111.0,Drafted,crowma010
Corey Crowder,RET,23,Forward,77.0,214.0,Kentucky Wesleyan,USA,https://www.nba.com/player/76482/HISTADD-corey-crowder,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1969-04-13,2.0,True,0.0,0.0,0.0,UDF,crowdco01
Jalen Crutcher,RET,,Guard,73.0,175.0,University of Dayton,USA,https://www.nba.com/player/1630622/jalen-crutcher,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,crutcja01
Jarrett Culver,RET,,Guard-Forward,78.0,195.0,Texas Tech,USA,https://www.nba.com/player/1629633/jarrett-culver,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,1.0,6.0,Drafted,culveja01
Jarron Cumberland,RET,,Guard,77.0,205.0,Cincinnati,USA,https://www.nba.com/player/1629600/jarron-cumberland,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629600.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,cumbeja01
Pat Cummings,RET,50,Center,81.0,230.0,Cincinnati,USA,https://www.nba.com/player/76483/HISTADD-pat-cummings,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1956-07-11,12.0,True,1978.0,1.0,59.0,Drafted,cummipa01
Terry Cummings,RET,,Forward,81.0,220.0,DePaul,USA,https://www.nba.com/player/187/terry-cummings,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/187.png,1980-01-01,18.0,False,1982.0,1.0,2.0,Drafted,cummite01
Vonteego Cummings,RET,,,,,Pittsburgh,USA,https://www.nba.com/player/1907/vonteego-cummings,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1907.png,1980-01-01,4.0,False,1999.0,1.0,26.0,Drafted,cummivo01
Billy Cunningham,RET,32,Forward,78.0,210.0,North Carolina,USA,https://www.nba.com/player/76487/HISTADD-billy-cunningham,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1943-06-03,9.0,True,1965.0,1.0,5.0,Drafted,cunnibi01
Dante Cunningham,RET,33,Forward,80.0,230.0,Villanova,USA,https://www.nba.com/player/201967/dante-cunningham,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201967.png,1980-01-01,11.0,False,2009.0,2.0,33.0,Drafted,cunnida01
Dick Cunningham,RET,19,Center,82.0,245.0,Murray State,USA,https://www.nba.com/player/76485/HISTADD-dick-cunningham,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1946-07-11,7.0,True,1968.0,1.0,21.0,Drafted,cunnidi01
Jared Cunningham,RET,,Guard,76.0,195.0,Oregon State,USA,https://www.nba.com/player/203099/jared-cunningham,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203099.png,1980-01-01,5.0,False,2012.0,1.0,24.0,Drafted,cunnija01
William Cunningham,RET,51,Center,83.0,240.0,Temple,USA,https://www.nba.com/player/1061/william-cunningham,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1061.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,cunniwi01
