TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612745,Houston Rockets,72,44,28,0.611,46.1,109.8,32.9,0.713,8.3,4.9,17.0,13.4,14.4,49.2,11,8,7,8,29,15,22,26,4,11,18,26,24,24
1610612754,Indiana Pacers,73,45,28,0.616,48.3,107.5,34.1,0.718,7.4,5.2,15.0,13.2,13.6,47.7,3,7,7,7,10,6,17,24,20,10,6,20,21,15
1610612746,LA Clippers,72,49,23,0.681,47.0,106.9,36.0,0.737,6.9,4.6,16.0,12.1,12.9,43.4,11,4,4,4,23,5,4,10,23,20,9,6,18,4
1610612747,Los Angeles Lakers,71,52,19,0.732,47.4,106.1,34.5,0.737,8.5,6.5,17.2,11.8,16.3,45.1,21,3,2,3,20,3,14,11,3,1,20,4,30,8
1610612763,Memphis Grizzlies,73,34,39,0.466,46.5,109.7,35.0,0.733,7.6,5.3,17.3,13.1,13.4,43.7,3,16,15,16,25,14,10,15,15,9,21,19,20,5
1610612748,Miami Heat,73,44,29,0.603,48.6,109.3,35.8,0.753,7.5,4.5,17.9,12.8,11.3,44.1,3,8,11,11,4,12,6,3,18,21,27,14,2,7
1610612749,Milwaukee Bucks,73,56,17,0.767,45.5,102.5,39.8,0.775,6.8,5.5,16.0,10.6,12.9,36.5,3,1,1,1,30,1,1,1,25,4,7,1,16,1
1610612750,Minnesota Timberwolves,64,19,45,0.297,46.2,111.6,32.6,0.731,8.2,5.4,16.9,12.8,12.4,48.7,30,28,24,28,27,20,25,17,6,7,17,16,7,20
1610612740,New Orleans Pelicans,72,30,42,0.417,46.2,111.8,33.8,0.729,7.1,4.7,18.7,13.0,14.7,49.8,11,21,21,21,28,21,18,18,22,17,29,17,27,26
1610612752,New York Knicks,66,21,45,0.318,48.4,112.4,34.5,0.742,7.6,4.7,17.6,12.6,12.8,43.9,24,25,24,25,6,23,15,7,13,16,23,12,15,6
1610612760,Oklahoma City Thunder,72,44,28,0.611,48.3,108.1,34.6,0.728,7.6,4.9,16.0,12.6,10.9,48.3,11,8,7,8,9,7,12,19,14,12,8,11,1,18
1610612753,Orlando Magic,73,33,40,0.452,48.4,109.2,34.4,0.749,8.3,5.5,14.4,11.2,12.0,46.6,3,18,19,18,5,11,16,5,5,5,3,2,3,12
1610612755,Philadelphia 76ers,73,43,30,0.589,48.2,108.4,35.0,0.753,8.0,5.3,16.4,11.6,13.7,48.1,3,12,12,12,12,8,9,2,10,8,12,3,22,17
1610612756,Phoenix Suns,73,34,39,0.466,47.2,110.8,33.1,0.734,7.5,3.9,16.3,12.3,12.5,48.8,3,16,15,16,21,17,21,14,17,29,11,8,9,22
1610612757,Portland Trail Blazers,74,35,39,0.473,47.4,114.3,34.6,0.712,6.2,6.0,14.3,15.3,14.5,46.2,2,14,15,15,18,27,13,28,28,2,2,30,26,10
1610612758,Sacramento Kings,72,31,41,0.431,48.2,111.4,32.8,0.736,7.7,4.0,16.5,11.8,12.0,46.3,11,20,20,20,11,19,23,13,11,27,14,5,4,11
1610612759,San Antonio Spurs,71,32,39,0.451,47.5,112.6,34.9,0.751,7.1,5.4,14.8,13.3,12.7,47.2,21,19,15,19,16,24,11,4,21,6,4,21,13,13
1610612761,Toronto Raptors,72,53,19,0.736,47.4,104.7,35.2,0.721,8.7,4.9,16.6,13.3,12.5,40.8,11,2,2,2,19,2,7,22,2,13,16,23,10,2
1610612762,Utah Jazz,72,44,28,0.611,48.4,109.3,35.9,0.746,6.1,4.1,17.1,12.1,12.6,47.6,11,8,7,8,7,13,5,6,29,26,19,7,12,14
1610612764,Washington Wizards,72,25,47,0.347,46.4,114.7,30.7,0.712,7.7,4.1,16.0,13.8,12.2,49.6,11,22,28,23,26,29,30,27,12,25,10,28,6,25
