CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS
1630568,Luka Garza,1610612750,MIN,C,26.0,35,30,0.683,1.51,2.46,0.616,0.552,0.064
1630214,Xavier Tillman,1610612738,BOS,F,26.0,28,20,0.627,1.43,2.46,0.58,0.543,0.036
1631102,TyTy Washington Jr.,1610612756,PHX,G,23.0,9,8,0.647,1.11,2.44,0.455,0.498,-0.043
1630623,Tyson Etienne,1610612751,BKN,G,25.0,7,5,0.459,1.71,2.43,0.706,0.526,0.18
1642355,Bronny James,1610612747,LAL,G,20.0,19,17,0.639,1.21,2.42,0.5,0.546,-0.046
1641712,Rayan Rupert,1610612757,POR,G-F,21.0,39,33,0.599,1.1,2.41,0.457,0.525,-0.068
1641724,Jett Howard,1610612753,ORL,G,21.0,55,49,0.611,1.18,2.4,0.492,0.532,-0.039
1628975,Jevon Carter,1610612741,CHI,G,29.0,30,26,0.537,1.3,2.4,0.542,0.544,-0.002
1630311,Pat Spencer,1610612744,GSW,G,28.0,26,24,0.747,1.31,2.38,0.548,0.553,-0.004
1628365,Markelle Fultz,1610612758,SAC,G,27.0,16,15,0.623,1.25,2.38,0.526,0.538,-0.011
1631303,Justin Minaya,1610612757,POR,F,26.0,14,13,0.688,1.5,2.36,0.636,0.558,0.078
1642279,Ulrich Chomche,1610612761,TOR,C,19.0,6,4,0.737,2.0,2.33,0.857,0.526,0.331
1641755,Kevin McCullar Jr.,1610612752,NYK,G,24.0,3,2,0.7,1.67,2.33,0.714,0.514,0.2
1641766,Adama Sanogo,1610612741,CHI,F,23.0,3,3,0.583,1.0,2.33,0.429,0.561,-0.132
1630537,Chris Duarte,1610612741,CHI,G,27.0,13,12,0.667,1.08,2.31,0.467,0.548,-0.082
1628995,Kevin Knox II,1610612744,GSW,F,25.0,10,8,0.622,1.1,2.3,0.478,0.529,-0.051
1641775,Jordan Walsh,1610612738,BOS,G,21.0,40,31,0.631,1.18,2.23,0.528,0.528,0.0
1642269,Devin Carter,1610612758,SAC,G,23.0,33,28,0.533,1.3,2.18,0.597,0.53,0.067
1630538,Bones Hyland,1610612750,MIN,G,24.0,23,20,0.602,1.3,2.17,0.6,0.525,0.075
1641816,Hunter Tyson,1610612743,DEN,F,24.0,45,38,0.545,1.18,2.13,0.552,0.536,0.016
1631210,Jacob Toppin,1610612737,ATL,F,25.0,10,10,0.636,0.6,2.1,0.286,0.506,-0.22
203926,Doug McDermott,1610612758,SAC,F,33.0,39,33,0.57,1.05,2.08,0.506,0.532,-0.026
1631103,Malaki Branham,1610612759,SAS,F,22.0,36,33,0.579,0.89,2.03,0.438,0.524,-0.086
1630762,Phillip Wheeler,1610612755,PHI,F,23.0,4,3,0.533,1.25,2.0,0.625,0.538,0.087
1641809,Drew Peterson,1610612738,BOS,F,25.0,19,14,0.613,0.84,2.0,0.421,0.524,-0.103
1631199,Ron Harper Jr.,1610612765,DET,G-F,25.0,1,1,1.0,0.0,2.0,0.0,0.381,-0.381
1631301,Jaylen Sims,1610612766,CHA,G,26.0,6,6,0.324,1.0,2.0,0.5,0.543,-0.043
203109,Jae Crowder,1610612758,SAC,F,34.0,8,8,0.471,1.25,2.0,0.625,0.548,0.077
1630264,Anthony Gill,1610612764,WAS,F,32.0,38,26,0.528,1.13,1.97,0.573,0.544,0.029
1641725,Trey Alexander,1610612743,DEN,G,22.0,12,7,0.622,1.08,1.92,0.565,0.557,0.008
1642422,Armel Traoré,1610612747,LAL,F,22.0,8,7,0.652,0.88,1.88,0.467,0.569,-0.103
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,24.0,28,22,0.49,1.14,1.82,0.627,0.549,0.078
1641789,Jazian Gortman,1610612742,DAL,G,22.0,10,8,0.783,1.1,1.8,0.611,0.538,0.074
1631098,Johnny Davis,1610612764,WAS,G,23.0,25,19,0.517,0.76,1.8,0.422,0.542,-0.12
1642050,Jackson Rowe,1610612744,GSW,F,28.0,5,5,0.643,1.0,1.8,0.556,0.524,0.031
1630604,E.J. Liddell,1610612741,CHI,F,24.0,9,8,0.615,0.89,1.78,0.5,0.546,-0.046
1641745,Adam Flagler,1610612760,OKC,G,25.0,22,19,0.534,0.95,1.77,0.538,0.505,0.033
1627814,Damion Lee,1610612756,PHX,G-F,32.0,18,15,0.554,1.06,1.72,0.613,0.544,0.069
1642505,Alex Ducas,1610612760,OKC,G,24.0,13,12,0.55,1.08,1.69,0.636,0.523,0.113
1630618,D.J. Carton,1610612761,TOR,G,24.0,3,3,0.625,0.67,1.67,0.4,0.554,-0.154
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,39,32,0.598,0.97,1.64,0.594,0.518,0.076
1642359,Pacôme Dadiet,1610612752,NYK,F,19.0,16,16,0.565,1.0,1.63,0.615,0.532,0.083
1629098,Jack McVeigh,1610612745,HOU,G-F,28.0,8,6,0.591,1.0,1.63,0.615,0.538,0.077
1642530,Yuki Kawamura,1610612763,MEM,G,24.0,14,11,0.688,1.14,1.57,0.727,0.52,0.207
1631169,Josh Minott,1610612750,MIN,F,22.0,38,28,0.522,0.87,1.55,0.559,0.54,0.02
1631321,Sidy Cissoko,1610612757,POR,G,21.0,13,11,0.714,1.0,1.54,0.65,0.488,0.162
1630531,Jaden Springer,1610612762,UTA,G,22.0,31,27,0.49,0.94,1.52,0.617,0.539,0.078
1642385,Cui Yongxi,1610612751,BKN,F,22.0,2,1,0.75,1.0,1.5,0.667,0.498,0.169
1630561,David Duke Jr.,1610612759,SAS,G,25.0,4,2,0.462,0.75,1.5,0.5,0.477,0.023
1642280,Trentyn Flowers,1610612746,LAC,F,20.0,4,4,0.6,1.0,1.5,0.667,0.531,0.135
1631127,Harrison Ingram,1610612759,SAS,F,22.0,4,4,0.75,1.0,1.5,0.667,0.582,0.085
1641879,Yuri Collins,1610612744,GSW,G,24.0,2,2,0.75,1.5,1.5,1.0,0.596,0.404
1631386,Tazé Moore,1610612757,POR,G,26.0,2,2,0.429,0.0,1.5,0.0,0.638,-0.638
1641890,Tyler Smith,1610612749,MIL,F,20.0,16,13,0.523,0.63,1.44,0.435,0.567,-0.132
1642353,Cam Christie,1610612746,LAC,G,19.0,7,6,0.588,0.86,1.43,0.6,0.592,0.008
1630649,Stanley Umude,1610612749,MIL,G,26.0,16,14,0.568,0.56,1.31,0.429,0.554,-0.125
1642443,Jahmir Young,1610612741,CHI,G,24.0,4,4,0.556,1.0,1.25,0.8,0.575,0.225
1630528,Josh Christopher,1610612748,MIA,G,23.0,9,5,0.478,0.67,1.22,0.545,0.516,0.029
1628408,PJ Dozier,1610612750,MIN,G-F,28.0,5,4,0.667,0.8,1.2,0.667,0.52,0.146
1641752,Bobi Klintman,1610612765,DET,F,22.0,5,4,0.6,0.6,1.2,0.5,0.503,-0.003
1630699,MarJon Beauchamp,1610612752,NYK,F,24.0,28,21,0.541,0.61,1.18,0.515,0.503,0.013
1631120,JD Davison,1610612738,BOS,G,22.0,11,10,0.591,0.64,1.18,0.538,0.533,0.005
204060,Joe Ingles,1610612750,MIN,F-G,37.0,11,7,0.419,0.55,1.18,0.462,0.537,-0.076
1641790,PJ Hall,1610612743,DEN,C,23.0,12,7,0.438,0.33,1.17,0.286,0.555,-0.269
1642461,Spencer Jones,1610612743,DEN,F,23.0,13,9,0.455,0.38,1.15,0.333,0.504,-0.17
1642384,Isaiah Crawford,1610612758,SAC,F,23.0,7,6,0.571,0.29,1.14,0.25,0.566,-0.316
1630222,Mason Jones,1610612758,SAC,G,26.0,7,7,0.667,0.57,1.14,0.5,0.516,-0.016
1631116,Patrick Baldwin Jr.,1610612746,LAC,F,22.0,17,15,0.655,0.53,1.12,0.474,0.555,-0.082
1642399,Jesse Edwards,1610612750,MIN,C,25.0,1,1,0.5,1.0,1.0,1.0,0.577,0.423
1642450,Daniss Jenkins,1610612765,DET,G,23.0,5,3,0.625,0.8,1.0,0.8,0.584,0.216
1631214,Alondes Williams,1610612765,DET,G,25.0,1,1,0.333,0.0,1.0,0.0,0.478,-0.478
1626143,Jahlil Okafor,1610612754,IND,C-F,29.0,1,1,0.333,0.0,1.0,0.0,0.697,-0.697
1642389,Zyon Pullin,1610612763,MEM,G,24.0,2,2,1.0,0.5,1.0,0.5,0.537,-0.037
1641803,Tristen Newton,1610612750,MIN,G,24.0,3,2,0.375,0.67,1.0,0.667,0.527,0.139
201949,James Johnson,1610612754,IND,F,38.0,8,5,0.615,0.38,1.0,0.375,0.535,-0.16
1629667,Jalen McDaniels,1610612764,WAS,F,27.0,1,1,0.333,0.0,1.0,0.0,0.476,-0.476
1642434,Riley Minix,1610612759,SAS,F,24.0,1,1,0.5,0.0,1.0,0.0,0.25,-0.25
1630296,Braxton Key,1610612744,GSW,F,28.0,1,1,0.333,1.0,1.0,1.0,0.477,0.523
1641817,Anton Watson,1610612752,NYK,F,24.0,6,6,0.857,0.67,1.0,0.667,0.481,0.186
1641857,Liam Robbins,1610612749,MIL,C,25.0,10,7,0.526,0.5,1.0,0.5,0.525,-0.025
1641936,Miles Norris,1610612738,BOS,F,25.0,3,3,0.5,0.33,1.0,0.333,0.547,-0.214
1630346,Matt Ryan,1610612752,NYK,F,28.0,12,7,0.458,0.67,0.92,0.727,0.539,0.188
1642502,Malevy Leons,1610612760,OKC,F,25.0,4,2,0.429,0.5,0.75,0.667,0.492,0.175
1631159,Leonard Miller,1610612750,MIN,F,21.0,7,4,0.556,0.43,0.71,0.6,0.555,0.045
1631121,Bryce McGowens,1610612757,POR,G,22.0,11,5,0.429,0.45,0.55,0.833,0.549,0.285
1642439,Quincy Olivari,1610612747,LAL,G,24.0,2,1,0.333,0.5,0.5,1.0,0.675,0.325
1630644,Mac McClung,1610612753,ORL,G,26.0,2,1,0.5,0.5,0.5,1.0,0.525,0.475
1641779,Jalen Bridges,1610612756,PHX,F,24.0,4,2,0.4,0.25,0.5,0.5,0.547,-0.047
1641801,Emanuel Miller,1610612741,CHI,F,24.0,2,1,0.167,0.5,0.5,1.0,0.586,0.414
