season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end
2019-20,1610612748,MIA,Miami Heat,41900203,2020-09-04T00:00:00,MIA vs. MIL,W,48.0,26.3,58.5,0.449,13.5,35.3,0.383,20.3,25.5,0.794,6.8,30.0,36.8,20.3,9.0,2.3,4.5,3.8,14.3,16.5,86.3,11.3,1,1,1,1,13,122,134,94,15,10,56,13,11,81,62,24,26,22,49,150,24,98,32,69,42,16,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,41900221,2020-09-04T00:00:00,LAL vs. HOU,L,48.0,26.3,62.3,0.422,8.3,28.5,0.289,12.0,14.3,0.842,7.5,23.3,30.8,13.5,12.8,6.0,6.8,2.3,15.0,14.3,72.8,-11.3,1,84,84,84,13,122,94,127,104,55,137,103,115,53,45,111,92,139,128,48,1,35,52,119,141,146,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900203,2020-09-04T00:00:00,MIL @ MIA,L,48.0,27.8,66.0,0.42,8.3,27.8,0.297,11.3,15.8,0.714,6.0,27.0,33.0,17.3,7.5,6.0,3.8,4.5,16.5,14.3,75.0,-11.3,1,84,84,84,13,96,46,130,104,67,134,116,98,130,81,57,59,64,19,48,43,130,87,119,129,146,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900213,2020-09-03T00:00:00,TOR @ BOS,W,48.0,30.8,66.0,0.466,9.8,30.0,0.325,6.8,12.0,0.563,4.5,24.8,29.3,17.3,9.8,5.3,3.8,5.3,15.0,12.0,78.0,0.8,1,1,1,1,13,43,46,72,70,40,118,157,137,165,124,84,120,64,66,73,43,145,52,150,105,83,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900231,2020-09-03T00:00:00,LAC vs. DEN,W,48.0,36.0,63.0,0.571,7.5,18.0,0.417,10.5,12.8,0.824,6.8,27.0,33.8,17.3,11.3,5.3,2.3,3.8,18.0,15.8,90.0,17.3,1,1,1,1,13,6,79,3,121,162,34,127,129,61,62,57,51,64,97,73,105,98,115,83,28,8,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900231,2020-09-03T00:00:00,DEN @ LAC,L,48.0,26.3,62.3,0.422,6.8,27.0,0.25,13.5,20.3,0.667,9.0,21.0,30.0,15.0,11.3,6.8,3.8,2.3,15.8,18.0,72.8,-17.3,1,84,84,84,13,122,94,127,135,76,155,83,48,147,22,140,114,114,97,30,43,35,69,38,141,157,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900213,2020-09-03T00:00:00,BOS vs. TOR,L,48.0,29.3,62.3,0.47,6.8,21.8,0.31,12.0,15.8,0.762,5.3,27.8,33.0,15.8,11.3,4.5,5.3,3.8,12.0,15.0,77.3,-0.8,1,84,84,84,13,61,94,67,135,135,129,103,98,101,100,48,59,103,97,98,12,98,12,102,115,84,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,48.0,26.3,57.0,0.461,12.0,25.5,0.471,12.0,15.8,0.762,5.3,29.3,34.5,18.0,16.5,4.5,3.0,5.3,12.0,18.0,76.5,-1.5,1,84,84,84,13,122,145,78,31,97,16,103,98,101,100,30,42,57,162,98,72,145,12,38,118,86,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900202,2020-09-02T00:00:00,MIL vs. MIA,L,48.0,27.8,63.8,0.435,5.3,18.8,0.28,24.8,29.3,0.846,12.8,24.8,37.5,12.0,10.5,4.5,1.5,3.0,18.8,19.5,85.5,-1.5,1,84,84,84,13,96,70,113,159,160,141,2,3,49,3,84,17,155,79,98,133,66,131,16,47,86,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900177,2020-09-02T00:00:00,HOU vs. OKC,W,48.0,26.3,66.0,0.398,12.8,36.8,0.347,12.8,14.3,0.895,8.3,24.8,33.0,13.5,9.0,8.3,5.3,3.0,18.0,12.0,78.0,1.5,1,1,1,1,13,122,46,147,22,7,92,92,115,24,36,84,59,139,49,12,12,66,115,150,105,77,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900202,2020-09-02T00:00:00,MIA @ MIL,W,48.0,27.8,60.8,0.457,12.8,33.8,0.378,18.8,24.0,0.781,5.3,23.3,28.5,16.5,7.5,9.0,3.0,1.5,19.5,18.8,87.0,1.5,1,1,1,1,13,96,112,80,22,16,63,21,22,92,100,111,124,83,19,3,72,10,139,29,39,77,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,48.0,22.5,59.3,0.38,6.0,25.5,0.235,7.5,11.3,0.667,7.5,28.5,36.0,12.0,10.5,4.5,2.3,3.0,10.5,13.5,58.5,-1.5,1,84,84,84,13,161,126,155,150,97,159,153,146,147,45,38,32,155,79,98,105,66,4,137,166,86,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900212,2020-09-01T00:00:00,BOS @ TOR,W,48.0,24.0,57.0,0.421,11.3,28.5,0.395,17.3,18.8,0.92,3.0,30.0,33.0,13.5,12.8,4.5,6.8,5.3,15.0,14.3,76.5,2.3,1,1,1,1,13,153,145,129,43,55,47,32,73,14,151,24,59,139,128,98,1,145,52,119,118,70,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900167,2020-09-01T00:00:00,DEN vs. UTA,W,48.0,23.3,62.3,0.373,6.0,23.3,0.258,7.5,9.8,0.769,6.0,28.5,34.5,15.8,8.3,5.3,3.0,2.3,13.5,10.5,60.0,1.5,1,1,1,1,13,156,94,158,150,122,151,153,156,94,81,38,42,103,33,73,72,35,24,161,164,77,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900212,2020-09-01T00:00:00,TOR vs. BOS,L,48.0,27.0,67.5,0.4,8.3,30.0,0.275,12.0,14.3,0.842,5.3,25.5,30.8,18.8,9.0,7.5,5.3,6.8,14.3,15.0,74.3,-2.3,1,84,84,84,13,112,28,144,104,40,143,103,115,53,100,71,92,44,49,18,12,164,32,102,135,94,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,48.0,28.5,66.8,0.427,9.0,27.0,0.333,12.0,13.5,0.889,7.5,30.8,38.3,12.8,14.3,7.5,2.3,3.8,12.0,14.3,78.0,3.0,1,1,1,1,13,77,37,120,86,76,107,103,126,28,45,19,16,151,148,18,105,98,12,119,105,68,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900176,2020-08-31T00:00:00,HOU @ OKC,L,48.0,28.5,63.0,0.452,11.3,33.0,0.341,6.8,9.0,0.75,3.0,27.8,30.8,14.3,16.5,10.5,3.8,2.3,14.3,12.0,75.0,-3.0,1,84,84,84,13,77,79,87,43,19,103,157,160,110,151,48,92,127,162,1,43,35,32,150,129,98,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900201,2020-08-31T00:00:00,MIL vs. MIA,L,48.0,27.8,56.3,0.493,12.0,26.3,0.457,10.5,19.5,0.538,5.3,20.3,25.5,16.5,14.3,4.5,5.3,1.5,18.0,17.3,78.0,-8.3,1,84,84,84,13,96,149,42,31,83,20,127,60,166,100,147,155,83,148,98,12,10,115,53,105,128,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900201,2020-08-31T00:00:00,MIA @ MIL,W,48.0,29.3,63.0,0.464,9.0,23.3,0.387,18.8,20.3,0.926,9.0,25.5,34.5,15.8,12.0,6.0,1.5,5.3,17.3,18.0,86.3,8.3,1,1,1,1,13,61,79,73,86,122,52,21,48,10,22,71,42,103,115,48,133,145,100,38,42,36,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900166,2020-08-30T00:00:00,DEN @ UTA,W,48.0,29.3,53.3,0.549,13.5,27.0,0.5,17.3,19.5,0.885,5.3,27.0,32.3,16.5,12.0,6.0,3.0,2.3,18.0,15.0,89.3,9.0,1,1,1,1,13,61,163,10,15,76,5,32,60,33,100,57,72,83,115,48,72,35,115,102,29,30,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900166,2020-08-30T00:00:00,UTA vs. DEN,L,48.0,25.5,56.3,0.453,13.5,27.0,0.5,15.8,22.5,0.7,3.8,18.8,22.5,15.0,7.5,6.0,2.3,3.0,15.0,18.0,80.3,-9.0,1,84,84,84,13,136,149,85,15,76,5,53,27,138,140,155,163,114,19,48,105,66,52,38,88,132,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30T00:00:00,LAC @ DAL,W,48.0,33.0,68.3,0.484,8.3,21.8,0.379,9.0,9.8,0.923,6.0,33.0,39.0,16.5,9.8,6.0,1.5,2.3,15.8,11.3,83.3,10.5,1,1,1,1,13,18,19,48,104,135,60,139,156,12,81,9,13,83,66,48,133,35,69,156,63,22,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,48.0,28.5,67.5,0.422,8.3,27.8,0.297,7.5,12.8,0.588,6.0,25.5,31.5,15.0,9.0,3.8,2.3,1.5,11.3,15.8,72.8,-10.5,1,84,84,84,13,77,28,124,104,67,134,153,129,162,81,71,81,114,49,120,105,10,7,83,141,143,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900211,2020-08-30T00:00:00,BOS @ TOR,W,48.0,29.3,62.3,0.47,12.8,29.3,0.436,12.8,15.8,0.81,3.8,33.8,37.5,18.8,17.3,6.0,3.0,1.5,16.5,18.0,84.0,13.5,1,1,1,1,13,61,94,67,22,46,28,92,98,70,140,4,17,44,165,48,72,10,87,38,59,14,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900211,2020-08-30T00:00:00,TOR vs. BOS,L,48.0,23.3,63.0,0.369,7.5,30.0,0.25,16.5,21.8,0.759,5.3,24.8,30.0,16.5,10.5,7.5,1.5,3.0,18.0,16.5,70.5,-13.5,1,84,84,84,13,156,79,160,121,40,155,41,31,103,100,84,114,83,79,18,133,66,115,69,149,152,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,41900145,2020-08-29T00:00:00,POR @ LAL,L,48.0,33.0,69.8,0.473,9.8,20.3,0.481,15.8,19.5,0.808,7.5,24.8,32.3,15.0,14.3,9.0,0.8,3.8,21.0,15.0,91.5,-6.8,1,84,84,84,13,18,14,62,70,147,11,53,60,72,45,84,72,114,148,3,158,98,154,102,20,116,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900105,2020-08-29T00:00:00,MIL vs. ORL,W,48.0,30.0,66.0,0.455,12.0,33.8,0.356,16.5,20.3,0.815,5.3,36.8,42.0,20.3,11.3,3.8,3.0,1.5,14.3,17.3,88.5,10.5,1,1,1,1,13,53,46,83,31,16,84,41,48,66,100,1,6,22,97,120,72,10,32,53,31,22,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,41900105,2020-08-29T00:00:00,ORL @ MIL,L,48.0,27.8,70.5,0.394,11.3,30.8,0.366,11.3,15.8,0.714,6.0,29.3,35.3,16.5,8.3,2.3,1.5,3.0,17.3,14.3,78.0,-10.5,1,84,84,84,13,96,12,150,43,35,72,116,98,130,81,30,38,83,33,150,133,66,100,119,105,143,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900175,2020-08-29T00:00:00,HOU vs. OKC,W,48.0,32.3,75.0,0.43,14.3,36.0,0.396,6.8,10.5,0.643,7.5,33.8,41.3,21.0,8.3,9.0,2.3,6.0,17.3,9.0,85.5,25.5,1,1,1,1,13,27,2,118,9,9,45,157,149,154,45,4,8,18,33,3,105,156,100,165,47,3,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,48.0,21.8,69.0,0.315,5.3,34.5,0.152,11.3,17.3,0.652,11.3,32.3,43.5,8.3,13.5,2.3,6.0,2.3,9.0,17.3,60.0,-25.5,1,84,84,84,13,163,16,165,159,13,166,116,83,151,11,12,2,166,142,150,4,35,1,53,164,164,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,41900145,2020-08-29T00:00:00,LAL vs. POR,W,48.0,36.0,66.0,0.545,10.5,27.0,0.389,15.8,19.5,0.808,5.3,25.5,30.8,20.3,13.5,8.3,3.8,0.8,15.0,21.0,98.3,6.8,1,1,1,1,13,6,46,13,53,76,51,53,60,72,100,71,92,22,142,12,43,5,52,8,5,47,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900165,2020-08-25T00:00:00,UTA @ DEN,L,48.0,29.3,58.5,0.5,12.0,25.5,0.471,9.8,12.0,0.813,3.0,23.3,26.3,17.3,11.3,5.3,2.3,3.8,15.0,13.5,80.3,-7.5,1,84,84,84,13,61,134,31,31,97,16,134,137,68,151,111,150,64,97,73,105,98,52,137,88,122,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900155,2020-08-25T00:00:00,DAL @ LAC,L,48.0,28.5,63.8,0.447,9.0,27.8,0.324,17.3,24.8,0.697,5.3,18.0,23.3,14.3,9.8,6.0,4.5,3.0,16.5,19.5,83.3,-32.3,1,84,84,84,13,77,70,96,86,67,119,32,17,139,100,160,160,127,66,48,24,66,87,16,63,166,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900155,2020-08-25T00:00:00,LAC vs. DAL,W,48.0,39.8,63.0,0.631,16.5,26.3,0.629,19.5,25.5,0.765,6.0,30.8,36.8,21.0,12.0,3.8,3.0,4.5,19.5,16.5,115.5,32.3,1,1,1,1,13,2,79,1,2,83,1,18,11,99,81,19,26,18,115,120,72,130,139,69,1,1,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900165,2020-08-25T00:00:00,DEN vs. UTA,W,48.0,32.3,63.8,0.506,12.0,26.3,0.457,11.3,12.0,0.938,3.8,24.8,28.5,16.5,7.5,3.0,3.8,2.3,13.5,15.0,87.8,7.5,1,1,1,1,13,27,70,27,31,83,20,116,137,7,140,84,124,83,19,137,43,35,24,102,33,41,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900174,2020-08-24T00:00:00,HOU @ OKC,L,48.0,30.8,68.3,0.451,17.3,43.5,0.397,6.8,7.5,0.9,6.0,24.0,30.0,18.8,10.5,5.3,1.5,0.0,17.3,12.0,85.5,-2.3,1,84,84,84,13,43,19,91,1,1,44,157,164,21,81,96,114,44,79,73,133,1,100,150,47,94,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,41900144,2020-08-24T00:00:00,POR vs. LAL,L,48.0,30.0,66.8,0.449,9.0,21.0,0.429,17.3,23.3,0.742,12.8,18.8,31.5,15.0,12.8,6.8,1.5,6.8,20.3,21.0,86.3,-15.0,1,84,84,84,13,53,37,93,86,141,30,32,23,118,3,155,81,114,128,30,133,164,152,8,42,155,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,41900104,2020-08-24T00:00:00,ORL vs. MIL,L,48.0,27.0,65.3,0.414,13.5,33.8,0.4,12.0,15.0,0.8,3.8,28.5,32.3,19.5,12.0,5.3,4.5,3.8,17.3,14.3,79.5,-11.3,1,84,84,84,13,112,58,135,15,16,42,103,111,75,140,38,72,34,115,73,24,98,100,119,94,146,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,41900144,2020-08-24T00:00:00,LAL @ POR,W,48.0,36.8,65.3,0.563,12.8,29.3,0.436,15.0,22.5,0.667,9.0,21.8,30.8,21.8,11.3,5.3,6.8,1.5,21.0,20.3,101.3,15.0,1,1,1,1,13,3,58,5,22,46,28,65,27,147,22,131,92,12,97,73,1,10,154,14,3,12,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900104,2020-08-24T00:00:00,MIL @ ORL,W,48.0,33.8,68.3,0.495,12.8,30.8,0.415,10.5,15.8,0.667,6.0,30.8,36.8,21.8,9.0,5.3,3.8,4.5,14.3,17.3,90.8,11.3,1,1,1,1,13,13,19,36,22,35,37,127,98,147,81,19,26,12,49,73,43,130,32,53,24,16,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,41900134,2020-08-24T00:00:00,IND @ MIA,L,48.0,24.8,60.0,0.413,10.5,27.8,0.378,5.3,8.3,0.636,3.8,21.8,25.5,15.0,11.3,6.0,4.5,3.0,12.0,9.0,65.3,-9.0,1,84,84,84,13,143,120,139,53,67,62,165,161,157,140,131,155,114,97,48,24,66,12,165,160,132,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,48.0,31.5,64.5,0.488,8.3,24.0,0.344,16.5,21.0,0.786,6.8,27.8,34.5,12.0,11.3,4.5,0.0,1.5,12.0,17.3,87.8,2.3,1,1,1,1,13,37,65,46,104,116,95,41,42,87,62,48,42,155,97,98,164,10,12,53,33,70,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900134,2020-08-24T00:00:00,MIA vs. IND,W,48.0,30.0,68.3,0.44,6.0,22.5,0.267,8.3,10.5,0.786,12.8,32.3,45.0,18.0,10.5,6.0,3.0,4.5,9.0,12.0,74.3,9.0,1,1,1,1,13,53,19,110,150,128,147,148,149,87,3,12,1,57,79,48,72,130,1,150,135,30,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,48.0,29.3,73.5,0.398,14.3,37.5,0.38,18.8,24.8,0.758,9.0,24.0,33.0,15.8,10.5,3.8,4.5,4.5,12.8,19.5,91.5,-21.0,1,84,84,84,13,61,5,146,9,6,59,21,17,107,22,96,59,103,79,120,24,130,19,16,20,163,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900114,2020-08-23T00:00:00,TOR @ BKN,W,48.0,42.0,75.8,0.554,16.5,35.3,0.468,12.0,16.5,0.727,9.0,33.8,42.8,29.3,8.3,6.8,4.5,4.5,19.5,12.8,112.5,21.0,1,1,1,1,13,1,1,8,2,10,18,103,91,126,22,4,3,1,33,30,24,130,139,144,2,4,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,41900124,2020-08-23T00:00:00,PHI vs. BOS,L,48.0,26.3,61.5,0.427,6.8,25.5,0.265,20.3,25.5,0.794,6.0,23.3,29.3,9.0,6.0,5.3,3.8,3.8,18.8,18.8,79.5,-3.0,1,84,84,84,13,122,106,122,135,97,150,13,11,81,81,111,120,165,7,73,43,98,131,29,94,98,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900164,2020-08-23T00:00:00,DEN @ UTA,L,48.0,36.8,75.0,0.49,12.8,33.0,0.386,9.0,9.8,0.923,12.8,17.3,30.0,18.8,4.5,1.5,3.0,0.0,18.0,14.3,95.3,-1.5,1,84,84,84,13,3,2,43,22,19,53,139,156,12,3,164,114,44,1,158,72,1,115,119,9,86,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900154,2020-08-23T00:00:00,LAC @ DAL,L,53.0,30.6,65.9,0.464,9.5,25.8,0.368,19.7,21.7,0.906,5.4,22.4,27.8,12.9,6.1,4.8,3.4,3.4,15.6,16.3,90.3,-1.4,1,84,84,84,3,51,56,74,84,96,69,17,41,20,98,129,132,150,11,96,70,96,67,81,27,85,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900154,2020-08-23T00:00:00,DAL vs. LAC,W,53.0,35.3,70.6,0.5,8.8,24.5,0.361,12.2,16.3,0.75,7.5,29.2,36.7,13.6,8.2,4.8,3.4,3.4,16.3,15.6,91.7,1.4,1,1,1,1,3,8,11,31,103,114,76,101,97,110,61,36,30,137,30,96,70,96,86,99,18,82,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900124,2020-08-23T00:00:00,BOS @ PHI,W,48.0,28.5,61.5,0.463,9.0,26.3,0.343,16.5,21.8,0.759,7.5,24.0,31.5,14.3,11.3,3.0,3.8,3.8,18.8,18.8,82.5,3.0,1,1,1,1,13,77,106,75,86,83,98,41,31,103,45,96,81,127,97,137,43,98,131,29,72,68,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900164,2020-08-23T00:00:00,UTA vs. DEN,W,48.0,31.5,54.8,0.575,10.5,21.8,0.483,23.3,27.0,0.861,4.5,23.3,27.8,10.5,7.5,1.5,0.0,3.0,14.3,18.0,96.8,1.5,1,1,1,1,13,37,159,2,53,135,10,4,9,43,124,111,136,161,19,158,164,66,32,38,7,77,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,41900133,2020-08-22T00:00:00,IND @ MIA,L,48.0,30.8,63.0,0.488,9.0,24.8,0.364,15.8,21.0,0.75,5.3,22.5,27.8,17.3,10.5,7.5,3.8,1.5,23.3,14.3,86.3,-6.8,1,84,84,84,13,43,79,47,86,108,74,53,42,110,100,124,136,64,79,18,43,10,166,119,42,116,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,41900143,2020-08-22T00:00:00,LAL @ POR,W,48.0,29.3,58.5,0.5,7.5,22.5,0.333,21.0,32.3,0.651,9.0,32.3,41.3,19.5,13.5,4.5,6.0,3.0,15.8,18.8,87.0,6.0,1,1,1,1,13,61,134,31,121,128,107,10,2,152,22,12,8,34,142,98,4,66,69,29,39,52,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900133,2020-08-22T00:00:00,MIA vs. IND,W,48.0,25.5,56.3,0.453,9.8,24.8,0.394,32.3,39.0,0.827,5.3,29.3,34.5,17.3,12.8,7.5,1.5,3.8,14.3,23.3,93.0,6.8,1,1,1,1,13,136,149,85,70,108,49,1,1,60,100,30,42,64,128,18,133,98,32,1,13,47,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900173,2020-08-22T00:00:00,HOU @ OKC,L,53.0,25.8,62.5,0.413,10.2,34.0,0.3,10.9,15.6,0.696,2.7,28.5,31.2,9.5,10.9,6.1,4.1,4.1,18.3,14.3,72.7,-8.2,1,84,84,84,3,135,91,138,68,15,131,126,107,140,160,37,90,164,94,46,38,125,130,118,144,127,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900173,2020-08-22T00:00:00,OKC vs. HOU,W,53.0,27.8,62.5,0.446,9.5,27.8,0.341,15.6,23.1,0.676,4.8,31.9,36.7,13.6,12.2,5.4,4.1,4.1,14.3,18.3,80.8,8.2,1,1,1,1,3,95,91,98,84,65,101,64,26,146,122,16,30,137,127,71,38,125,49,37,87,40,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,41900103,2020-08-22T00:00:00,ORL vs. MIL,L,48.0,28.5,63.0,0.452,14.3,29.3,0.487,9.0,10.5,0.857,4.5,21.8,26.3,18.0,14.3,6.8,0.8,2.3,11.3,15.0,80.3,-10.5,1,84,84,84,13,77,79,87,9,46,8,139,149,44,124,131,150,57,148,30,158,35,7,102,88,143,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,41900143,2020-08-22T00:00:00,POR vs. LAL,L,48.0,29.3,71.3,0.411,9.0,26.3,0.343,13.5,14.3,0.947,5.3,23.3,28.5,12.8,8.3,5.3,3.0,6.0,18.8,15.8,81.0,-6.0,1,84,84,84,13,61,8,140,86,83,98,83,115,4,100,111,124,151,33,73,72,156,131,83,82,109,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900103,2020-08-22T00:00:00,MIL @ ORL,W,48.0,34.5,61.5,0.561,12.8,27.8,0.459,9.0,12.8,0.706,2.3,30.0,32.3,20.3,14.3,9.0,2.3,0.8,15.0,11.3,90.8,10.5,1,1,1,1,13,11,106,7,22,67,19,139,129,134,161,24,72,22,148,3,105,5,52,156,24,22,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900153,2020-08-21T00:00:00,DAL vs. LAC,L,48.0,33.0,65.3,0.506,12.8,32.3,0.395,12.8,18.0,0.708,5.3,26.3,31.5,20.3,6.8,3.8,1.5,3.0,18.0,18.0,91.5,-6.0,1,84,84,84,13,18,58,28,22,25,46,92,77,132,100,66,81,22,12,120,133,66,115,38,20,109,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900163,2020-08-21T00:00:00,DEN @ UTA,L,48.0,24.8,66.0,0.375,9.0,28.5,0.316,6.8,8.3,0.818,12.0,21.8,33.8,15.0,12.8,1.5,3.8,1.5,18.0,15.0,65.3,-27.8,1,84,84,84,13,143,46,157,86,55,123,157,161,65,8,131,51,114,128,158,43,10,115,102,160,165,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900163,2020-08-21T00:00:00,UTA vs. DEN,W,48.0,32.3,63.0,0.512,13.5,27.8,0.486,15.0,19.5,0.769,9.8,27.8,37.5,20.3,8.3,6.8,1.5,3.8,15.0,18.0,93.0,27.8,1,1,1,1,13,27,79,23,15,67,9,65,60,94,16,48,17,22,33,30,133,98,52,38,13,2,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,41900113,2020-08-21T00:00:00,BKN vs. TOR,L,48.0,22.5,67.5,0.333,12.0,38.3,0.314,12.0,16.5,0.727,6.8,24.8,31.5,18.0,9.8,6.0,3.0,3.0,10.5,15.8,69.0,-18.8,1,84,84,84,13,161,28,164,31,5,128,103,91,126,62,84,81,57,66,48,72,66,4,83,155,161,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900113,2020-08-21T00:00:00,TOR @ BKN,W,48.0,34.5,68.3,0.505,13.5,28.5,0.474,5.3,8.3,0.636,6.0,36.0,42.0,26.3,12.0,6.0,3.0,3.0,15.8,10.5,87.8,18.8,1,1,1,1,13,11,19,29,15,55,15,165,161,157,81,2,6,2,115,48,72,66,69,161,33,6,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900123,2020-08-21T00:00:00,BOS @ PHI,W,48.0,27.0,65.3,0.414,6.0,23.3,0.258,16.5,18.0,0.917,2.3,31.5,33.8,11.3,9.8,5.3,6.0,5.3,17.3,14.3,76.5,6.0,1,1,1,1,13,112,58,135,150,122,151,41,77,15,161,17,51,159,66,73,4,145,100,119,118,52,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900153,2020-08-21T00:00:00,LAC @ DAL,W,48.0,35.3,67.5,0.522,10.5,25.5,0.412,16.5,20.3,0.815,6.0,27.0,33.0,18.0,5.3,5.3,3.0,1.5,18.0,18.0,97.5,6.0,1,1,1,1,13,9,28,18,53,97,39,41,48,66,81,57,59,57,2,73,72,10,115,38,6,52,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,41900123,2020-08-21T00:00:00,PHI vs. BOS,L,48.0,21.0,71.3,0.295,6.8,29.3,0.231,21.8,25.5,0.853,15.0,27.8,42.8,10.5,9.8,4.5,5.3,6.0,14.3,17.3,70.5,-6.0,1,84,84,84,13,164,8,166,135,46,160,9,11,48,1,48,3,161,66,98,12,156,32,53,149,109,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,41900142,2020-08-20T00:00:00,POR @ LAL,L,48.0,25.5,63.8,0.4,6.0,21.8,0.276,9.0,12.0,0.75,7.5,23.3,30.8,10.5,12.8,4.5,2.3,2.3,12.8,16.5,66.0,-17.3,1,84,84,84,13,136,70,144,150,135,142,139,137,110,45,111,92,161,128,98,105,35,19,69,159,157,1,2019,2020
