season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end
2019-20,1610612750,MIN,Minnesota Timberwolves,21900782,2020-02-08T00:00:00,MIN vs. LAC,W,48.0,39.0,71.3,0.547,19.5,33.0,0.591,9.0,13.5,0.667,6.8,27.8,34.5,29.3,9.8,6.0,2.3,3.8,15.8,12.8,106.5,20.3,1,1,1,1,139,23,274,138,1,151,9,1670,1511,1757,1152,584,793,5,715,769,1447,1028,1060,1618,12,62,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21900783,2020-02-08T00:00:00,LAL @ GSW,W,48.0,32.3,61.5,0.524,10.5,21.8,0.483,18.8,25.5,0.735,9.0,26.3,35.3,21.8,18.0,8.3,1.5,4.5,16.5,20.3,93.8,3.8,1,1,1,1,139,583,1735,275,546,1555,162,243,133,1401,515,863,680,297,2078,204,1766,1359,1267,126,249,781,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21900777,2020-02-08T00:00:00,ORL vs. MIL,L,48.0,27.8,73.5,0.378,7.5,30.0,0.25,8.3,10.5,0.786,7.5,27.0,34.5,21.0,6.8,7.5,4.5,3.8,11.3,8.3,71.3,-12.0,1,1060,1060,1060,139,1553,114,1990,1381,359,1890,1786,1862,988,902,709,793,406,131,343,513,1028,152,2091,1913,1857,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21900781,2020-02-08T00:00:00,TOR vs. BKN,W,48.0,33.8,71.3,0.474,10.5,26.3,0.4,11.3,15.8,0.714,9.8,26.3,36.0,16.5,5.3,4.5,3.8,3.8,16.5,12.0,89.3,0.8,1,1,1,1,139,345,274,841,546,823,617,1308,1187,1527,349,863,548,1336,33,1333,782,1028,1267,1752,503,1013,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21900778,2020-02-08T00:00:00,DAL @ CHA,W,48.0,33.0,65.3,0.506,12.8,26.3,0.486,8.3,8.3,1.0,8.3,26.3,34.5,21.8,9.0,3.8,4.5,3.0,13.5,9.8,87.0,12.0,1,1,1,1,139,457,1128,460,189,823,142,1786,2018,1,690,863,793,297,549,1608,513,691,507,2035,677,236,1,2019,2020
2019-20,1610612765,DET,Detroit Pistons,21900779,2020-02-08T00:00:00,DET vs. NYK,L,48.0,25.5,51.8,0.493,9.8,21.8,0.448,8.3,12.0,0.688,2.3,18.8,21.0,15.8,12.0,3.8,5.3,4.5,14.3,15.8,69.0,-2.3,1,1060,1060,1060,139,1880,2110,619,746,1555,307,1786,1702,1686,2065,2029,2110,1497,1314,1608,316,1359,668,860,1991,1170,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21900777,2020-02-08T00:00:00,MIL @ ORL,W,48.0,31.5,69.8,0.452,11.3,29.3,0.385,9.0,12.0,0.75,7.5,39.0,46.5,19.5,12.0,3.0,3.8,4.5,8.3,11.3,83.3,12.0,1,1,1,1,139,737,443,1191,394,421,783,1670,1702,1227,902,2,11,670,1314,1826,782,1359,9,1877,1009,236,1,2019,2020
2019-20,1610612758,SAC,Sacramento Kings,21900785,2020-02-08T00:00:00,SAC vs. SAS,W,48.0,33.8,64.5,0.523,14.3,26.3,0.543,9.8,15.0,0.65,6.0,23.3,29.3,18.8,8.3,4.5,1.5,3.0,12.0,16.5,91.5,15.0,1,1,1,1,139,345,1280,289,66,823,35,1552,1300,1859,1393,1496,1640,804,370,1333,1766,691,248,678,358,152,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,21900782,2020-02-08T00:00:00,LAC @ MIN,L,48.0,30.8,64.5,0.477,6.8,19.5,0.346,18.0,21.8,0.828,6.0,26.3,32.3,18.0,11.3,6.0,3.8,2.3,12.8,15.8,86.3,-20.3,1,1060,1060,1060,139,883,1280,804,1594,1809,1151,311,412,623,1393,863,1178,984,1109,769,782,372,377,860,738,2049,1,2019,2020
2019-20,1610612759,SAS,San Antonio Spurs,21900785,2020-02-08T00:00:00,SAS @ SAC,L,48.0,30.8,60.8,0.506,5.3,18.0,0.292,9.8,13.5,0.722,6.0,24.8,30.8,17.3,11.3,5.3,3.0,1.5,16.5,12.0,76.5,-15.0,1,1060,1060,1060,139,883,1812,429,1889,1938,1647,1552,1511,1486,1393,1212,1419,1186,1109,1045,1112,143,1267,1752,1612,1942,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21900780,2020-02-08T00:00:00,NOP @ IND,W,48.0,33.0,71.3,0.463,11.3,28.5,0.395,15.8,18.8,0.84,12.0,27.8,39.8,20.3,11.3,6.0,1.5,6.8,18.0,18.8,93.0,5.3,1,1,1,1,139,457,274,1016,394,512,679,553,738,520,86,584,194,531,1109,769,1766,1955,1618,271,290,640,1,2019,2020
2019-20,1610612763,MEM,Memphis Grizzlies,21900769,2020-02-07T00:00:00,MEM @ PHI,L,48.0,28.5,69.8,0.409,3.8,15.8,0.238,19.5,23.3,0.839,6.8,23.3,30.0,18.8,10.5,9.8,4.5,8.3,11.3,18.8,80.3,-9.0,1,1060,1060,1060,139,1408,443,1753,2059,2057,1954,178,269,536,1152,1496,1542,804,890,70,513,2074,152,271,1284,1707,1,2019,2020
2019-20,1610612737,ATL,Atlanta Hawks,21900771,2020-02-07T00:00:00,ATL @ BOS,L,48.0,26.3,64.5,0.407,9.8,29.3,0.333,18.0,19.5,0.923,9.0,25.5,34.5,15.8,10.5,5.3,6.0,6.0,15.8,13.5,80.3,-3.8,1,1060,1060,1060,139,1798,1280,1769,746,421,1243,311,648,107,515,1048,793,1497,890,1045,180,1812,1060,1463,1284,1290,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21900776,2020-02-07T00:00:00,POR @ UTA,L,48.0,33.0,72.8,0.454,12.8,30.0,0.425,6.8,10.5,0.643,7.5,24.8,32.3,10.5,6.8,6.8,3.0,1.5,13.5,14.3,85.5,-2.3,1,1060,1060,1060,139,457,154,1157,189,359,443,1949,1862,1888,902,1212,1178,2084,131,518,1112,143,507,1289,803,1170,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21900772,2020-02-07T00:00:00,TOR @ IND,W,48.0,31.5,66.0,0.477,12.8,28.5,0.447,10.5,12.8,0.824,6.0,23.3,29.3,21.0,12.0,9.0,2.3,3.8,16.5,13.5,86.3,6.8,1,1,1,1,139,737,1019,793,189,512,316,1450,1595,652,1393,1496,1640,406,1314,122,1447,1028,1267,1463,738,505,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,21900773,2020-02-07T00:00:00,OKC vs. DET,W,48.0,29.3,57.0,0.513,3.8,17.3,0.217,18.8,22.5,0.833,6.8,24.8,31.5,15.8,9.0,3.0,4.5,0.8,17.3,17.3,81.0,5.3,1,1,1,1,139,1224,2049,374,2059,1991,2012,243,338,549,1152,1212,1292,1497,549,1826,513,37,1453,511,1218,640,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,21900774,2020-02-07T00:00:00,HOU @ PHX,L,48.0,21.8,63.8,0.341,8.3,36.0,0.229,16.5,19.5,0.846,6.0,15.8,21.8,12.0,12.0,6.0,3.8,6.8,15.8,11.3,68.3,-27.0,1,1060,1060,1060,139,2095,1411,2098,1147,47,1978,468,648,480,1393,2108,2102,2015,1314,769,782,1955,1060,1877,2016,2100,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21900770,2020-02-07T00:00:00,DAL @ WAS,L,48.0,31.5,68.3,0.462,12.0,30.0,0.4,13.5,15.8,0.857,11.3,25.5,36.8,20.3,10.5,5.3,1.5,3.0,15.8,14.3,88.5,-0.8,1,1060,1060,1060,139,737,641,1033,283,359,617,922,1187,397,145,1048,457,531,890,1045,1766,691,1060,1289,557,1069,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,21900772,2020-02-07T00:00:00,IND vs. TOR,L,48.0,29.3,64.5,0.453,7.5,25.5,0.294,13.5,16.5,0.818,8.3,27.0,35.3,19.5,15.0,3.8,3.8,2.3,13.5,16.5,79.5,-6.8,1,1060,1060,1060,139,1224,1280,1161,1381,959,1627,922,1087,691,690,709,680,670,1882,1608,782,372,507,678,1351,1555,1,2019,2020
2019-20,1610612764,WAS,Washington Wizards,21900770,2020-02-07T00:00:00,WAS vs. DAL,W,48.0,33.8,67.5,0.5,14.3,28.5,0.5,7.5,9.8,0.769,6.0,23.3,29.3,21.0,9.8,6.0,3.0,1.5,14.3,15.8,89.3,0.8,1,1,1,1,139,345,766,492,66,512,85,1869,1926,1103,1393,1496,1640,406,715,769,1112,143,668,860,503,1013,1,2019,2020
2019-20,1610612756,PHX,Phoenix Suns,21900774,2020-02-07T00:00:00,PHX vs. HOU,W,48.0,32.3,57.8,0.558,11.3,23.3,0.484,19.5,20.3,0.963,7.5,30.8,38.3,21.8,17.3,7.5,6.8,3.8,11.3,15.8,95.3,27.0,1,1,1,1,139,583,2004,85,394,1329,154,178,554,32,902,217,311,297,2057,343,99,1028,152,860,184,18,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,21900776,2020-02-07T00:00:00,UTA vs. POR,W,48.0,33.8,68.3,0.495,7.5,22.5,0.333,12.8,18.0,0.708,9.8,32.3,42.0,15.8,11.3,4.5,1.5,3.0,14.3,13.5,87.8,2.3,1,1,1,1,139,345,641,567,1381,1452,1243,1047,849,1579,349,122,81,1497,1109,1333,1766,691,668,1463,612,900,1,2019,2020
2019-20,1610612758,SAC,Sacramento Kings,21900775,2020-02-07T00:00:00,SAC vs. MIA,W,48.0,30.0,61.5,0.488,14.3,33.0,0.432,4.5,9.0,0.5,4.5,22.5,27.0,21.8,10.5,6.0,2.3,3.8,18.0,12.0,78.8,6.0,1,1,1,1,139,1059,1735,679,66,151,405,2075,1972,2093,1775,1624,1890,297,890,769,1447,1028,1618,1752,1435,568,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,21900771,2020-02-07T00:00:00,BOS vs. ATL,W,48.0,27.8,64.5,0.43,12.0,27.8,0.432,16.5,20.3,0.815,8.3,27.0,35.3,17.3,9.8,3.8,6.0,6.0,13.5,15.8,84.0,3.8,1,1,1,1,139,1553,1280,1476,283,616,393,468,554,726,690,709,680,1186,715,1608,180,1812,507,860,930,781,1,2019,2020
2019-20,1610612765,DET,Detroit Pistons,21900773,2020-02-07T00:00:00,DET @ OKC,L,48.0,28.5,66.8,0.427,8.3,28.5,0.289,10.5,14.3,0.737,10.5,17.3,27.8,14.3,8.3,5.3,0.8,4.5,17.3,17.3,75.8,-5.3,1,1060,1060,1060,139,1408,878,1533,1147,512,1670,1450,1409,1382,219,2091,1815,1764,370,1045,1986,1359,1453,511,1669,1411,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,21900769,2020-02-07T00:00:00,PHI vs. MEM,W,48.0,36.0,67.5,0.533,10.5,18.8,0.56,6.8,11.3,0.6,7.5,30.0,37.5,25.5,15.8,6.0,8.3,4.5,18.8,11.3,89.3,9.0,1,1,1,1,139,132,766,208,546,1880,23,1949,1785,1999,902,285,389,45,1963,769,22,1359,1744,1877,503,372,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,21900775,2020-02-07T00:00:00,MIA @ SAC,L,48.0,25.5,57.8,0.442,9.0,30.0,0.3,12.8,18.8,0.68,5.3,26.3,31.5,15.8,15.0,5.3,3.8,2.3,12.0,18.0,72.8,-6.0,1,1060,1060,1060,139,1880,2004,1324,958,359,1571,1047,738,1730,1603,863,1292,1497,1882,1045,782,372,248,387,1844,1486,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21900765,2020-02-06T00:00:00,NOP @ CHI,W,48.0,36.8,65.3,0.563,12.0,28.5,0.421,8.3,14.3,0.579,6.8,27.0,33.8,28.5,15.8,9.0,5.3,0.8,15.0,12.0,93.8,4.5,1,1,1,1,139,97,1128,68,283,512,478,1786,1409,2044,1152,709,917,9,1963,122,316,37,858,1752,249,714,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,21900766,2020-02-06T00:00:00,PHI @ MIL,L,48.0,27.8,74.3,0.374,14.3,33.8,0.422,6.0,10.5,0.571,8.3,29.3,37.5,18.0,8.3,5.3,3.0,6.0,10.5,13.5,75.8,-8.3,1,1060,1060,1060,139,1553,92,2004,66,111,475,2014,1862,2050,690,362,389,984,370,1045,1112,1812,86,1463,1669,1665,1,2019,2020
2019-20,1610612752,NYK,New York Knicks,21900764,2020-02-06T00:00:00,NYK vs. ORL,W,48.0,32.3,69.0,0.467,4.5,15.0,0.3,9.8,14.3,0.684,7.5,21.8,29.3,20.3,10.5,9.0,3.8,6.8,17.3,15.0,78.8,1.5,1,1,1,1,139,583,537,951,1994,2072,1571,1552,1409,1703,902,1753,1640,531,890,122,782,1955,1453,1071,1435,958,1,2019,2020
2019-20,1610612741,CHI,Chicago Bulls,21900765,2020-02-06T00:00:00,CHI vs. NOP,L,48.0,34.5,69.8,0.495,9.8,21.8,0.448,10.5,17.3,0.609,8.3,21.8,30.0,18.8,12.0,8.3,0.8,5.3,12.0,15.0,89.3,-4.5,1,1060,1060,1060,139,250,443,558,746,1555,307,1450,954,1989,690,1753,1542,804,1314,204,1986,1620,248,1071,503,1342,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21900766,2020-02-06T00:00:00,MIL vs. PHI,W,48.0,33.0,70.5,0.468,9.0,27.8,0.324,9.0,13.5,0.667,6.8,38.3,45.0,14.3,10.5,2.3,6.0,3.0,13.5,10.5,84.0,8.3,1,1,1,1,139,457,354,937,958,616,1354,1670,1511,1757,1152,4,21,1764,890,1989,180,691,507,1970,930,413,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,21900768,2020-02-06T00:00:00,HOU @ LAL,W,48.0,32.3,63.8,0.506,14.3,31.5,0.452,12.0,13.5,0.889,4.5,23.3,27.8,15.0,12.0,6.0,3.0,3.0,16.5,13.5,90.8,7.5,1,1,1,1,139,583,1411,445,66,240,277,1185,1511,237,1775,1496,1815,1636,1314,769,1112,691,1267,1463,408,456,1,2019,2020
2019-20,1610612759,SAS,San Antonio Spurs,21900767,2020-02-06T00:00:00,SAS @ POR,L,48.0,30.8,69.0,0.446,7.5,21.0,0.357,18.8,21.0,0.893,6.0,23.3,29.3,18.8,3.0,6.8,2.3,4.5,7.5,14.3,87.8,-6.0,1,1060,1060,1060,139,883,537,1273,1381,1655,1043,243,482,229,1393,1496,1640,804,4,518,1447,1359,5,1289,612,1486,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21900768,2020-02-06T00:00:00,LAL vs. HOU,L,48.0,33.8,68.3,0.495,6.8,23.3,0.29,9.0,12.0,0.75,4.5,24.0,28.5,24.8,12.0,7.5,3.0,3.0,13.5,16.5,83.3,-7.5,1,1060,1060,1060,139,345,641,567,1594,1329,1655,1670,1702,1227,1775,1352,1739,69,1314,343,1112,691,507,678,1009,1618,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21900767,2020-02-06T00:00:00,POR vs. SAS,W,48.0,36.8,69.0,0.533,13.5,27.8,0.486,6.8,9.0,0.75,6.8,30.8,37.5,21.0,9.0,1.5,4.5,2.3,14.3,7.5,93.8,6.0,1,1,1,1,139,97,537,216,112,616,138,1949,1972,1227,1152,217,389,406,549,2077,513,372,668,2111,249,568,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21900764,2020-02-06T00:00:00,ORL @ NYK,L,48.0,25.5,56.3,0.453,6.8,23.3,0.29,19.5,22.5,0.867,5.3,24.0,29.3,16.5,15.8,6.0,6.8,3.8,15.0,17.3,77.3,-1.5,1,1060,1060,1060,139,1880,2074,1171,1594,1329,1655,178,338,353,1603,1352,1640,1336,1963,769,99,1028,858,511,1554,1115,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21900762,2020-02-05T00:00:00,DEN @ UTA,W,48.0,29.3,67.5,0.433,5.3,22.5,0.233,9.8,13.5,0.722,9.8,29.3,39.0,17.3,8.3,6.0,3.8,0.8,12.8,12.0,73.5,2.3,1,1,1,1,139,1224,766,1433,1889,1452,1960,1552,1511,1486,349,362,249,1186,370,769,782,37,377,1752,1813,900,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21900756,2020-02-05T00:00:00,ORL @ BOS,L,48.0,24.0,56.3,0.427,9.8,23.3,0.419,17.3,22.5,0.767,6.8,22.5,29.3,15.0,12.8,7.5,4.5,4.5,9.8,14.3,75.0,-12.0,1,1060,1060,1060,139,2014,2074,1544,746,1329,492,388,338,1131,1152,1624,1640,1636,1495,343,513,1359,55,1289,1718,1857,1,2019,2020
2019-20,1610612739,CLE,Cleveland Cavaliers,21900760,2020-02-05T00:00:00,CLE @ OKC,L,48.0,30.8,66.8,0.461,11.3,28.5,0.395,4.5,8.3,0.545,6.8,27.0,33.8,23.3,15.0,3.0,1.5,4.5,18.0,11.3,77.3,-4.5,1,1060,1060,1060,139,883,878,1046,394,512,679,2075,2018,2071,1152,709,917,146,1882,1826,1766,1359,1618,1877,1554,1342,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,21900757,2020-02-05T00:00:00,BKN vs. GSW,W,48.0,38.3,75.0,0.51,10.5,25.5,0.412,9.8,11.3,0.867,10.5,38.3,48.8,21.8,11.3,3.0,0.8,5.3,11.3,10.5,96.8,30.8,1,1,1,1,139,39,63,419,546,959,550,1552,1785,353,219,4,3,297,1109,1826,1986,1620,152,1970,130,10,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,21900758,2020-02-05T00:00:00,IND @ TOR,L,48.0,32.3,61.5,0.524,14.3,29.3,0.487,9.8,12.0,0.813,6.0,25.5,31.5,21.8,14.3,4.5,3.8,0.0,13.5,12.8,88.5,-0.8,1,1060,1060,1060,139,583,1735,275,66,421,132,1552,1702,748,1393,1048,1292,297,1783,1333,782,1,507,1618,557,1069,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21900761,2020-02-05T00:00:00,DAL vs. MEM,L,48.0,25.5,70.5,0.362,12.8,32.3,0.395,16.5,18.0,0.917,9.0,22.5,31.5,14.3,6.8,3.8,4.5,3.0,13.5,18.0,80.3,-10.5,1,1060,1060,1060,139,1880,354,2050,189,190,675,468,849,121,515,1624,1292,1764,131,1608,513,691,507,387,1284,1785,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21900758,2020-02-05T00:00:00,TOR vs. IND,W,48.0,32.3,64.5,0.5,9.0,24.0,0.375,15.8,18.0,0.875,5.3,22.5,27.8,20.3,7.5,9.0,0.0,3.8,12.8,13.5,89.3,0.8,1,1,1,1,139,583,1280,492,958,1203,869,553,849,297,1603,1624,1815,531,242,122,2088,1028,377,1463,503,1013,1,2019,2020
2019-20,1610612756,PHX,Phoenix Suns,21900755,2020-02-05T00:00:00,PHX @ DET,L,48.0,31.5,57.8,0.545,9.0,19.5,0.462,9.0,11.3,0.8,5.3,22.5,27.8,21.8,12.0,3.0,3.8,1.5,15.8,11.3,81.0,-6.0,1,1060,1060,1060,139,737,2004,140,958,1809,231,1670,1785,832,1603,1624,1815,297,1314,1826,782,143,1060,1877,1218,1486,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,21900756,2020-02-05T00:00:00,BOS vs. ORL,W,48.0,34.5,64.5,0.535,9.8,17.3,0.565,8.3,12.0,0.688,4.5,26.3,30.8,17.3,9.8,7.5,4.5,4.5,14.3,9.8,87.0,12.0,1,1,1,1,139,250,1280,196,746,1991,15,1786,1702,1686,1775,863,1419,1186,715,343,513,1359,668,2035,677,236,1,2019,2020
2019-20,1610612765,DET,Detroit Pistons,21900755,2020-02-05T00:00:00,DET vs. PHX,W,48.0,34.5,71.3,0.484,9.0,21.0,0.429,9.0,12.0,0.75,10.5,21.0,31.5,23.3,6.8,6.8,1.5,3.8,11.3,15.8,87.0,6.0,1,1,1,1,139,250,274,695,958,1655,407,1670,1702,1227,219,1847,1292,146,131,518,1766,1028,152,860,677,568,1,2019,2020
2019-20,1610612737,ATL,Atlanta Hawks,21900759,2020-02-05T00:00:00,ATL @ MIN,W,48.0,32.3,61.5,0.524,9.8,24.0,0.406,21.0,22.5,0.933,5.3,27.8,33.0,17.3,15.8,5.3,3.0,5.3,16.5,15.8,95.3,5.3,1,1,1,1,139,583,1735,275,746,1203,592,96,338,81,1603,584,1050,1186,1963,1045,1112,1620,1267,860,184,640,1,2019,2020
2019-20,1610612750,MIN,Minnesota Timberwolves,21900759,2020-02-05T00:00:00,MIN vs. ATL,L,48.0,33.8,68.3,0.495,6.8,26.3,0.257,15.8,21.0,0.75,4.5,20.3,24.8,13.5,12.8,9.8,5.3,3.0,15.8,16.5,90.0,-5.3,1,1060,1060,1060,139,345,641,567,1594,823,1870,553,482,1227,1775,1919,2036,1882,1495,70,316,691,1060,678,456,1411,1,2019,2020
2019-20,1610612763,MEM,Memphis Grizzlies,21900761,2020-02-05T00:00:00,MEM @ DAL,W,48.0,35.3,66.8,0.528,9.0,18.8,0.48,11.3,15.0,0.75,7.5,31.5,39.0,20.3,8.3,4.5,3.0,4.5,18.0,13.5,90.8,10.5,1,1,1,1,139,186,878,248,958,1880,173,1308,1300,1227,902,164,249,531,370,1333,1112,1359,1618,1463,408,303,1,2019,2020
2019-20,1610612744,GSW,Golden State Warriors,21900757,2020-02-05T00:00:00,GSW @ BKN,L,48.0,26.3,72.0,0.365,3.8,29.3,0.128,9.8,13.5,0.722,5.3,20.3,25.5,15.0,5.3,4.5,5.3,0.8,10.5,11.3,66.0,-30.8,1,1060,1060,1060,139,1798,203,2041,2059,421,2113,1552,1511,1486,1603,1919,1990,1636,33,1333,316,37,86,1877,2049,2107,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,21900763,2020-02-05T00:00:00,MIA @ LAC,L,48.0,30.0,69.8,0.43,12.0,31.5,0.381,11.3,15.8,0.714,7.5,27.0,34.5,21.8,6.8,5.3,1.5,3.8,12.0,15.8,83.3,-12.8,1,1060,1060,1060,139,1059,443,1489,283,240,827,1308,1187,1527,902,709,793,297,131,1045,1766,1028,248,860,1009,1884,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,21900760,2020-02-05T00:00:00,OKC vs. CLE,W,48.0,28.5,60.8,0.469,6.8,19.5,0.346,18.0,22.5,0.8,3.8,26.3,30.0,15.8,9.0,6.8,4.5,1.5,11.3,18.0,81.8,4.5,1,1,1,1,139,1408,1812,919,1594,1809,1151,311,338,832,1920,863,1542,1497,549,518,513,143,152,387,1142,714,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,21900762,2020-02-05T00:00:00,UTA vs. DEN,L,48.0,27.0,64.5,0.419,10.5,29.3,0.359,6.8,10.5,0.643,5.3,29.3,34.5,15.0,10.5,3.8,0.8,3.8,12.0,12.8,71.3,-2.3,1,1060,1060,1060,139,1694,1280,1630,546,421,1033,1949,1862,1888,1603,362,793,1636,890,1608,1986,1028,248,1618,1913,1170,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,21900763,2020-02-05T00:00:00,LAC vs. MIA,W,48.0,33.8,66.8,0.506,18.0,40.5,0.444,10.5,14.3,0.737,6.0,32.3,38.3,26.3,10.5,4.5,3.8,1.5,15.8,12.0,96.0,12.8,1,1,1,1,139,345,878,466,5,10,321,1450,1409,1382,1393,122,311,32,890,1333,782,143,1060,1752,159,210,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21900754,2020-02-04T00:00:00,LAL vs. SAS,W,48.0,37.5,63.8,0.588,9.0,21.0,0.429,12.8,18.8,0.68,9.0,34.5,43.5,21.0,10.5,3.8,3.0,1.5,11.3,12.0,96.8,20.3,1,1,1,1,139,59,1411,21,958,1655,407,1047,738,1730,515,52,42,406,890,1608,1112,143,152,1752,130,62,1,2019,2020
2019-20,1610612766,CHA,Charlotte Hornets,21900752,2020-02-04T00:00:00,CHA @ HOU,L,48.0,29.3,62.3,0.47,9.8,24.8,0.394,14.3,18.0,0.792,9.0,30.8,39.8,16.5,12.8,1.5,1.5,3.8,13.5,14.3,82.5,-11.3,1,1060,1060,1060,139,1224,1656,903,746,1080,695,808,849,938,515,217,194,1336,1495,2077,1766,1028,507,1289,1083,1817,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21900753,2020-02-04T00:00:00,DEN vs. POR,W,48.0,34.5,67.5,0.511,12.8,25.5,0.5,13.5,18.8,0.72,9.0,28.5,37.5,22.5,10.5,3.8,5.3,4.5,16.5,16.5,95.3,21.0,1,1,1,1,139,250,766,402,189,959,85,922,738,1509,515,462,389,215,890,1608,316,1359,1267,678,184,52,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21900751,2020-02-04T00:00:00,MIL @ NOP,W,48.0,36.0,76.5,0.471,8.3,27.0,0.306,9.8,12.8,0.765,6.0,33.8,39.8,25.5,12.8,8.3,5.3,4.5,14.3,12.8,90.0,9.0,1,1,1,1,139,132,37,887,1147,726,1529,1552,1595,1141,1393,72,194,45,1495,204,316,1359,668,1618,456,372,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21900753,2020-02-04T00:00:00,POR @ DEN,L,48.0,27.0,68.3,0.396,6.8,23.3,0.29,13.5,16.5,0.818,6.8,20.3,27.0,12.0,6.8,3.8,4.5,5.3,16.5,16.5,74.3,-21.0,1,1060,1060,1060,139,1694,641,1872,1594,1329,1655,922,1087,691,1152,1919,1890,2015,131,1608,513,1620,1267,678,1777,2058,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,21900752,2020-02-04T00:00:00,HOU vs. CHA,W,48.0,32.3,72.8,0.443,15.0,45.0,0.333,14.3,17.3,0.826,5.3,25.5,30.8,18.8,3.8,8.3,3.8,1.5,14.3,13.5,93.8,11.3,1,1,1,1,139,583,154,1294,42,2,1243,808,954,633,1603,1048,1419,804,13,204,782,143,668,1463,249,263,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21900751,2020-02-04T00:00:00,NOP vs. MIL,L,48.0,28.5,74.3,0.384,10.5,36.8,0.286,13.5,18.0,0.75,6.0,30.8,36.8,19.5,12.8,7.5,4.5,5.3,12.8,14.3,81.0,-9.0,1,1060,1060,1060,139,1408,92,1957,546,33,1684,922,849,1227,1393,217,457,670,1495,343,513,1620,377,1289,1218,1707,1,2019,2020
2019-20,1610612759,SAS,San Antonio Spurs,21900754,2020-02-04T00:00:00,SAS @ LAL,L,48.0,30.0,68.3,0.44,9.8,20.3,0.481,6.8,11.3,0.6,5.3,15.8,21.0,15.8,4.5,4.5,1.5,3.0,12.0,11.3,76.5,-20.3,1,1060,1060,1060,139,1059,641,1348,746,1745,169,1949,1785,1999,1603,2108,2110,1497,18,1333,1766,691,248,1877,1612,2049,1,2019,2020
2019-20,1610612763,MEM,Memphis Grizzlies,21900748,2020-02-03T00:00:00,MEM vs. DET,W,48.0,31.5,67.5,0.467,1.5,12.8,0.118,7.5,9.0,0.833,5.3,30.0,35.3,20.3,8.3,4.5,9.0,1.5,13.5,9.8,72.0,10.5,1,1,1,1,139,737,766,963,2117,2108,2116,1869,1972,549,1603,285,680,531,370,1333,11,143,507,2035,1882,303,1,2019,2020
