season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end
2016-17,1610612758,SAC,Sacramento Kings,21600669,2017-01-23T00:00:00,SAC @ DET,W,48.0,0.543,0.317,0.143,0.267,0.561,0.207,0.165,0.205,0,0,0,0,141,802,736,1247,1294,1870,620,659,438,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600665,2017-01-23T00:00:00,CHA vs. WAS,L,48.0,0.433,0.278,0.084,0.263,0.6,0.213,0.16,0.205,0,0,0,0,141,2225,1110,135,1335,2203,669,768,442,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600665,2017-01-23T00:00:00,WAS @ CHA,W,48.0,0.6,0.213,0.16,0.205,0.433,0.278,0.084,0.263,0,0,0,0,141,251,1789,1676,2009,234,1347,2319,1112,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600673,2017-01-23T00:00:00,OKC @ UTA,W,48.0,0.47,0.301,0.116,0.28,0.458,0.31,0.106,0.24,0,0,0,0,141,1844,874,582,1107,484,1661,2034,814,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600670,2017-01-23T00:00:00,MIL vs. HOU,W,48.0,0.656,0.338,0.181,0.314,0.597,0.364,0.214,0.195,0,0,0,0,141,42,564,2052,705,2193,2055,90,363,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600663,2017-01-22T00:00:00,TOR vs. PHX,L,48.0,0.44,0.422,0.101,0.231,0.563,0.354,0.152,0.225,0,0,0,0,141,2169,179,315,1762,1896,1999,955,613,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600662,2017-01-22T00:00:00,DAL vs. LAL,W,48.0,0.592,0.218,0.108,0.364,0.404,0.233,0.196,0.174,0,0,0,0,141,303,1722,435,277,94,898,224,213,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600664,2017-01-22T00:00:00,MIN vs. DEN,W,48.0,0.565,0.247,0.152,0.244,0.555,0.256,0.178,0.317,0,0,0,0,141,548,1420,1486,1612,1806,1129,444,1781,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600662,2017-01-22T00:00:00,LAL @ DAL,L,48.0,0.404,0.233,0.196,0.174,0.592,0.218,0.108,0.364,0,0,0,0,141,2367,1562,2231,2236,2156,732,2020,2176,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600661,2017-01-22T00:00:00,ORL vs. GSW,L,48.0,0.474,0.167,0.12,0.233,0.579,0.213,0.186,0.354,0,0,0,0,141,1785,2164,698,1741,2045,679,327,2109,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600663,2017-01-22T00:00:00,PHX @ TOR,W,48.0,0.563,0.354,0.152,0.225,0.44,0.422,0.101,0.231,0,0,0,0,141,563,458,1486,1838,289,2279,2130,682,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600664,2017-01-22T00:00:00,DEN @ MIN,L,48.0,0.555,0.256,0.178,0.317,0.565,0.247,0.152,0.244,0,0,0,0,141,652,1323,2003,676,1911,1033,955,844,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600661,2017-01-22T00:00:00,GSW @ ORL,W,48.0,0.579,0.213,0.186,0.354,0.474,0.167,0.12,0.233,0,0,0,0,141,414,1777,2121,341,674,284,1746,718,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600660,2017-01-21T00:00:00,SAC @ CHI,L,48.0,0.494,0.25,0.109,0.28,0.446,0.398,0.122,0.373,0,0,0,0,141,1513,1381,453,1107,334,2206,1701,2234,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600650,2017-01-21T00:00:00,POR @ BOS,W,53.0,0.522,0.391,0.13,0.288,0.527,0.337,0.194,0.404,0,0,0,0,17,1096,278,944,1019,1443,1876,231,2363,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600656,2017-01-21T00:00:00,MEM vs. HOU,L,48.0,0.421,0.315,0.124,0.267,0.613,0.313,0.133,0.225,0,0,0,0,141,2294,753,795,1294,2287,1680,1403,613,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600653,2017-01-21T00:00:00,ATL vs. PHI,W,48.0,0.533,0.253,0.136,0.255,0.5,0.231,0.214,0.152,0,0,0,0,141,929,1372,1113,1458,987,862,90,118,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600660,2017-01-21T00:00:00,CHI vs. SAC,W,48.0,0.446,0.398,0.122,0.373,0.494,0.25,0.109,0.28,0,0,0,0,141,2123,252,749,217,945,1053,1995,1335,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600654,2017-01-21T00:00:00,PHX @ NYK,W,48.0,0.488,0.318,0.138,0.32,0.511,0.18,0.14,0.347,0,0,0,0,141,1589,730,1151,651,1186,393,1266,2052,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600657,2017-01-21T00:00:00,SAS @ CLE,W,53.0,0.552,0.146,0.131,0.245,0.566,0.242,0.168,0.28,0,0,0,0,17,682,2296,981,1582,1926,991,616,1335,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21600657,2017-01-21T00:00:00,CLE vs. SAS,L,53.0,0.566,0.242,0.168,0.28,0.552,0.146,0.131,0.245,0,0,0,0,17,534,1466,1843,1107,1778,164,1478,865,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600652,2017-01-21T00:00:00,BKN @ CHA,L,48.0,0.528,0.17,0.141,0.192,0.561,0.268,0.13,0.178,0,0,0,0,141,1001,2133,1229,2107,1870,1255,1497,238,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600659,2017-01-21T00:00:00,IND @ UTA,L,48.0,0.571,0.221,0.177,0.15,0.5,0.381,0.144,0.347,0,0,0,0,141,481,1704,1991,2346,987,2134,1161,2052,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600654,2017-01-21T00:00:00,NYK vs. PHX,L,48.0,0.511,0.18,0.14,0.347,0.488,0.318,0.138,0.32,0,0,0,0,141,1269,2065,1181,401,865,1726,1294,1799,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600658,2017-01-21T00:00:00,DEN vs. LAC,W,48.0,0.586,0.299,0.104,0.341,0.469,0.083,0.095,0.268,0,0,0,0,141,342,899,371,447,597,17,2231,1168,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600651,2017-01-21T00:00:00,DET vs. WAS,W,48.0,0.557,0.253,0.192,0.286,0.473,0.363,0.105,0.283,0,0,0,0,141,628,1364,2203,1035,659,2051,2068,1374,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600651,2017-01-21T00:00:00,WAS @ DET,L,48.0,0.473,0.363,0.105,0.283,0.557,0.253,0.192,0.286,0,0,0,0,141,1799,407,389,1077,1830,1090,255,1389,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600658,2017-01-21T00:00:00,LAC @ DEN,L,48.0,0.469,0.083,0.095,0.268,0.586,0.299,0.104,0.341,0,0,0,0,141,1862,2442,224,1281,2116,1558,2075,2005,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600659,2017-01-21T00:00:00,UTA vs. IND,W,48.0,0.5,0.381,0.144,0.347,0.571,0.221,0.177,0.15,0,0,0,0,141,1395,322,1289,401,1972,757,462,111,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600655,2017-01-21T00:00:00,MIA vs. MIL,W,48.0,0.617,0.286,0.13,0.231,0.456,0.405,0.12,0.286,0,0,0,0,141,151,1031,965,1762,458,2232,1764,1389,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600655,2017-01-21T00:00:00,MIL @ MIA,L,48.0,0.456,0.405,0.12,0.286,0.617,0.286,0.13,0.231,0,0,0,0,141,2003,227,681,1035,2310,1413,1481,682,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600653,2017-01-21T00:00:00,PHI @ ATL,L,48.0,0.5,0.231,0.214,0.152,0.533,0.253,0.136,0.255,0,0,0,0,141,1395,1591,2368,2339,1531,1084,1341,988,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600656,2017-01-21T00:00:00,HOU @ MEM,W,48.0,0.613,0.313,0.133,0.225,0.421,0.315,0.124,0.267,0,0,0,0,141,172,774,1028,1838,166,1702,1647,1150,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600652,2017-01-21T00:00:00,CHA vs. BKN,W,48.0,0.561,0.268,0.13,0.178,0.528,0.17,0.141,0.192,0,0,0,0,141,585,1200,946,2216,1455,319,1221,344,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600650,2017-01-21T00:00:00,BOS vs. POR,L,53.0,0.527,0.337,0.194,0.404,0.522,0.391,0.13,0.288,0,0,0,0,17,1017,583,2229,94,1362,2183,1516,1432,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600649,2017-01-20T00:00:00,LAL vs. IND,W,48.0,0.552,0.172,0.24,0.354,0.481,0.313,0.208,0.265,0,0,0,0,141,686,2119,2443,341,761,1680,124,1135,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600644,2017-01-20T00:00:00,SAC @ MEM,L,48.0,0.447,0.421,0.106,0.12,0.524,0.301,0.158,0.34,0,0,0,0,141,2111,183,407,2421,1401,1577,810,1996,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600642,2017-01-20T00:00:00,TOR @ CHA,L,48.0,0.378,0.163,0.129,0.224,0.575,0.313,0.172,0.366,0,0,0,0,141,2427,2199,923,1864,2010,1680,534,2193,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600643,2017-01-20T00:00:00,MIL @ ORL,L,48.0,0.47,0.313,0.128,0.291,0.506,0.356,0.109,0.373,0,0,0,0,141,1844,763,892,991,1099,2011,1995,2234,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600645,2017-01-20T00:00:00,NOP vs. BKN,L,48.0,0.462,0.219,0.084,0.308,0.669,0.422,0.15,0.237,0,0,0,0,141,1940,1718,132,779,2437,2279,1020,773,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600644,2017-01-20T00:00:00,MEM vs. SAC,W,48.0,0.524,0.301,0.158,0.34,0.447,0.421,0.106,0.12,0,0,0,0,141,1058,874,1635,457,349,2277,2034,40,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600643,2017-01-20T00:00:00,ORL vs. MIL,W,48.0,0.506,0.356,0.109,0.373,0.47,0.313,0.128,0.291,0,0,0,0,141,1359,447,453,217,608,1689,1554,1457,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600648,2017-01-20T00:00:00,DAL vs. UTA,L,53.0,0.494,0.322,0.13,0.25,0.506,0.47,0.158,0.346,0,0,0,0,17,1501,695,946,1488,1121,2383,796,2039,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600642,2017-01-20T00:00:00,CHA vs. TOR,W,48.0,0.575,0.313,0.172,0.366,0.378,0.163,0.129,0.224,0,0,0,0,141,450,774,1914,263,34,257,1519,595,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600648,2017-01-20T00:00:00,UTA @ DAL,W,53.0,0.506,0.47,0.158,0.346,0.494,0.322,0.13,0.25,0,0,0,0,17,1336,76,1652,410,957,1761,1497,898,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600649,2017-01-20T00:00:00,IND @ LAL,L,48.0,0.481,0.313,0.208,0.265,0.552,0.172,0.24,0.354,0,0,0,0,141,1696,774,2334,1314,1771,336,18,2109,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600646,2017-01-20T00:00:00,GSW @ HOU,W,48.0,0.612,0.236,0.147,0.295,0.484,0.188,0.147,0.352,0,0,0,0,141,175,1523,1354,939,826,445,1091,2088,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600647,2017-01-20T00:00:00,CHI @ ATL,L,48.0,0.463,0.235,0.253,0.34,0.53,0.232,0.2,0.289,0,0,0,0,141,1924,1546,2451,457,1486,873,168,1442,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600646,2017-01-20T00:00:00,HOU vs. GSW,L,48.0,0.484,0.188,0.147,0.352,0.612,0.236,0.147,0.295,0,0,0,0,141,1633,2012,1354,364,2286,926,1091,1515,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600641,2017-01-20T00:00:00,PHI vs. POR,W,48.0,0.457,0.174,0.192,0.368,0.404,0.315,0.131,0.295,0,0,0,0,141,1996,2108,2197,244,95,1702,1451,1514,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600647,2017-01-20T00:00:00,ATL vs. CHI,W,48.0,0.53,0.232,0.2,0.289,0.463,0.235,0.253,0.34,0,0,0,0,141,973,1580,2274,1006,535,911,9,1996,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600641,2017-01-20T00:00:00,POR @ PHI,L,48.0,0.404,0.315,0.131,0.283,0.457,0.174,0.192,0.362,0,0,0,0,141,2364,753,984,1072,462,349,259,2172,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600645,2017-01-20T00:00:00,BKN @ NOP,W,48.0,0.669,0.422,0.15,0.237,0.462,0.219,0.084,0.308,0,0,0,0,141,24,179,1440,1681,521,743,2327,1656,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600639,2017-01-19T00:00:00,SAS vs. DEN,W,48.0,0.564,0.291,0.082,0.233,0.462,0.286,0.155,0.345,0,0,0,0,141,554,985,114,1744,511,1413,883,2026,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21600636,2017-01-19T00:00:00,CLE vs. PHX,W,48.0,0.618,0.224,0.122,0.196,0.459,0.365,0.165,0.365,0,0,0,0,141,148,1671,761,2084,489,2061,659,2186,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600638,2017-01-19T00:00:00,WAS @ NYK,W,48.0,0.574,0.159,0.156,0.364,0.506,0.244,0.116,0.347,0,0,0,0,141,459,2220,1599,277,1083,1020,1858,2052,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600637,2017-01-19T00:00:00,DAL @ MIA,L,48.0,0.537,0.134,0.112,0.167,0.541,0.397,0.146,0.268,0,0,0,0,141,876,2338,541,2270,1632,2201,1109,1180,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600638,2017-01-19T00:00:00,NYK vs. WAS,L,48.0,0.506,0.244,0.116,0.347,0.574,0.159,0.156,0.364,0,0,0,0,141,1373,1433,582,401,1998,233,844,2176,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600640,2017-01-19T00:00:00,LAC vs. MIN,L,48.0,0.506,0.276,0.116,0.353,0.506,0.298,0.151,0.333,0,0,0,0,141,1359,1132,582,354,1114,1541,984,1900,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600639,2017-01-19T00:00:00,DEN @ SAS,L,48.0,0.462,0.286,0.155,0.345,0.564,0.291,0.082,0.233,0,0,0,0,141,1941,1031,1563,429,1899,1463,2343,705,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600637,2017-01-19T00:00:00,MIA vs. DAL,W,48.0,0.541,0.397,0.146,0.268,0.537,0.134,0.112,0.167,0,0,0,0,141,828,259,1347,1265,1580,122,1918,169,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600636,2017-01-19T00:00:00,PHX @ CLE,L,48.0,0.459,0.365,0.165,0.365,0.618,0.224,0.122,0.196,0,0,0,0,141,1969,398,1793,270,2311,785,1679,368,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600640,2017-01-19T00:00:00,MIN @ LAC,W,48.0,0.506,0.298,0.151,0.333,0.506,0.276,0.116,0.353,0,0,0,0,141,1341,914,1456,495,1099,1319,1858,2098,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600631,2017-01-18T00:00:00,ORL @ NOP,L,48.0,0.506,0.125,0.175,0.184,0.575,0.161,0.087,0.17,0,0,0,0,141,1363,2361,1955,2166,2012,250,2292,193,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600631,2017-01-18T00:00:00,NOP vs. ORL,W,48.0,0.575,0.161,0.087,0.17,0.506,0.125,0.175,0.184,0,0,0,0,141,448,2210,166,2265,1094,98,497,287,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600632,2017-01-18T00:00:00,HOU vs. MIL,W,48.0,0.526,0.158,0.103,0.309,0.435,0.151,0.186,0.368,0,0,0,0,141,1023,2233,353,768,259,180,344,2214,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600628,2017-01-18T00:00:00,WAS vs. MEM,W,48.0,0.5,0.325,0.132,0.318,0.446,0.41,0.132,0.377,0,0,0,0,141,1395,670,1012,669,334,2249,1434,2272,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600634,2017-01-18T00:00:00,GSW vs. OKC,W,48.0,0.6,0.318,0.175,0.405,0.467,0.211,0.188,0.302,0,0,0,0,141,251,730,1955,88,575,650,297,1586,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600629,2017-01-18T00:00:00,CHA vs. POR,W,48.0,0.534,0.195,0.12,0.217,0.394,0.117,0.162,0.279,0,0,0,0,141,904,1949,698,1906,57,68,715,1319,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21600633,2017-01-18T00:00:00,DET vs. ATL,W,48.0,0.549,0.308,0.133,0.429,0.423,0.474,0.133,0.189,0,0,0,0,141,708,813,1028,39,174,2388,1403,321,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21600628,2017-01-18T00:00:00,MEM @ WAS,L,48.0,0.446,0.41,0.132,0.377,0.5,0.325,0.132,0.318,0,0,0,0,141,2123,212,1012,187,987,1785,1434,1788,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600629,2017-01-18T00:00:00,POR @ CHA,L,48.0,0.394,0.117,0.162,0.279,0.534,0.195,0.12,0.217,0,0,0,0,141,2402,2393,1729,1142,1552,505,1746,546,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600634,2017-01-18T00:00:00,OKC @ GSW,L,48.0,0.467,0.211,0.188,0.302,0.6,0.318,0.175,0.405,0,0,0,0,141,1881,1807,2156,858,2203,1726,497,2371,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600635,2017-01-18T00:00:00,IND @ SAC,W,48.0,0.567,0.333,0.161,0.237,0.549,0.375,0.223,0.316,0,0,0,0,141,527,590,1718,1681,1739,2107,47,1766,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600633,2017-01-18T00:00:00,ATL @ DET,L,48.0,0.423,0.474,0.133,0.189,0.549,0.308,0.133,0.429,0,0,0,0,141,2286,71,1028,2138,1752,1638,1403,2418,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21600630,2017-01-18T00:00:00,BOS vs. NYK,L,48.0,0.434,0.319,0.031,0.263,0.56,0.198,0.168,0.435,0,0,0,0,141,2219,721,1,1335,1864,539,593,2426,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600627,2017-01-18T00:00:00,TOR @ PHI,L,48.0,0.43,0.267,0.112,0.246,0.507,0.464,0.227,0.233,0,0,0,0,141,2237,1207,532,1569,1159,2371,40,705,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600630,2017-01-18T00:00:00,NYK @ BOS,W,48.0,0.56,0.198,0.168,0.435,0.434,0.319,0.031,0.263,0,0,0,0,141,594,1917,1858,34,240,1738,2460,1112,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600627,2017-01-18T00:00:00,PHI vs. TOR,W,48.0,0.507,0.464,0.227,0.233,0.43,0.267,0.112,0.246,0,0,0,0,141,1302,90,2420,1744,221,1251,1921,892,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600632,2017-01-18T00:00:00,MIL @ HOU,L,48.0,0.435,0.151,0.186,0.368,0.526,0.158,0.103,0.309,0,0,0,0,141,2201,2277,2107,244,1431,228,2094,1683,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21600635,2017-01-18T00:00:00,SAC vs. IND,L,48.0,0.549,0.375,0.223,0.316,0.567,0.333,0.161,0.237,0,0,0,0,141,721,348,2414,685,1933,1843,733,773,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21600624,2017-01-17T00:00:00,CHI vs. DAL,L,48.0,0.488,0.268,0.138,0.298,0.545,0.231,0.13,0.167,0,0,0,0,141,1605,1200,1151,907,1678,862,1481,169,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21600624,2017-01-17T00:00:00,DAL @ CHI,W,48.0,0.545,0.231,0.13,0.167,0.488,0.268,0.138,0.298,0,0,0,0,141,778,1591,965,2270,855,1255,1294,1540,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600625,2017-01-17T00:00:00,MIN @ SAS,L,48.0,0.534,0.562,0.176,0.205,0.56,0.417,0.068,0.167,0,0,0,0,141,910,13,1982,2009,1850,2268,2415,169,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21600623,2017-01-17T00:00:00,MIA vs. HOU,W,48.0,0.517,0.267,0.151,0.216,0.45,0.311,0.168,0.263,0,0,0,0,141,1174,1214,1478,1920,375,1673,616,1112,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600626,2017-01-17T00:00:00,DEN @ LAL,W,48.0,0.631,0.295,0.167,0.405,0.486,0.167,0.119,0.444,0,0,0,0,141,100,936,1812,88,833,284,1782,2436,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21600625,2017-01-17T00:00:00,SAS vs. MIN,W,48.0,0.56,0.417,0.068,0.167,0.534,0.562,0.176,0.205,0,0,0,0,141,605,192,45,2270,1548,2448,472,442,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21600622,2017-01-17T00:00:00,TOR @ BKN,W,48.0,0.576,0.174,0.103,0.283,0.489,0.27,0.133,0.3,0,0,0,0,141,440,2108,353,1088,888,1271,1403,1562,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21600622,2017-01-17T00:00:00,BKN vs. TOR,L,48.0,0.489,0.27,0.133,0.3,0.576,0.174,0.103,0.283,0,0,0,0,141,1568,1182,1028,878,2020,349,2094,1363,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21600626,2017-01-17T00:00:00,LAL vs. DEN,L,48.0,0.486,0.167,0.119,0.444,0.631,0.295,0.167,0.405,0,0,0,0,141,1628,2164,669,22,2360,1518,620,2371,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21600623,2017-01-17T00:00:00,HOU @ MIA,L,48.0,0.45,0.311,0.168,0.263,0.517,0.267,0.151,0.216,0,0,0,0,141,2083,787,1843,1335,1282,1242,978,531,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21600615,2017-01-16T00:00:00,MIL vs. PHI,L,48.0,0.5,0.247,0.13,0.25,0.538,0.462,0.19,0.356,0,0,0,0,141,1395,1413,946,1488,1596,2367,276,2122,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21600621,2017-01-16T00:00:00,LAC vs. OKC,W,48.0,0.622,0.268,0.163,0.282,0.482,0.224,0.153,0.216,0,0,0,0,141,137,1200,1761,1100,781,785,920,531,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600614,2017-01-16T00:00:00,POR @ WAS,L,48.0,0.466,0.284,0.152,0.286,0.564,0.291,0.121,0.273,0,0,0,0,141,1892,1053,1486,1035,1899,1463,1716,1237,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21600615,2017-01-16T00:00:00,PHI @ MIL,W,48.0,0.538,0.462,0.19,0.356,0.5,0.247,0.13,0.25,0,0,0,0,141,857,93,2179,332,987,1042,1497,898,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21600613,2017-01-16T00:00:00,ATL @ NYK,W,48.0,0.529,0.264,0.103,0.235,0.541,0.271,0.186,0.348,0,0,0,0,141,991,1241,353,1698,1634,1281,344,2061,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21600618,2017-01-16T00:00:00,CHA @ BOS,L,48.0,0.488,0.198,0.118,0.26,0.589,0.119,0.13,0.209,0,0,0,0,141,1586,1923,651,1378,2147,73,1481,476,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21600620,2017-01-16T00:00:00,PHX vs. UTA,L,48.0,0.525,0.21,0.11,0.19,0.506,0.27,0.087,0.333,0,0,0,0,141,1052,1818,478,2124,1089,1271,2296,1900,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21600619,2017-01-16T00:00:00,GSW vs. CLE,W,48.0,0.588,0.264,0.162,0.333,0.403,0.307,0.143,0.15,0,0,0,0,141,323,1250,1747,495,91,1635,1181,111,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21600616,2017-01-16T00:00:00,NOP @ IND,L,48.0,0.494,0.217,0.146,0.196,0.537,0.198,0.165,0.22,0,0,0,0,141,1517,1739,1323,2075,1588,526,659,566,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21600620,2017-01-16T00:00:00,UTA @ PHX,W,48.0,0.506,0.27,0.087,0.333,0.525,0.21,0.11,0.19,0,0,0,0,141,1368,1182,157,495,1405,637,1972,328,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21600613,2017-01-16T00:00:00,NYK vs. ATL,L,48.0,0.541,0.271,0.186,0.348,0.529,0.264,0.103,0.235,0,0,0,0,141,824,1173,2107,396,1461,1214,2094,746,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21600619,2017-01-16T00:00:00,CLE @ GSW,L,48.0,0.403,0.307,0.143,0.15,0.588,0.264,0.162,0.333,0,0,0,0,141,2368,824,1247,2346,2136,1207,708,1900,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21600614,2017-01-16T00:00:00,WAS vs. POR,W,48.0,0.564,0.291,0.121,0.273,0.466,0.284,0.152,0.286,0,0,0,0,141,554,985,733,1195,565,1400,955,1389,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21600617,2017-01-16T00:00:00,ORL @ DEN,L,48.0,0.557,0.205,0.136,0.222,0.635,0.169,0.147,0.256,0,0,0,0,141,634,1859,1113,1867,2376,303,1091,1034,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21600617,2017-01-16T00:00:00,DEN vs. ORL,W,48.0,0.635,0.169,0.147,0.256,0.557,0.205,0.136,0.222,0,0,0,0,141,84,2155,1354,1416,1825,598,1341,578,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21600621,2017-01-16T00:00:00,OKC @ LAC,L,48.0,0.482,0.224,0.153,0.216,0.622,0.268,0.163,0.282,0,0,0,0,141,1674,1671,1522,1920,2324,1255,681,1361,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21600616,2017-01-16T00:00:00,IND vs. NOP,W,48.0,0.537,0.198,0.165,0.22,0.494,0.217,0.146,0.196,0,0,0,0,141,870,1931,1793,1892,939,718,1115,378,1,2016,2017
