season,team_id,team,game_id,game_date,away_team,home_team,opponent,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2018-19,1610612754,IND,41800132,2019-04-17,IND,BOS,BOS,1610612738,91,99,L,-8,rnd1,2
2018-19,1610612754,IND,41800133,2019-04-19,BOS,IND,BOS,1610612738,96,104,L,-8,rnd1,3
2018-19,1610612754,IND,41800134,2019-04-21,BOS,IND,BOS,1610612738,106,110,L,-4,rnd1,4
2018-19,1610612746,LAC,41800141,2019-04-13,LAC,GSW,GSW,1610612744,104,121,L,-17,rnd1,1
2018-19,1610612746,LAC,41800142,2019-04-15,LAC,GSW,GSW,1610612744,135,131,W,4,rnd1,2
2018-19,1610612746,LAC,41800143,2019-04-18,GSW,LAC,GSW,1610612744,105,132,L,-27,rnd1,3
2018-19,1610612746,LAC,41800144,2019-04-21,GSW,LAC,GSW,1610612744,105,113,L,-8,rnd1,4
2018-19,1610612746,LAC,41800145,2019-04-24,LAC,GSW,GSW,1610612744,129,121,W,8,rnd1,5
2018-19,1610612746,LAC,41800146,2019-04-26,GSW,LAC,GSW,1610612744,110,129,L,-19,rnd1,6
2018-19,1610612749,MIL,41800101,2019-04-14,DET,MIL,DET,1610612765,121,86,W,35,rnd1,1
2018-19,1610612749,MIL,41800102,2019-04-17,DET,MIL,DET,1610612765,120,99,W,21,rnd1,2
2018-19,1610612749,MIL,41800103,2019-04-20,MIL,DET,DET,1610612765,119,103,W,16,rnd1,3
2018-19,1610612749,MIL,41800104,2019-04-22,MIL,DET,DET,1610612765,127,104,W,23,rnd1,4
2018-19,1610612749,MIL,41800201,2019-04-28,BOS,MIL,BOS,1610612738,90,112,L,-22,sf,1
2018-19,1610612749,MIL,41800202,2019-04-30,BOS,MIL,BOS,1610612738,123,102,W,21,sf,2
2018-19,1610612749,MIL,41800203,2019-05-03,MIL,BOS,BOS,1610612738,123,116,W,7,sf,3
2018-19,1610612749,MIL,41800204,2019-05-06,MIL,BOS,BOS,1610612738,113,101,W,12,sf,4
2018-19,1610612749,MIL,41800205,2019-05-08,BOS,MIL,BOS,1610612738,116,91,W,25,sf,5
2018-19,1610612749,MIL,41800301,2019-05-15,TOR,MIL,TOR,1610612761,108,100,W,8,conf,1
2018-19,1610612749,MIL,41800302,2019-05-17,TOR,MIL,TOR,1610612761,125,103,W,22,conf,2
2018-19,1610612749,MIL,41800303,2019-05-19,MIL,TOR,TOR,1610612761,112,118,L,-6,conf,3
2018-19,1610612749,MIL,41800304,2019-05-21,MIL,TOR,TOR,1610612761,102,120,L,-18,conf,4
2018-19,1610612749,MIL,41800305,2019-05-23,TOR,MIL,TOR,1610612761,99,105,L,-6,conf,5
2018-19,1610612749,MIL,41800306,2019-05-25,MIL,TOR,TOR,1610612761,94,100,L,-6,conf,6
2018-19,1610612760,OKC,41800161,2019-04-14,OKC,POR,POR,1610612757,99,104,L,-5,rnd1,1
2018-19,1610612760,OKC,41800162,2019-04-16,OKC,POR,POR,1610612757,94,114,L,-20,rnd1,2
2018-19,1610612760,OKC,41800163,2019-04-19,POR,OKC,POR,1610612757,120,108,W,12,rnd1,3
2018-19,1610612760,OKC,41800164,2019-04-21,POR,OKC,POR,1610612757,98,111,L,-13,rnd1,4
2018-19,1610612760,OKC,41800165,2019-04-23,OKC,POR,POR,1610612757,115,118,L,-3,rnd1,5
2018-19,1610612753,ORL,41800111,2019-04-13,ORL,TOR,TOR,1610612761,104,101,W,3,rnd1,1
2018-19,1610612753,ORL,41800112,2019-04-16,ORL,TOR,TOR,1610612761,82,111,L,-29,rnd1,2
2018-19,1610612753,ORL,41800113,2019-04-19,TOR,ORL,TOR,1610612761,93,98,L,-5,rnd1,3
2018-19,1610612753,ORL,41800114,2019-04-21,TOR,ORL,TOR,1610612761,85,107,L,-22,rnd1,4
2018-19,1610612753,ORL,41800115,2019-04-23,ORL,TOR,TOR,1610612761,96,115,L,-19,rnd1,5
2018-19,1610612755,PHI,41800121,2019-04-13,BKN,PHI,BKN,1610612751,102,111,L,-9,rnd1,1
2018-19,1610612755,PHI,41800122,2019-04-15,BKN,PHI,BKN,1610612751,145,123,W,22,rnd1,2
2018-19,1610612755,PHI,41800123,2019-04-18,PHI,BKN,BKN,1610612751,131,115,W,16,rnd1,3
2018-19,1610612755,PHI,41800124,2019-04-20,PHI,BKN,BKN,1610612751,112,108,W,4,rnd1,4
2018-19,1610612755,PHI,41800125,2019-04-23,BKN,PHI,BKN,1610612751,122,100,W,22,rnd1,5
2018-19,1610612755,PHI,41800211,2019-04-27,PHI,TOR,TOR,1610612761,95,108,L,-13,sf,1
2018-19,1610612755,PHI,41800212,2019-04-29,PHI,TOR,TOR,1610612761,94,89,W,5,sf,2
2018-19,1610612755,PHI,41800213,2019-05-02,TOR,PHI,TOR,1610612761,116,95,W,21,sf,3
2018-19,1610612755,PHI,41800214,2019-05-05,TOR,PHI,TOR,1610612761,96,101,L,-5,sf,4
2018-19,1610612755,PHI,41800215,2019-05-07,PHI,TOR,TOR,1610612761,89,125,L,-36,sf,5
2018-19,1610612755,PHI,41800216,2019-05-09,TOR,PHI,TOR,1610612761,112,101,W,11,sf,6
2018-19,1610612755,PHI,41800217,2019-05-12,PHI,TOR,TOR,1610612761,90,92,L,-2,sf,7
2018-19,1610612757,POR,41800161,2019-04-14,OKC,POR,OKC,1610612760,104,99,W,5,rnd1,1
2018-19,1610612757,POR,41800162,2019-04-16,OKC,POR,OKC,1610612760,114,94,W,20,rnd1,2
2018-19,1610612757,POR,41800163,2019-04-19,POR,OKC,OKC,1610612760,108,120,L,-12,rnd1,3
2018-19,1610612757,POR,41800164,2019-04-21,POR,OKC,OKC,1610612760,111,98,W,13,rnd1,4
2018-19,1610612757,POR,41800165,2019-04-23,OKC,POR,OKC,1610612760,118,115,W,3,rnd1,5
2018-19,1610612757,POR,41800231,2019-04-29,POR,DEN,DEN,1610612743,113,121,L,-8,sf,1
2018-19,1610612757,POR,41800232,2019-05-01,POR,DEN,DEN,1610612743,97,90,W,7,sf,2
2018-19,1610612757,POR,41800233,2019-05-03,DEN,POR,DEN,1610612743,140,137,W,3,sf,3
2018-19,1610612757,POR,41800234,2019-05-05,DEN,POR,DEN,1610612743,112,116,L,-4,sf,4
2018-19,1610612757,POR,41800235,2019-05-07,POR,DEN,DEN,1610612743,98,124,L,-26,sf,5
2018-19,1610612757,POR,41800236,2019-05-09,DEN,POR,DEN,1610612743,119,108,W,11,sf,6
2018-19,1610612757,POR,41800237,2019-05-12,POR,DEN,DEN,1610612743,100,96,W,4,sf,7
2018-19,1610612757,POR,41800311,2019-05-14,POR,GSW,GSW,1610612744,94,116,L,-22,conf,1
2018-19,1610612757,POR,41800312,2019-05-16,POR,GSW,GSW,1610612744,111,114,L,-3,conf,2
2018-19,1610612757,POR,41800313,2019-05-18,GSW,POR,GSW,1610612744,99,110,L,-11,conf,3
2018-19,1610612757,POR,41800314,2019-05-20,GSW,POR,GSW,1610612744,117,119,L,-2,conf,4
2018-19,1610612759,SAS,41800151,2019-04-13,SAS,DEN,DEN,1610612743,101,96,W,5,rnd1,1
2018-19,1610612759,SAS,41800152,2019-04-16,SAS,DEN,DEN,1610612743,105,114,L,-9,rnd1,2
2018-19,1610612759,SAS,41800153,2019-04-18,DEN,SAS,DEN,1610612743,118,108,W,10,rnd1,3
2018-19,1610612759,SAS,41800154,2019-04-20,DEN,SAS,DEN,1610612743,103,117,L,-14,rnd1,4
2018-19,1610612759,SAS,41800155,2019-04-23,SAS,DEN,DEN,1610612743,90,108,L,-18,rnd1,5
2018-19,1610612759,SAS,41800156,2019-04-25,DEN,SAS,DEN,1610612743,120,103,W,17,rnd1,6
2018-19,1610612759,SAS,41800157,2019-04-27,SAS,DEN,DEN,1610612743,86,90,L,-4,rnd1,7
2018-19,1610612761,TOR,41800111,2019-04-13,ORL,TOR,ORL,1610612753,101,104,L,-3,rnd1,1
2018-19,1610612761,TOR,41800112,2019-04-16,ORL,TOR,ORL,1610612753,111,82,W,29,rnd1,2
2018-19,1610612761,TOR,41800113,2019-04-19,TOR,ORL,ORL,1610612753,98,93,W,5,rnd1,3
2018-19,1610612761,TOR,41800114,2019-04-21,TOR,ORL,ORL,1610612753,107,85,W,22,rnd1,4
2018-19,1610612761,TOR,41800115,2019-04-23,ORL,TOR,ORL,1610612753,115,96,W,19,rnd1,5
2018-19,1610612761,TOR,41800211,2019-04-27,PHI,TOR,PHI,1610612755,108,95,W,13,sf,1
2018-19,1610612761,TOR,41800212,2019-04-29,PHI,TOR,PHI,1610612755,89,94,L,-5,sf,2
2018-19,1610612761,TOR,41800213,2019-05-02,TOR,PHI,PHI,1610612755,95,116,L,-21,sf,3
2018-19,1610612761,TOR,41800214,2019-05-05,TOR,PHI,PHI,1610612755,101,96,W,5,sf,4
2018-19,1610612761,TOR,41800215,2019-05-07,PHI,TOR,PHI,1610612755,125,89,W,36,sf,5
2018-19,1610612761,TOR,41800216,2019-05-09,TOR,PHI,PHI,1610612755,101,112,L,-11,sf,6
2018-19,1610612761,TOR,41800217,2019-05-12,PHI,TOR,PHI,1610612755,92,90,W,2,sf,7
2018-19,1610612761,TOR,41800301,2019-05-15,TOR,MIL,MIL,1610612749,100,108,L,-8,conf,1
2018-19,1610612761,TOR,41800302,2019-05-17,TOR,MIL,MIL,1610612749,103,125,L,-22,conf,2
2018-19,1610612761,TOR,41800303,2019-05-19,MIL,TOR,MIL,1610612749,118,112,W,6,conf,3
2018-19,1610612761,TOR,41800304,2019-05-21,MIL,TOR,MIL,1610612749,120,102,W,18,conf,4
2018-19,1610612761,TOR,41800305,2019-05-23,TOR,MIL,MIL,1610612749,105,99,W,6,conf,5
2018-19,1610612761,TOR,41800306,2019-05-25,MIL,TOR,MIL,1610612749,100,94,W,6,conf,6
2018-19,1610612761,TOR,41800401,2019-05-30,GSW,TOR,GSW,1610612744,118,109,W,9,finals,1
2018-19,1610612761,TOR,41800402,2019-06-02,GSW,TOR,GSW,1610612744,104,109,L,-5,finals,2
2018-19,1610612761,TOR,41800403,2019-06-05,TOR,GSW,GSW,1610612744,123,109,W,14,finals,3
2018-19,1610612761,TOR,41800404,2019-06-07,TOR,GSW,GSW,1610612744,105,92,W,13,finals,4
2018-19,1610612761,TOR,41800405,2019-06-10,GSW,TOR,GSW,1610612744,105,106,L,-1,finals,5
2018-19,1610612761,TOR,41800406,2019-06-13,TOR,GSW,GSW,1610612744,114,110,W,4,finals,6
2018-19,1610612762,UTA,41800171,2019-04-14,UTA,HOU,HOU,1610612745,90,122,L,-32,rnd1,1
2018-19,1610612762,UTA,41800172,2019-04-17,UTA,HOU,HOU,1610612745,98,118,L,-20,rnd1,2
2018-19,1610612762,UTA,41800173,2019-04-20,HOU,UTA,HOU,1610612745,101,104,L,-3,rnd1,3
2018-19,1610612762,UTA,41800174,2019-04-22,HOU,UTA,HOU,1610612745,107,91,W,16,rnd1,4
2018-19,1610612762,UTA,41800175,2019-04-24,UTA,HOU,HOU,1610612745,93,100,L,-7,rnd1,5
