season,team_id,team,game_id,game_date,away_team,home_team,opponent_id,game_week,pf,opp_pf,wl,differential
2020-21,1610612751,BKN,22000128,2021-01-08,BKN,MEM,1610612763,10,110,115,L,-5
2020-21,1610612751,BKN,22000143,2021-01-10,OKC,BKN,1610612760,11,116,129,L,-13
2020-21,1610612751,BKN,22000158,2021-01-12,DEN,BKN,1610612743,12,122,116,W,6
2020-21,1610612751,BKN,22000168,2021-01-13,BKN,NYK,1610612752,13,116,109,W,7
2020-21,1610612751,BKN,22000190,2021-01-16,ORL,BKN,1610612753,14,122,115,W,7
2020-21,1610612751,BKN,22000209,2021-01-18,MIL,BKN,1610612749,15,125,123,W,2
2020-21,1610612751,BKN,22000216,2021-01-20,BKN,CLE,1610612739,16,135,147,L,-12
2020-21,1610612751,BKN,22000232,2021-01-22,BKN,CLE,1610612739,17,113,125,L,-12
2020-21,1610612751,BKN,22000244,2021-01-23,MIA,BKN,1610612748,18,128,124,W,4
2020-21,1610612751,BKN,22000260,2021-01-25,MIA,BKN,1610612748,19,98,85,W,13
2020-21,1610612751,BKN,22000274,2021-01-27,BKN,ATL,1610612737,20,132,128,W,4
2020-21,1610612751,BKN,22000295,2021-01-29,BKN,OKC,1610612760,21,147,125,W,22
2020-21,1610612751,BKN,22000310,2021-01-31,BKN,WAS,1610612764,22,146,149,L,-3
2020-21,1610612751,BKN,22000324,2021-02-02,LAC,BKN,1610612746,23,124,120,W,4
2020-21,1610612751,BKN,22000345,2021-02-05,TOR,BKN,1610612761,24,117,123,L,-6
2020-21,1610612751,BKN,22000354,2021-02-06,BKN,PHI,1610612755,25,108,124,L,-16
2020-21,1610612751,BKN,22000375,2021-02-09,BKN,DET,1610612765,26,111,122,L,-11
2020-21,1610612751,BKN,22000383,2021-02-10,IND,BKN,1610612754,27,104,94,W,10
2020-21,1610612751,BKN,22000409,2021-02-13,BKN,GSW,1610612744,28,134,117,W,17
2020-21,1610612751,BKN,22000426,2021-02-15,BKN,SAC,1610612758,29,136,125,W,11
2020-21,1610612751,BKN,22000433,2021-02-16,BKN,PHX,1610612756,30,128,124,W,4
2020-21,1610612751,BKN,22000446,2021-02-18,BKN,LAL,1610612747,31,109,98,W,11
2020-21,1610612751,BKN,22000472,2021-02-21,BKN,LAC,1610612746,32,112,108,W,4
2020-21,1610612751,BKN,22000482,2021-02-23,SAC,BKN,1610612758,33,127,118,W,9
2020-21,1610612751,BKN,22000499,2021-02-25,ORL,BKN,1610612753,34,129,92,W,37
2020-21,1610612751,BKN,22000519,2021-02-27,DAL,BKN,1610612742,35,98,115,L,-17
2020-21,1610612751,BKN,22000534,2021-03-01,BKN,SAS,1610612759,36,124,113,W,11
2020-21,1610612751,BKN,22000546,2021-03-03,BKN,HOU,1610612745,37,132,114,W,18
2020-21,1610612751,BKN,22000569,2021-03-11,BOS,BKN,1610612738,38,121,109,W,12
2020-21,1610612751,BKN,22000587,2021-03-13,DET,BKN,1610612765,39,100,95,W,5
2020-21,1610612751,BKN,22000604,2021-03-15,NYK,BKN,1610612752,40,117,112,W,5
2020-21,1610612751,BKN,22000617,2021-03-17,BKN,IND,1610612754,41,124,115,W,9
2020-21,1610612751,BKN,22000633,2021-03-19,BKN,ORL,1610612753,42,113,121,L,-8
2020-21,1610612751,BKN,22000647,2021-03-21,WAS,BKN,1610612764,43,113,106,W,7
2020-21,1610612751,BKN,22000666,2021-03-23,BKN,POR,1610612757,44,116,112,W,4
2020-21,1610612751,BKN,22000676,2021-03-24,BKN,UTA,1610612762,45,88,118,L,-30
2020-21,1610612751,BKN,22000683,2021-03-26,BKN,DET,1610612765,46,113,111,W,2
2020-21,1610612751,BKN,22000709,2021-03-29,MIN,BKN,1610612750,47,112,107,W,5
2020-21,1610612751,BKN,22000724,2021-03-31,HOU,BKN,1610612745,48,120,108,W,12
2020-21,1610612751,BKN,22000732,2021-04-01,CHA,BKN,1610612766,49,111,89,W,22
2020-21,1610612751,BKN,22000755,2021-04-04,BKN,CHI,1610612741,50,107,115,L,-8
2020-21,1610612751,BKN,22000762,2021-04-05,NYK,BKN,1610612752,51,114,112,W,2
2020-21,1610612751,BKN,22000779,2021-04-07,NOP,BKN,1610612740,52,139,111,W,28
2020-21,1610612751,BKN,22000800,2021-04-10,LAL,BKN,1610612747,53,101,126,L,-25
2020-21,1610612751,BKN,22000817,2021-04-13,BKN,MIN,1610612750,54,127,97,W,30
2020-21,1610612751,BKN,22000830,2021-04-14,BKN,PHI,1610612755,55,117,123,L,-6
2020-21,1610612751,BKN,22000848,2021-04-16,CHA,BKN,1610612766,56,130,115,W,15
2020-21,1610612751,BKN,22000863,2021-04-18,BKN,MIA,1610612748,57,107,109,L,-2
2020-21,1610612751,BKN,22000878,2021-04-20,BKN,NOP,1610612740,58,134,129,W,5
2020-21,1610612751,BKN,22000884,2021-04-21,BKN,TOR,1610612761,59,103,114,L,-11
2020-21,1610612751,BKN,22000899,2021-04-23,BOS,BKN,1610612738,60,109,104,W,5
2020-21,1610612751,BKN,22000912,2021-04-25,PHX,BKN,1610612756,61,128,119,W,9
2020-21,1610612751,BKN,22000930,2021-04-27,BKN,TOR,1610612761,62,116,103,W,13
2020-21,1610612751,BKN,22000944,2021-04-29,BKN,IND,1610612754,63,130,113,W,17
2020-21,1610612751,BKN,22000952,2021-04-30,POR,BKN,1610612757,64,109,128,L,-19
2020-21,1610612751,BKN,22000967,2021-05-02,BKN,MIL,1610612749,65,114,117,L,-3
2020-21,1610612751,BKN,22000985,2021-05-04,BKN,MIL,1610612749,66,118,124,L,-6
2020-21,1610612751,BKN,22000998,2021-05-06,BKN,DAL,1610612742,67,109,113,L,-4
2020-21,1610612751,BKN,22001015,2021-05-08,BKN,DEN,1610612743,68,125,119,W,6
2020-21,1610612751,BKN,22001036,2021-05-11,BKN,CHI,1610612741,69,115,107,W,8
2020-21,1610612751,BKN,22001043,2021-05-12,SAS,BKN,1610612759,70,128,116,W,12
2020-21,1610612751,BKN,22001060,2021-05-15,CHI,BKN,1610612741,71,105,91,W,14
2020-21,1610612751,BKN,22001067,2021-05-16,CLE,BKN,1610612739,72,123,109,W,14
2020-21,1610612738,BOS,22000003,2020-12-23,MIL,BOS,1610612749,1,122,121,W,1
2020-21,1610612738,BOS,22000007,2020-12-25,BKN,BOS,1610612751,2,95,123,L,-28
2020-21,1610612738,BOS,22000037,2020-12-27,BOS,IND,1610612754,3,107,108,L,-1
2020-21,1610612738,BOS,22000048,2020-12-29,BOS,IND,1610612754,4,116,111,W,5
2020-21,1610612738,BOS,22000056,2020-12-30,MEM,BOS,1610612763,5,126,107,W,19
2020-21,1610612738,BOS,22000070,2021-01-01,BOS,DET,1610612765,6,93,96,L,-3
2020-21,1610612738,BOS,22000085,2021-01-03,BOS,DET,1610612765,7,122,120,W,2
2020-21,1610612738,BOS,22000097,2021-01-04,BOS,TOR,1610612761,8,126,114,W,12
2020-21,1610612738,BOS,22000111,2021-01-06,BOS,MIA,1610612748,9,107,105,W,2
2020-21,1610612738,BOS,22000124,2021-01-08,WAS,BOS,1610612764,10,116,107,W,9
2020-21,1610612738,BOS,22000180,2021-01-15,ORL,BOS,1610612753,11,124,97,W,27
2020-21,1610612738,BOS,22000196,2021-01-17,NYK,BOS,1610612752,12,75,105,L,-30
2020-21,1610612738,BOS,22000218,2021-01-20,BOS,PHI,1610612755,13,109,117,L,-8
2020-21,1610612738,BOS,22000233,2021-01-22,BOS,PHI,1610612755,14,110,122,L,-12
2020-21,1610612738,BOS,22000250,2021-01-24,CLE,BOS,1610612739,15,141,103,W,38
2020-21,1610612738,BOS,22000262,2021-01-25,BOS,CHI,1610612741,16,119,103,W,16
2020-21,1610612738,BOS,22000280,2021-01-27,BOS,SAS,1610612759,17,106,110,L,-4
2020-21,1610612738,BOS,22000302,2021-01-30,LAL,BOS,1610612747,18,95,96,L,-1
2020-21,1610612738,BOS,22000326,2021-02-02,BOS,GSW,1610612744,19,111,107,W,4
2020-21,1610612738,BOS,22000336,2021-02-03,BOS,SAC,1610612758,20,111,116,L,-5
2020-21,1610612738,BOS,22000350,2021-02-05,BOS,LAC,1610612746,21,119,115,W,4
2020-21,1610612738,BOS,22000365,2021-02-07,BOS,PHX,1610612756,22,91,100,L,-9
2020-21,1610612738,BOS,22000379,2021-02-09,BOS,UTA,1610612762,23,108,122,L,-14
2020-21,1610612738,BOS,22000398,2021-02-11,TOR,BOS,1610612761,24,120,106,W,14
2020-21,1610612738,BOS,22000412,2021-02-12,DET,BOS,1610612765,25,102,108,L,-6
2020-21,1610612738,BOS,22000560,2021-02-14,BOS,WAS,1610612764,26,91,104,L,-13
2020-21,1610612738,BOS,22000427,2021-02-16,DEN,BOS,1610612743,27,112,99,W,13
2020-21,1610612738,BOS,22000438,2021-02-17,ATL,BOS,1610612737,28,114,122,L,-8
2020-21,1610612738,BOS,22000451,2021-02-19,ATL,BOS,1610612737,29,121,109,W,12
2020-21,1610612738,BOS,22000465,2021-02-21,BOS,NOP,1610612740,30,115,120,L,-5
2020-21,1610612738,BOS,22000485,2021-02-23,BOS,DAL,1610612742,31,107,110,L,-3
2020-21,1610612738,BOS,22000490,2021-02-24,BOS,ATL,1610612737,32,112,127,L,-15
2020-21,1610612738,BOS,22000505,2021-02-26,IND,BOS,1610612754,33,118,112,W,6
2020-21,1610612738,BOS,22000524,2021-02-28,WAS,BOS,1610612764,34,111,110,W,1
2020-21,1610612738,BOS,22000537,2021-03-02,LAC,BOS,1610612746,35,117,112,W,5
2020-21,1610612738,BOS,22000552,2021-03-04,TOR,BOS,1610612761,36,132,125,W,7
2020-21,1610612738,BOS,22000569,2021-03-11,BOS,BKN,1610612751,37,109,121,L,-12
2020-21,1610612738,BOS,22000598,2021-03-14,BOS,HOU,1610612745,38,134,107,W,27
2020-21,1610612738,BOS,22000609,2021-03-16,UTA,BOS,1610612762,39,109,117,L,-8
2020-21,1610612738,BOS,22000620,2021-03-17,BOS,CLE,1610612739,40,110,117,L,-7
2020-21,1610612738,BOS,22000631,2021-03-19,SAC,BOS,1610612758,41,96,107,L,-11
2020-21,1610612738,BOS,22000167,2021-03-21,ORL,BOS,1610612753,42,112,96,W,16
2020-21,1610612738,BOS,22000658,2021-03-22,BOS,MEM,1610612763,43,126,132,L,-6
2020-21,1610612738,BOS,22000669,2021-03-24,BOS,MIL,1610612749,44,119,121,L,-2
2020-21,1610612738,BOS,22000685,2021-03-26,BOS,MIL,1610612749,45,122,114,W,8
2020-21,1610612738,BOS,22000699,2021-03-27,BOS,OKC,1610612760,46,111,94,W,17
2020-21,1610612738,BOS,22000708,2021-03-29,NOP,BOS,1610612740,47,109,115,L,-6
2020-21,1610612738,BOS,22000723,2021-03-31,DAL,BOS,1610612742,48,108,113,L,-5
2020-21,1610612738,BOS,22000738,2021-04-02,HOU,BOS,1610612745,49,118,102,W,16
2020-21,1610612738,BOS,22000757,2021-04-04,CHA,BOS,1610612766,50,116,86,W,30
2020-21,1610612738,BOS,22000771,2021-04-06,PHI,BOS,1610612755,51,96,106,L,-10
2020-21,1610612738,BOS,22000778,2021-04-07,NYK,BOS,1610612752,52,101,99,W,2
2020-21,1610612738,BOS,22000792,2021-04-09,MIN,BOS,1610612750,53,145,136,W,9
2020-21,1610612738,BOS,22000806,2021-04-11,BOS,DEN,1610612743,54,105,87,W,18
2020-21,1610612738,BOS,22000828,2021-04-13,BOS,POR,1610612757,55,116,115,W,1
2020-21,1610612738,BOS,22000842,2021-04-15,BOS,LAL,1610612747,56,121,113,W,8
2020-21,1610612738,BOS,22000858,2021-04-17,GSW,BOS,1610612744,57,119,114,W,5
2020-21,1610612738,BOS,22000869,2021-04-19,CHI,BOS,1610612741,58,96,102,L,-6
2020-21,1610612738,BOS,22000892,2021-04-22,PHX,BOS,1610612756,59,99,86,W,13
2020-21,1610612738,BOS,22000899,2021-04-23,BOS,BKN,1610612751,60,104,109,L,-5
2020-21,1610612738,BOS,22000911,2021-04-25,BOS,CHA,1610612766,61,104,125,L,-21
2020-21,1610612738,BOS,22000927,2021-04-27,OKC,BOS,1610612760,62,115,119,L,-4
2020-21,1610612738,BOS,22000936,2021-04-28,CHA,BOS,1610612766,63,120,111,W,9
2020-21,1610612738,BOS,22000950,2021-04-30,SAS,BOS,1610612759,64,143,140,W,3
2020-21,1610612738,BOS,22000968,2021-05-02,POR,BOS,1610612757,65,119,129,L,-10
2020-21,1610612738,BOS,22000990,2021-05-05,BOS,ORL,1610612753,66,132,96,W,36
2020-21,1610612738,BOS,22000160,2021-05-07,BOS,CHI,1610612741,67,99,121,L,-22
2020-21,1610612738,BOS,22000145,2021-05-09,MIA,BOS,1610612748,68,124,130,L,-6
2020-21,1610612738,BOS,22001032,2021-05-11,MIA,BOS,1610612748,69,121,129,L,-8
2020-21,1610612738,BOS,22001044,2021-05-12,BOS,CLE,1610612739,70,94,102,L,-8
2020-21,1610612738,BOS,22001063,2021-05-15,BOS,MIN,1610612750,71,124,108,W,16
2020-21,1610612738,BOS,22001073,2021-05-16,BOS,NYK,1610612752,72,92,96,L,-4
2020-21,1610612766,CHA,22000010,2020-12-23,CHA,CLE,1610612739,1,114,121,L,-7
2020-21,1610612766,CHA,22000022,2020-12-26,OKC,CHA,1610612760,2,107,109,L,-2
2020-21,1610612766,CHA,22000032,2020-12-27,BKN,CHA,1610612751,3,106,104,W,2
2020-21,1610612766,CHA,22000059,2020-12-30,CHA,DAL,1610612742,4,118,99,W,19
2020-21,1610612766,CHA,22000069,2021-01-01,MEM,CHA,1610612763,5,93,108,L,-15
2020-21,1610612766,CHA,22000082,2021-01-02,CHA,PHI,1610612755,6,112,127,L,-15
2020-21,1610612766,CHA,22000094,2021-01-04,CHA,PHI,1610612755,7,101,118,L,-17
2020-21,1610612766,CHA,22000110,2021-01-06,CHA,ATL,1610612737,8,102,94,W,8
2020-21,1610612766,CHA,22000126,2021-01-08,CHA,NOP,1610612740,9,118,110,W,8
2020-21,1610612766,CHA,22000134,2021-01-09,ATL,CHA,1610612737,10,113,105,W,8
2020-21,1610612766,CHA,22000149,2021-01-11,NYK,CHA,1610612752,11,109,88,W,21
2020-21,1610612766,CHA,22000164,2021-01-13,DAL,CHA,1610612742,12,93,104,L,-11
2020-21,1610612766,CHA,22000175,2021-01-14,CHA,TOR,1610612761,13,108,111,L,-3
2020-21,1610612766,CHA,22000191,2021-01-16,CHA,TOR,1610612761,14,113,116,L,-3
2020-21,1610612766,CHA,22000229,2021-01-22,CHI,CHA,1610612741,15,110,123,L,-13
2020-21,1610612766,CHA,22000252,2021-01-24,CHA,ORL,1610612753,16,107,104,W,3
2020-21,1610612766,CHA,22000259,2021-01-25,CHA,ORL,1610612753,17,108,117,L,-9
2020-21,1610612766,CHA,22000271,2021-01-27,IND,CHA,1610612754,18,106,116,L,-10
2020-21,1610612766,CHA,22000288,2021-01-29,IND,CHA,1610612754,19,108,105,W,3
2020-21,1610612766,CHA,22000299,2021-01-30,MIL,CHA,1610612749,20,126,114,W,12
2020-21,1610612766,CHA,22000314,2021-02-01,CHA,MIA,1610612748,21,129,121,W,8
2020-21,1610612766,CHA,22000327,2021-02-03,PHI,CHA,1610612755,22,111,118,L,-7
2020-21,1610612766,CHA,22000342,2021-02-05,UTA,CHA,1610612762,23,121,138,L,-17
2020-21,1610612766,CHA,22000215,2021-02-07,WAS,CHA,1610612764,24,119,97,W,22
2020-21,1610612766,CHA,22000367,2021-02-08,HOU,CHA,1610612745,25,119,94,W,25
2020-21,1610612766,CHA,22000386,2021-02-10,CHA,MEM,1610612763,26,114,130,L,-16
2020-21,1610612766,CHA,22000395,2021-02-12,MIN,CHA,1610612750,27,120,114,W,6
2020-21,1610612766,CHA,22000414,2021-02-14,SAS,CHA,1610612759,28,110,122,L,-12
2020-21,1610612766,CHA,22000459,2021-02-20,GSW,CHA,1610612744,29,102,100,W,2
2020-21,1610612766,CHA,22000478,2021-02-22,CHA,UTA,1610612762,30,110,132,L,-22
2020-21,1610612766,CHA,22000496,2021-02-24,CHA,PHX,1610612756,31,124,121,W,3
2020-21,1610612766,CHA,22000511,2021-02-26,CHA,GSW,1610612744,32,121,130,L,-9
2020-21,1610612766,CHA,22000528,2021-02-28,CHA,SAC,1610612758,33,127,126,W,1
2020-21,1610612766,CHA,22000535,2021-03-01,CHA,POR,1610612757,34,111,123,L,-12
2020-21,1610612766,CHA,22000547,2021-03-03,CHA,MIN,1610612750,35,135,102,W,33
2020-21,1610612766,CHA,22000568,2021-03-11,DET,CHA,1610612765,36,105,102,W,3
2020-21,1610612766,CHA,22000588,2021-03-13,TOR,CHA,1610612761,37,114,104,W,10
2020-21,1610612766,CHA,22000602,2021-03-15,SAC,CHA,1610612758,38,122,116,W,6
2020-21,1610612766,CHA,22000624,2021-03-17,CHA,DEN,1610612743,39,104,129,L,-25
2020-21,1610612766,CHA,22000630,2021-03-18,CHA,LAL,1610612747,40,105,116,L,-11
2020-21,1610612766,CHA,22000644,2021-03-20,CHA,LAC,1610612746,41,98,125,L,-27
2020-21,1610612766,CHA,22000655,2021-03-22,CHA,SAS,1610612759,42,100,97,W,3
2020-21,1610612766,CHA,22000672,2021-03-24,CHA,HOU,1610612745,43,122,97,W,25
2020-21,1610612766,CHA,22000686,2021-03-26,MIA,CHA,1610612748,44,110,105,W,5
2020-21,1610612766,CHA,22000703,2021-03-28,PHX,CHA,1610612756,45,97,101,L,-4
2020-21,1610612766,CHA,22000718,2021-03-30,CHA,WAS,1610612764,46,114,104,W,10
2020-21,1610612766,CHA,22000732,2021-04-01,CHA,BKN,1610612751,47,89,111,L,-22
2020-21,1610612766,CHA,22000740,2021-04-02,CHA,IND,1610612754,48,114,97,W,17
2020-21,1610612766,CHA,22000757,2021-04-04,CHA,BOS,1610612738,49,86,116,L,-30
2020-21,1610612766,CHA,22000781,2021-04-07,CHA,OKC,1610612760,50,113,102,W,11
2020-21,1610612766,CHA,22000796,2021-04-09,CHA,MIL,1610612749,51,127,119,W,8
2020-21,1610612766,CHA,22000805,2021-04-11,ATL,CHA,1610612737,52,101,105,L,-4
2020-21,1610612766,CHA,22000825,2021-04-13,LAL,CHA,1610612747,53,93,101,L,-8
2020-21,1610612766,CHA,22000829,2021-04-14,CLE,CHA,1610612739,54,90,103,L,-13
2020-21,1610612766,CHA,22000848,2021-04-16,CHA,BKN,1610612751,55,115,130,L,-15
2020-21,1610612766,CHA,22000362,2021-04-18,POR,CHA,1610612757,56,109,101,W,8
2020-21,1610612766,CHA,22000877,2021-04-20,CHA,NYK,1610612752,57,97,109,L,-12
2020-21,1610612766,CHA,22000896,2021-04-22,CHA,CHI,1610612741,58,91,108,L,-17
2020-21,1610612766,CHA,22000900,2021-04-23,CLE,CHA,1610612739,59,108,102,W,6
2020-21,1610612766,CHA,22000911,2021-04-25,BOS,CHA,1610612738,60,125,104,W,21
2020-21,1610612766,CHA,22000928,2021-04-27,MIL,CHA,1610612749,61,104,114,L,-10
2020-21,1610612766,CHA,22000936,2021-04-28,CHA,BOS,1610612738,62,111,120,L,-9
2020-21,1610612766,CHA,22000957,2021-05-01,DET,CHA,1610612765,63,107,94,W,13
2020-21,1610612766,CHA,22000969,2021-05-02,MIA,CHA,1610612748,64,111,121,L,-10
2020-21,1610612766,CHA,22000984,2021-05-04,CHA,DET,1610612765,65,102,99,W,3
2020-21,1610612766,CHA,22000434,2021-05-06,CHI,CHA,1610612741,66,99,120,L,-21
2020-21,1610612766,CHA,22001004,2021-05-07,ORL,CHA,1610612753,67,122,112,W,10
2020-21,1610612766,CHA,22001020,2021-05-09,NOP,CHA,1610612740,68,110,112,L,-2
2020-21,1610612766,CHA,22000448,2021-05-11,DEN,CHA,1610612743,69,112,117,L,-5
2020-21,1610612766,CHA,22001047,2021-05-13,LAC,CHA,1610612746,70,90,113,L,-23
2020-21,1610612766,CHA,22001064,2021-05-15,CHA,NYK,1610612752,71,109,118,L,-9
