GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,GAME_WEEK
22000499,2021-02-25,BKN,ORL,HOME,68
22000519,2021-02-27,BKN,DAL,HOME,69
22000519,2021-02-27,BKN,DAL,HOME,70
22000534,2021-03-01,BKN,SAS,AWAY,71
22000534,2021-03-01,BKN,SAS,AWAY,72
22000546,2021-03-03,BKN,HOU,AWAY,73
22000546,2021-03-03,BKN,HOU,AWAY,74
22000569,2021-03-11,BKN,BOS,HOME,75
22000569,2021-03-11,BKN,BOS,HOME,76
22000587,2021-03-13,BKN,DET,HOME,77
22000587,2021-03-13,BKN,DET,HOME,78
22000604,2021-03-15,BKN,NYK,HOME,79
22000604,2021-03-15,BKN,NYK,HOME,80
22000617,2021-03-17,BKN,IND,AWAY,81
22000617,2021-03-17,BKN,IND,AWAY,82
22000633,2021-03-19,BKN,ORL,AWAY,83
22000633,2021-03-19,BKN,ORL,AWAY,84
22000647,2021-03-21,BKN,WAS,HOME,85
22000647,2021-03-21,BKN,WAS,HOME,86
22000666,2021-03-23,BKN,POR,AWAY,87
22000666,2021-03-23,BKN,POR,AWAY,88
22000676,2021-03-24,BKN,UTA,AWAY,89
22000676,2021-03-24,BKN,UTA,AWAY,90
22000683,2021-03-26,BKN,DET,AWAY,91
22000683,2021-03-26,BKN,DET,AWAY,92
22000709,2021-03-29,BKN,MIN,HOME,93
22000709,2021-03-29,BKN,MIN,HOME,94
22000724,2021-03-31,BKN,HOU,HOME,95
22000724,2021-03-31,BKN,HOU,HOME,96
22000732,2021-04-01,BKN,CHA,HOME,97
22000732,2021-04-01,BKN,CHA,HOME,98
22000755,2021-04-04,BKN,CHI,AWAY,99
22000755,2021-04-04,BKN,CHI,AWAY,100
22000762,2021-04-05,BKN,NYK,HOME,101
22000762,2021-04-05,BKN,NYK,HOME,102
22000779,2021-04-07,BKN,NOP,HOME,103
22000779,2021-04-07,BKN,NOP,HOME,104
22000800,2021-04-10,BKN,LAL,HOME,105
22000800,2021-04-10,BKN,LAL,HOME,106
22000817,2021-04-13,BKN,MIN,AWAY,107
22000817,2021-04-13,BKN,MIN,AWAY,108
22000830,2021-04-14,BKN,PHI,AWAY,109
22000830,2021-04-14,BKN,PHI,AWAY,110
22000848,2021-04-16,BKN,CHA,HOME,111
22000848,2021-04-16,BKN,CHA,HOME,112
22000863,2021-04-18,BKN,MIA,AWAY,113
22000863,2021-04-18,BKN,MIA,AWAY,114
22000878,2021-04-20,BKN,NOP,AWAY,115
22000878,2021-04-20,BKN,NOP,AWAY,116
22000884,2021-04-21,BKN,TOR,AWAY,117
22000884,2021-04-21,BKN,TOR,AWAY,118
22000899,2021-04-23,BKN,BOS,HOME,119
22000899,2021-04-23,BKN,BOS,HOME,120
22000912,2021-04-25,BKN,PHX,HOME,121
22000912,2021-04-25,BKN,PHX,HOME,122
22000930,2021-04-27,BKN,TOR,AWAY,123
22000930,2021-04-27,BKN,TOR,AWAY,124
22000944,2021-04-29,BKN,IND,AWAY,125
22000944,2021-04-29,BKN,IND,AWAY,126
22000952,2021-04-30,BKN,POR,HOME,127
22000952,2021-04-30,BKN,POR,HOME,128
22000967,2021-05-02,BKN,MIL,AWAY,129
22000967,2021-05-02,BKN,MIL,AWAY,130
22000985,2021-05-04,BKN,MIL,AWAY,131
22000985,2021-05-04,BKN,MIL,AWAY,132
22000998,2021-05-06,BKN,DAL,AWAY,133
22000998,2021-05-06,BKN,DAL,AWAY,134
22001015,2021-05-08,BKN,DEN,AWAY,135
22001015,2021-05-08,BKN,DEN,AWAY,136
22001036,2021-05-11,BKN,CHI,AWAY,137
22001036,2021-05-11,BKN,CHI,AWAY,138
22001043,2021-05-12,BKN,SAS,HOME,139
22001043,2021-05-12,BKN,SAS,HOME,140
22001060,2021-05-15,BKN,CHI,HOME,141
22001060,2021-05-15,BKN,CHI,HOME,142
22001067,2021-05-16,BKN,CLE,HOME,143
22001067,2021-05-16,BKN,CLE,HOME,144
22000003,2020-12-23,BOS,MIL,HOME,1
22000003,2020-12-23,BOS,MIL,HOME,2
22000007,2020-12-25,BOS,BKN,HOME,3
22000007,2020-12-25,BOS,BKN,HOME,4
22000037,2020-12-27,BOS,IND,AWAY,5
22000037,2020-12-27,BOS,IND,AWAY,6
22000048,2020-12-29,BOS,IND,AWAY,7
22000048,2020-12-29,BOS,IND,AWAY,8
22000056,2020-12-30,BOS,MEM,HOME,9
22000056,2020-12-30,BOS,MEM,HOME,10
22000070,2021-01-01,BOS,DET,AWAY,11
22000070,2021-01-01,BOS,DET,AWAY,12
22000085,2021-01-03,BOS,DET,AWAY,13
22000085,2021-01-03,BOS,DET,AWAY,14
22000097,2021-01-04,BOS,TOR,AWAY,15
22000097,2021-01-04,BOS,TOR,AWAY,16
22000111,2021-01-06,BOS,MIA,AWAY,17
22000111,2021-01-06,BOS,MIA,AWAY,18
22000124,2021-01-08,BOS,WAS,HOME,19
22000124,2021-01-08,BOS,WAS,HOME,20
22000180,2021-01-15,BOS,ORL,HOME,21
22000180,2021-01-15,BOS,ORL,HOME,22
22000196,2021-01-17,BOS,NYK,HOME,23
22000196,2021-01-17,BOS,NYK,HOME,24
22000218,2021-01-20,BOS,PHI,AWAY,25
22000218,2021-01-20,BOS,PHI,AWAY,26
22000233,2021-01-22,BOS,PHI,AWAY,27
22000233,2021-01-22,BOS,PHI,AWAY,28
22000250,2021-01-24,BOS,CLE,HOME,29
22000250,2021-01-24,BOS,CLE,HOME,30
22000262,2021-01-25,BOS,CHI,AWAY,31
22000262,2021-01-25,BOS,CHI,AWAY,32
22000280,2021-01-27,BOS,SAS,AWAY,33
22000280,2021-01-27,BOS,SAS,AWAY,34
22000302,2021-01-30,BOS,LAL,HOME,35
22000302,2021-01-30,BOS,LAL,HOME,36
22000326,2021-02-02,BOS,GSW,AWAY,37
22000326,2021-02-02,BOS,GSW,AWAY,38
22000336,2021-02-03,BOS,SAC,AWAY,39
22000336,2021-02-03,BOS,SAC,AWAY,40
22000350,2021-02-05,BOS,LAC,AWAY,41
22000350,2021-02-05,BOS,LAC,AWAY,42
22000365,2021-02-07,BOS,PHX,AWAY,43
22000365,2021-02-07,BOS,PHX,AWAY,44
22000379,2021-02-09,BOS,UTA,AWAY,45
22000379,2021-02-09,BOS,UTA,AWAY,46
22000398,2021-02-11,BOS,TOR,HOME,47
22000398,2021-02-11,BOS,TOR,HOME,48
22000412,2021-02-12,BOS,DET,HOME,49
22000412,2021-02-12,BOS,DET,HOME,50
22000560,2021-02-14,BOS,WAS,AWAY,51
22000560,2021-02-14,BOS,WAS,AWAY,52
22000427,2021-02-16,BOS,DEN,HOME,53
22000427,2021-02-16,BOS,DEN,HOME,54
22000438,2021-02-17,BOS,ATL,HOME,55
22000438,2021-02-17,BOS,ATL,HOME,56
22000451,2021-02-19,BOS,ATL,HOME,57
22000451,2021-02-19,BOS,ATL,HOME,58
22000465,2021-02-21,BOS,NOP,AWAY,59
22000465,2021-02-21,BOS,NOP,AWAY,60
22000485,2021-02-23,BOS,DAL,AWAY,61
22000485,2021-02-23,BOS,DAL,AWAY,62
22000490,2021-02-24,BOS,ATL,AWAY,63
22000490,2021-02-24,BOS,ATL,AWAY,64
22000505,2021-02-26,BOS,IND,HOME,65
22000505,2021-02-26,BOS,IND,HOME,66
22000524,2021-02-28,BOS,WAS,HOME,67
22000524,2021-02-28,BOS,WAS,HOME,68
22000537,2021-03-02,BOS,LAC,HOME,69
22000537,2021-03-02,BOS,LAC,HOME,70
22000552,2021-03-04,BOS,TOR,HOME,71
22000552,2021-03-04,BOS,TOR,HOME,72
22000569,2021-03-11,BOS,BKN,AWAY,73
22000569,2021-03-11,BOS,BKN,AWAY,74
22000598,2021-03-14,BOS,HOU,AWAY,75
22000598,2021-03-14,BOS,HOU,AWAY,76
22000609,2021-03-16,BOS,UTA,HOME,77
22000609,2021-03-16,BOS,UTA,HOME,78
22000620,2021-03-17,BOS,CLE,AWAY,79
22000620,2021-03-17,BOS,CLE,AWAY,80
22000631,2021-03-19,BOS,SAC,HOME,81
22000631,2021-03-19,BOS,SAC,HOME,82
22000167,2021-03-21,BOS,ORL,HOME,83
22000167,2021-03-21,BOS,ORL,HOME,84
22000658,2021-03-22,BOS,MEM,AWAY,85
22000658,2021-03-22,BOS,MEM,AWAY,86
22000669,2021-03-24,BOS,MIL,AWAY,87
22000669,2021-03-24,BOS,MIL,AWAY,88
22000685,2021-03-26,BOS,MIL,AWAY,89
22000685,2021-03-26,BOS,MIL,AWAY,90
22000699,2021-03-27,BOS,OKC,AWAY,91
22000699,2021-03-27,BOS,OKC,AWAY,92
22000708,2021-03-29,BOS,NOP,HOME,93
22000708,2021-03-29,BOS,NOP,HOME,94
22000723,2021-03-31,BOS,DAL,HOME,95
22000723,2021-03-31,BOS,DAL,HOME,96
22000738,2021-04-02,BOS,HOU,HOME,97
22000738,2021-04-02,BOS,HOU,HOME,98
22000757,2021-04-04,BOS,CHA,HOME,99
22000757,2021-04-04,BOS,CHA,HOME,100
22000771,2021-04-06,BOS,PHI,HOME,101
22000771,2021-04-06,BOS,PHI,HOME,102
22000778,2021-04-07,BOS,NYK,HOME,103
22000778,2021-04-07,BOS,NYK,HOME,104
22000792,2021-04-09,BOS,MIN,HOME,105
22000792,2021-04-09,BOS,MIN,HOME,106
22000806,2021-04-11,BOS,DEN,AWAY,107
22000806,2021-04-11,BOS,DEN,AWAY,108
22000828,2021-04-13,BOS,POR,AWAY,109
22000828,2021-04-13,BOS,POR,AWAY,110
22000842,2021-04-15,BOS,LAL,AWAY,111
22000842,2021-04-15,BOS,LAL,AWAY,112
22000858,2021-04-17,BOS,GSW,HOME,113
22000858,2021-04-17,BOS,GSW,HOME,114
22000869,2021-04-19,BOS,CHI,HOME,115
22000869,2021-04-19,BOS,CHI,HOME,116
22000892,2021-04-22,BOS,PHX,HOME,117
22000892,2021-04-22,BOS,PHX,HOME,118
22000899,2021-04-23,BOS,BKN,AWAY,119
22000899,2021-04-23,BOS,BKN,AWAY,120
22000911,2021-04-25,BOS,CHA,AWAY,121
22000911,2021-04-25,BOS,CHA,AWAY,122
22000927,2021-04-27,BOS,OKC,HOME,123
22000927,2021-04-27,BOS,OKC,HOME,124
22000936,2021-04-28,BOS,CHA,HOME,125
22000936,2021-04-28,BOS,CHA,HOME,126
22000950,2021-04-30,BOS,SAS,HOME,127
22000950,2021-04-30,BOS,SAS,HOME,128
22000968,2021-05-02,BOS,POR,HOME,129
22000968,2021-05-02,BOS,POR,HOME,130
22000990,2021-05-05,BOS,ORL,AWAY,131
22000990,2021-05-05,BOS,ORL,AWAY,132
22000160,2021-05-07,BOS,CHI,AWAY,133
22000160,2021-05-07,BOS,CHI,AWAY,134
22000145,2021-05-09,BOS,MIA,HOME,135
22000145,2021-05-09,BOS,MIA,HOME,136
22001032,2021-05-11,BOS,MIA,HOME,137
22001032,2021-05-11,BOS,MIA,HOME,138
22001044,2021-05-12,BOS,CLE,AWAY,139
22001044,2021-05-12,BOS,CLE,AWAY,140
22001063,2021-05-15,BOS,MIN,AWAY,141
22001063,2021-05-15,BOS,MIN,AWAY,142
22001073,2021-05-16,BOS,NYK,AWAY,143
22001073,2021-05-16,BOS,NYK,AWAY,144
22000010,2020-12-23,CHA,CLE,AWAY,1
22000010,2020-12-23,CHA,CLE,AWAY,2
22000022,2020-12-26,CHA,OKC,HOME,3
22000022,2020-12-26,CHA,OKC,HOME,4
22000032,2020-12-27,CHA,BKN,HOME,5
22000032,2020-12-27,CHA,BKN,HOME,6
22000059,2020-12-30,CHA,DAL,AWAY,7
22000059,2020-12-30,CHA,DAL,AWAY,8
22000069,2021-01-01,CHA,MEM,HOME,9
22000069,2021-01-01,CHA,MEM,HOME,10
22000082,2021-01-02,CHA,PHI,AWAY,11
22000082,2021-01-02,CHA,PHI,AWAY,12
22000094,2021-01-04,CHA,PHI,AWAY,13
22000094,2021-01-04,CHA,PHI,AWAY,14
22000110,2021-01-06,CHA,ATL,AWAY,15
22000110,2021-01-06,CHA,ATL,AWAY,16
22000126,2021-01-08,CHA,NOP,AWAY,17
22000126,2021-01-08,CHA,NOP,AWAY,18
22000134,2021-01-09,CHA,ATL,HOME,19
22000134,2021-01-09,CHA,ATL,HOME,20
22000149,2021-01-11,CHA,NYK,HOME,21
22000149,2021-01-11,CHA,NYK,HOME,22
22000164,2021-01-13,CHA,DAL,HOME,23
22000164,2021-01-13,CHA,DAL,HOME,24
22000175,2021-01-14,CHA,TOR,AWAY,25
22000175,2021-01-14,CHA,TOR,AWAY,26
22000191,2021-01-16,CHA,TOR,AWAY,27
22000191,2021-01-16,CHA,TOR,AWAY,28
22000229,2021-01-22,CHA,CHI,HOME,29
22000229,2021-01-22,CHA,CHI,HOME,30
22000252,2021-01-24,CHA,ORL,AWAY,31
22000252,2021-01-24,CHA,ORL,AWAY,32
22000259,2021-01-25,CHA,ORL,AWAY,33
22000259,2021-01-25,CHA,ORL,AWAY,34
22000271,2021-01-27,CHA,IND,HOME,35
22000271,2021-01-27,CHA,IND,HOME,36
22000288,2021-01-29,CHA,IND,HOME,37
22000288,2021-01-29,CHA,IND,HOME,38
22000299,2021-01-30,CHA,MIL,HOME,39
22000299,2021-01-30,CHA,MIL,HOME,40
22000314,2021-02-01,CHA,MIA,AWAY,41
22000314,2021-02-01,CHA,MIA,AWAY,42
22000327,2021-02-03,CHA,PHI,HOME,43
22000327,2021-02-03,CHA,PHI,HOME,44
22000342,2021-02-05,CHA,UTA,HOME,45
22000342,2021-02-05,CHA,UTA,HOME,46
22000215,2021-02-07,CHA,WAS,HOME,47
22000215,2021-02-07,CHA,WAS,HOME,48
22000367,2021-02-08,CHA,HOU,HOME,49
22000367,2021-02-08,CHA,HOU,HOME,50
22000386,2021-02-10,CHA,MEM,AWAY,51
22000386,2021-02-10,CHA,MEM,AWAY,52
22000395,2021-02-12,CHA,MIN,HOME,53
22000395,2021-02-12,CHA,MIN,HOME,54
22000414,2021-02-14,CHA,SAS,HOME,55
22000414,2021-02-14,CHA,SAS,HOME,56
22000459,2021-02-20,CHA,GSW,HOME,57
22000459,2021-02-20,CHA,GSW,HOME,58
22000478,2021-02-22,CHA,UTA,AWAY,59
22000478,2021-02-22,CHA,UTA,AWAY,60
22000496,2021-02-24,CHA,PHX,AWAY,61
22000496,2021-02-24,CHA,PHX,AWAY,62
22000511,2021-02-26,CHA,GSW,AWAY,63
22000511,2021-02-26,CHA,GSW,AWAY,64
22000528,2021-02-28,CHA,SAC,AWAY,65
22000528,2021-02-28,CHA,SAC,AWAY,66
22000535,2021-03-01,CHA,POR,AWAY,67
22000535,2021-03-01,CHA,POR,AWAY,68
22000547,2021-03-03,CHA,MIN,AWAY,69
22000547,2021-03-03,CHA,MIN,AWAY,70
22000568,2021-03-11,CHA,DET,HOME,71
22000568,2021-03-11,CHA,DET,HOME,72
22000588,2021-03-13,CHA,TOR,HOME,73
22000588,2021-03-13,CHA,TOR,HOME,74
22000602,2021-03-15,CHA,SAC,HOME,75
22000602,2021-03-15,CHA,SAC,HOME,76
22000624,2021-03-17,CHA,DEN,AWAY,77
22000624,2021-03-17,CHA,DEN,AWAY,78
22000630,2021-03-18,CHA,LAL,AWAY,79
22000630,2021-03-18,CHA,LAL,AWAY,80
22000644,2021-03-20,CHA,LAC,AWAY,81
22000644,2021-03-20,CHA,LAC,AWAY,82
22000655,2021-03-22,CHA,SAS,AWAY,83
22000655,2021-03-22,CHA,SAS,AWAY,84
22000672,2021-03-24,CHA,HOU,AWAY,85
22000672,2021-03-24,CHA,HOU,AWAY,86
22000686,2021-03-26,CHA,MIA,HOME,87
22000686,2021-03-26,CHA,MIA,HOME,88
22000703,2021-03-28,CHA,PHX,HOME,89
22000703,2021-03-28,CHA,PHX,HOME,90
22000718,2021-03-30,CHA,WAS,AWAY,91
22000718,2021-03-30,CHA,WAS,AWAY,92
22000732,2021-04-01,CHA,BKN,AWAY,93
22000732,2021-04-01,CHA,BKN,AWAY,94
22000740,2021-04-02,CHA,IND,AWAY,95
22000740,2021-04-02,CHA,IND,AWAY,96
22000757,2021-04-04,CHA,BOS,AWAY,97
22000757,2021-04-04,CHA,BOS,AWAY,98
22000781,2021-04-07,CHA,OKC,AWAY,99
22000781,2021-04-07,CHA,OKC,AWAY,100
22000796,2021-04-09,CHA,MIL,AWAY,101
22000796,2021-04-09,CHA,MIL,AWAY,102
22000805,2021-04-11,CHA,ATL,HOME,103
22000805,2021-04-11,CHA,ATL,HOME,104
22000825,2021-04-13,CHA,LAL,HOME,105
22000825,2021-04-13,CHA,LAL,HOME,106
22000829,2021-04-14,CHA,CLE,HOME,107
22000829,2021-04-14,CHA,CLE,HOME,108
22000848,2021-04-16,CHA,BKN,AWAY,109
22000848,2021-04-16,CHA,BKN,AWAY,110
22000362,2021-04-18,CHA,POR,HOME,111
22000362,2021-04-18,CHA,POR,HOME,112
22000877,2021-04-20,CHA,NYK,AWAY,113
22000877,2021-04-20,CHA,NYK,AWAY,114
22000896,2021-04-22,CHA,CHI,AWAY,115
