SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,AVAILABLE_FLAG
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500104,2016-04-24T00:00:00,CLE @ DET,W,48.0,0.494,0.198,0.071,0.288,0.553,0.276,0.103,0.238,0,0,0,0,11,84,132,3,85,139,86,144,51,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500134,2016-04-24T00:00:00,ATL @ BOS,L,53.0,0.434,0.131,0.147,0.27,0.484,0.202,0.137,0.286,0,0,0,0,1,145,166,109,96,84,43,87,85,1.0
2015-16,1610612765,DET,Detroit Pistons,0041500104,2016-04-24T00:00:00,DET vs. CLE,L,48.0,0.553,0.276,0.103,0.238,0.494,0.198,0.071,0.288,0,0,0,0,11,33,86,28,120,88,41,169,88,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500134,2016-04-24T00:00:00,BOS vs. ATL,W,53.0,0.484,0.202,0.137,0.286,0.434,0.131,0.147,0.27,0,0,0,0,1,89,130,86,86,28,7,64,77,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500154,2016-04-24T00:00:00,SAS @ MEM,W,48.0,0.556,0.383,0.129,0.386,0.481,0.346,0.187,0.34,0,0,0,0,11,32,33,77,21,77,122,23,132,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0041500154,2016-04-24T00:00:00,MEM vs. SAS,L,48.0,0.481,0.346,0.187,0.34,0.556,0.383,0.129,0.386,0,0,0,0,11,95,51,149,40,141,139,96,152,1.0
2015-16,1610612745,HOU,Houston Rockets,0041500144,2016-04-24T00:00:00,HOU vs. GSW,L,48.0,0.455,0.487,0.175,0.231,0.635,0.18,0.155,0.234,0,0,0,0,11,122,5,141,129,166,26,55,46,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500144,2016-04-24T00:00:00,GSW @ HOU,W,48.0,0.635,0.18,0.155,0.234,0.455,0.487,0.175,0.231,0,0,0,0,11,7,146,117,125,51,168,32,43,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500114,2016-04-23T00:00:00,TOR @ IND,L,48.0,0.419,0.405,0.209,0.367,0.506,0.212,0.143,0.326,0,0,0,0,11,156,26,167,28,99,47,76,121,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0041500164,2016-04-23T00:00:00,DAL vs. OKC,L,48.0,0.566,0.205,0.128,0.22,0.572,0.41,0.096,0.326,0,0,0,0,11,27,128,75,137,149,149,158,119,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500173,2016-04-23T00:00:00,POR vs. LAC,W,48.0,0.46,0.264,0.165,0.315,0.426,0.261,0.102,0.246,0,0,0,0,11,115,91,131,61,22,76,149,60,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500123,2016-04-23T00:00:00,CHA vs. MIA,W,48.0,0.417,0.244,0.043,0.236,0.386,0.38,0.161,0.298,0,0,0,0,11,157,105,1,123,8,138,48,96,1.0
2015-16,1610612748,MIA,Miami Heat,0041500123,2016-04-23T00:00:00,MIA @ CHA,L,48.0,0.386,0.38,0.161,0.298,0.417,0.244,0.043,0.236,0,0,0,0,11,164,35,124,77,15,68,172,50,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500164,2016-04-23T00:00:00,OKC @ DAL,W,48.0,0.572,0.41,0.096,0.326,0.566,0.205,0.128,0.22,0,0,0,0,11,24,23,13,53,146,45,97,33,1.0
2015-16,1610612746,LAC,LA Clippers,0041500173,2016-04-23T00:00:00,LAC @ POR,L,48.0,0.426,0.261,0.102,0.246,0.46,0.264,0.165,0.315,0,0,0,0,11,151,97,24,112,58,81,42,112,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500114,2016-04-23T00:00:00,IND vs. TOR,W,48.0,0.506,0.212,0.143,0.326,0.419,0.405,0.209,0.367,0,0,0,0,11,73,126,92,51,17,147,6,145,1.0
2015-16,1610612765,DET,Detroit Pistons,0041500103,2016-04-22T00:00:00,DET vs. CLE,L,48.0,0.527,0.257,0.095,0.186,0.563,0.188,0.119,0.326,0,0,0,0,11,53,99,12,159,143,32,119,119,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500103,2016-04-22T00:00:00,CLE @ DET,W,48.0,0.563,0.188,0.119,0.326,0.527,0.257,0.095,0.186,0,0,0,0,11,30,141,54,53,120,74,161,15,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500133,2016-04-22T00:00:00,BOS vs. ATL,W,48.0,0.53,0.402,0.163,0.271,0.494,0.244,0.141,0.224,0,0,0,0,11,48,27,128,94,88,67,82,39,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500133,2016-04-22T00:00:00,ATL @ BOS,L,48.0,0.494,0.244,0.141,0.224,0.53,0.402,0.163,0.271,0,0,0,0,11,84,106,91,134,125,146,44,78,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0041500153,2016-04-22T00:00:00,MEM vs. SAS,L,48.0,0.439,0.232,0.159,0.36,0.532,0.247,0.125,0.205,0,0,0,0,11,139,116,122,31,126,69,101,27,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500153,2016-04-22T00:00:00,SAS @ MEM,W,48.0,0.532,0.247,0.125,0.205,0.439,0.232,0.159,0.36,0,0,0,0,11,47,104,70,145,31,55,51,142,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0041500163,2016-04-21T00:00:00,DAL vs. OKC,L,48.0,0.513,0.461,0.124,0.2,0.673,0.449,0.144,0.308,0,0,0,0,11,63,10,67,150,172,162,74,107,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500113,2016-04-21T00:00:00,IND vs. TOR,L,48.0,0.426,0.485,0.191,0.279,0.468,0.17,0.121,0.404,0,0,0,0,11,150,7,155,91,64,20,117,159,1.0
2015-16,1610612745,HOU,Houston Rockets,0041500143,2016-04-21T00:00:00,HOU vs. GSW,W,48.0,0.451,0.25,0.162,0.377,0.468,0.367,0.143,0.204,0,0,0,0,11,128,101,126,27,65,134,76,25,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500113,2016-04-21T00:00:00,TOR @ IND,W,48.0,0.468,0.17,0.121,0.404,0.426,0.485,0.191,0.279,0,0,0,0,11,109,153,56,13,23,166,17,81,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500163,2016-04-21T00:00:00,OKC @ DAL,W,48.0,0.673,0.449,0.144,0.308,0.513,0.461,0.124,0.2,0,0,0,0,11,1,11,99,64,109,163,104,22,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500143,2016-04-21T00:00:00,GSW @ HOU,L,48.0,0.468,0.367,0.143,0.204,0.451,0.25,0.162,0.377,0,0,0,0,11,107,37,92,147,45,72,47,146,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500102,2016-04-20T00:00:00,CLE vs. DET,W,48.0,0.625,0.175,0.141,0.238,0.462,0.41,0.143,0.333,0,0,0,0,11,10,150,88,120,59,151,76,123,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500122,2016-04-20T00:00:00,CHA @ MIA,L,48.0,0.433,0.371,0.086,0.389,0.638,0.289,0.12,0.147,0,0,0,0,11,146,36,7,19,169,94,118,5,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500172,2016-04-20T00:00:00,POR @ LAC,L,48.0,0.368,0.176,0.116,0.279,0.506,0.287,0.106,0.264,0,0,0,0,11,167,149,51,92,98,93,134,72,1.0
2015-16,1610612746,LAC,LA Clippers,0041500172,2016-04-20T00:00:00,LAC vs. POR,W,48.0,0.506,0.287,0.106,0.264,0.368,0.176,0.116,0.279,0,0,0,0,11,75,80,37,100,6,24,122,80,1.0
2015-16,1610612765,DET,Detroit Pistons,0041500102,2016-04-20T00:00:00,DET @ CLE,L,48.0,0.462,0.41,0.143,0.333,0.625,0.175,0.141,0.238,0,0,0,0,11,114,22,92,46,163,23,83,51,1.0
2015-16,1610612748,MIA,Miami Heat,0041500122,2016-04-20T00:00:00,MIA vs. CHA,W,48.0,0.638,0.289,0.12,0.147,0.433,0.371,0.086,0.389,0,0,0,0,11,4,79,55,168,27,137,165,154,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0041500152,2016-04-19T00:00:00,MEM @ SAS,L,48.0,0.337,0.209,0.149,0.274,0.538,0.424,0.204,0.184,0,0,0,0,11,171,127,111,93,132,156,7,14,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500152,2016-04-19T00:00:00,SAS vs. MEM,W,48.0,0.538,0.424,0.204,0.189,0.337,0.209,0.149,0.286,0,0,0,0,11,41,17,166,156,2,46,61,85,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500132,2016-04-19T00:00:00,BOS @ ATL,L,48.0,0.347,0.136,0.168,0.258,0.457,0.195,0.167,0.24,0,0,0,0,11,170,165,134,103,53,39,41,55,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500132,2016-04-19T00:00:00,ATL vs. BOS,W,48.0,0.457,0.195,0.167,0.24,0.347,0.136,0.168,0.258,0,0,0,0,11,118,134,132,117,3,8,39,70,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500112,2016-04-18T00:00:00,TOR vs. IND,W,48.0,0.469,0.313,0.144,0.348,0.443,0.429,0.144,0.2,0,0,0,0,11,105,68,100,37,38,158,69,22,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500112,2016-04-18T00:00:00,IND @ TOR,L,48.0,0.443,0.429,0.144,0.2,0.469,0.313,0.144,0.348,0,0,0,0,11,135,15,100,150,67,104,69,136,1.0
2015-16,1610612745,HOU,Houston Rockets,0041500142,2016-04-18T00:00:00,HOU @ GSW,L,48.0,0.506,0.418,0.196,0.333,0.543,0.469,0.134,0.378,0,0,0,0,11,70,20,161,46,134,164,90,150,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0041500162,2016-04-18T00:00:00,DAL @ OKC,W,48.0,0.457,0.232,0.143,0.26,0.375,0.196,0.161,0.391,0,0,0,0,11,118,116,92,102,7,40,48,155,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500142,2016-04-18T00:00:00,GSW vs. HOU,W,48.0,0.543,0.469,0.134,0.378,0.506,0.418,0.196,0.333,0,0,0,0,11,39,9,83,23,103,153,12,123,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500162,2016-04-18T00:00:00,OKC vs. DAL,L,48.0,0.375,0.196,0.161,0.391,0.457,0.232,0.143,0.26,0,0,0,0,11,166,133,124,18,53,55,76,71,1.0
2015-16,1610612765,DET,Detroit Pistons,0041500101,2016-04-17T00:00:00,DET @ CLE,L,48.0,0.61,0.219,0.14,0.189,0.511,0.239,0.058,0.34,0,0,0,0,11,13,122,87,156,105,62,171,131,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500151,2016-04-17T00:00:00,SAS vs. MEM,W,48.0,0.58,0.16,0.144,0.282,0.443,0.076,0.189,0.229,0,0,0,0,11,22,158,100,90,39,1,22,41,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500101,2016-04-17T00:00:00,CLE vs. DET,W,48.0,0.511,0.239,0.058,0.34,0.61,0.219,0.14,0.189,0,0,0,0,11,68,111,2,42,160,51,86,17,1.0
2015-16,1610612748,MIA,Miami Heat,0041500121,2016-04-17T00:00:00,MIA vs. CHA,W,48.0,0.629,0.247,0.071,0.41,0.477,0.569,0.129,0.244,0,0,0,0,11,8,102,3,9,74,172,94,57,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500171,2016-04-17T00:00:00,POR @ LAC,L,48.0,0.458,0.313,0.126,0.269,0.577,0.5,0.104,0.304,0,0,0,0,11,116,67,73,97,150,169,140,102,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500121,2016-04-17T00:00:00,CHA @ MIA,L,48.0,0.477,0.569,0.129,0.244,0.629,0.247,0.071,0.41,0,0,0,0,11,99,1,78,116,165,70,169,164,1.0
2015-16,1610612746,LAC,LA Clippers,0041500171,2016-04-17T00:00:00,LAC vs. POR,W,48.0,0.577,0.5,0.104,0.304,0.458,0.313,0.126,0.269,0,0,0,0,11,23,4,31,70,57,106,100,76,1.0
2015-16,1610612763,MEM,Memphis Grizzlies,0041500151,2016-04-17T00:00:00,MEM @ SAS,L,48.0,0.443,0.076,0.189,0.229,0.58,0.16,0.144,0.282,0,0,0,0,11,133,172,151,132,151,15,69,82,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500131,2016-04-16T00:00:00,ATL vs. BOS,W,48.0,0.436,0.407,0.121,0.302,0.417,0.186,0.1,0.338,0,0,0,0,11,144,25,57,75,15,29,150,128,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500141,2016-04-16T00:00:00,GSW vs. HOU,W,48.0,0.484,0.264,0.171,0.304,0.393,0.286,0.229,0.25,0,0,0,0,11,90,93,138,72,10,92,1,62,1.0
2015-16,1610612745,HOU,Houston Rockets,0041500141,2016-04-16T00:00:00,HOU @ GSW,L,48.0,0.393,0.286,0.229,0.25,0.484,0.264,0.171,0.304,0,0,0,0,11,163,81,172,108,83,78,35,99,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0041500161,2016-04-16T00:00:00,DAL @ OKC,L,48.0,0.321,0.31,0.141,0.29,0.525,0.35,0.194,0.413,0,0,0,0,11,172,73,88,84,118,125,14,165,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500131,2016-04-16T00:00:00,BOS @ ATL,L,48.0,0.417,0.186,0.1,0.338,0.436,0.407,0.121,0.302,0,0,0,0,11,157,144,22,45,29,148,115,98,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500111,2016-04-16T00:00:00,TOR vs. IND,L,48.0,0.405,0.481,0.211,0.429,0.5,0.367,0.137,0.265,0,0,0,0,11,160,8,168,4,91,134,88,74,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500111,2016-04-16T00:00:00,IND @ TOR,W,48.0,0.5,0.367,0.137,0.265,0.405,0.481,0.211,0.429,0,0,0,0,11,77,37,85,99,13,165,5,169,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500161,2016-04-16T00:00:00,OKC vs. DAL,W,48.0,0.525,0.35,0.194,0.413,0.321,0.31,0.141,0.29,0,0,0,0,11,55,48,159,7,1,100,83,89,1.0
