season,team_id,team,game_id,game_date,away_team,home_team,opponent_id,game_week,pf,opp_pf,wl
2023-24,1610612763,MEM,22301177,2024-04-12,LAL,MEM,1610612747,81,120,123,L
2023-24,1610612763,MEM,22301193,2024-04-14,DEN,MEM,1610612743,82,111,126,L
2023-24,1610612748,MIA,22300068,2023-10-25,DET,MIA,1610612765,1,103,102,W
2023-24,1610612748,MIA,22300080,2023-10-27,MIA,BOS,1610612738,2,111,119,L
2023-24,1610612748,MIA,22300093,2023-10-28,MIA,MIN,1610612750,3,90,106,L
2023-24,1610612748,MIA,22300107,2023-10-30,MIA,MIL,1610612749,4,114,122,L
2023-24,1610612748,MIA,22300119,2023-11-01,BKN,MIA,1610612751,5,105,109,L
2023-24,1610612748,MIA,22300003,2023-11-03,WAS,MIA,1610612764,6,121,114,W
2023-24,1610612748,MIA,22300150,2023-11-06,LAL,MIA,1610612747,7,108,107,W
2023-24,1610612748,MIA,22300164,2023-11-08,MIA,MEM,1610612763,8,108,102,W
2023-24,1610612748,MIA,22300175,2023-11-11,MIA,ATL,1610612737,9,117,109,W
2023-24,1610612748,MIA,22300184,2023-11-12,MIA,SAS,1610612759,10,118,113,W
2023-24,1610612748,MIA,22300017,2023-11-14,MIA,CHA,1610612766,11,111,105,W
2023-24,1610612748,MIA,22300200,2023-11-16,BKN,MIA,1610612751,12,122,115,W
2023-24,1610612748,MIA,22300204,2023-11-18,MIA,CHI,1610612741,13,97,102,L
2023-24,1610612748,MIA,22300220,2023-11-20,MIA,CHI,1610612741,14,118,100,W
2023-24,1610612748,MIA,22300229,2023-11-22,MIA,CLE,1610612739,15,129,96,W
2023-24,1610612748,MIA,22300045,2023-11-24,MIA,NYK,1610612752,16,98,100,L
2023-24,1610612748,MIA,22300240,2023-11-25,MIA,BKN,1610612751,17,97,112,L
2023-24,1610612748,MIA,22300056,2023-11-28,MIL,MIA,1610612749,18,124,131,L
2023-24,1610612748,MIA,22300267,2023-11-30,IND,MIA,1610612754,19,142,132,W
2023-24,1610612748,MIA,22300284,2023-12-02,IND,MIA,1610612754,20,129,144,L
2023-24,1610612748,MIA,22301207,2023-12-06,MIA,TOR,1610612761,21,112,103,W
2023-24,1610612748,MIA,22301220,2023-12-08,CLE,MIA,1610612739,22,99,111,L
2023-24,1610612748,MIA,22300292,2023-12-11,MIA,CHA,1610612766,23,116,114,W
2023-24,1610612748,MIA,22300312,2023-12-13,CHA,MIA,1610612766,24,115,104,W
2023-24,1610612748,MIA,22300320,2023-12-14,CHI,MIA,1610612741,25,116,124,L
2023-24,1610612748,MIA,22300337,2023-12-16,CHI,MIA,1610612741,26,118,116,W
2023-24,1610612748,MIA,22300353,2023-12-18,MIN,MIA,1610612750,27,108,112,L
2023-24,1610612748,MIA,22300366,2023-12-20,MIA,ORL,1610612753,28,115,106,W
2023-24,1610612748,MIA,22300384,2023-12-22,ATL,MIA,1610612737,29,122,113,W
2023-24,1610612748,MIA,22300404,2023-12-25,PHI,MIA,1610612755,30,119,113,W
2023-24,1610612748,MIA,22300426,2023-12-28,MIA,GSW,1610612744,31,114,102,W
2023-24,1610612748,MIA,22300439,2023-12-30,MIA,UTA,1610612762,32,109,117,L
2023-24,1610612748,MIA,22300458,2024-01-01,MIA,LAC,1610612746,33,104,121,L
2023-24,1610612748,MIA,22300475,2024-01-03,MIA,LAL,1610612747,34,110,96,W
2023-24,1610612748,MIA,22300489,2024-01-05,MIA,PHX,1610612756,35,97,113,L
2023-24,1610612748,MIA,22300509,2024-01-08,HOU,MIA,1610612745,36,120,113,W
2023-24,1610612748,MIA,22300522,2024-01-10,OKC,MIA,1610612760,37,120,128,L
2023-24,1610612748,MIA,22300535,2024-01-12,ORL,MIA,1610612753,38,99,96,W
2023-24,1610612748,MIA,22300551,2024-01-14,CHA,MIA,1610612766,39,104,87,W
2023-24,1610612748,MIA,22300562,2024-01-15,MIA,BKN,1610612751,40,96,95,W
2023-24,1610612748,MIA,22300574,2024-01-17,MIA,TOR,1610612761,41,97,121,L
2023-24,1610612748,MIA,22300587,2024-01-19,ATL,MIA,1610612737,42,108,109,L
2023-24,1610612748,MIA,22300601,2024-01-21,MIA,ORL,1610612753,43,87,105,L
2023-24,1610612748,MIA,22300621,2024-01-24,MEM,MIA,1610612763,44,96,105,L
2023-24,1610612748,MIA,22300630,2024-01-25,BOS,MIA,1610612738,45,110,143,L
2023-24,1610612748,MIA,22300643,2024-01-27,MIA,NYK,1610612752,46,109,125,L
2023-24,1610612748,MIA,22300661,2024-01-29,PHX,MIA,1610612756,47,105,118,L
2023-24,1610612748,MIA,22300678,2024-01-31,SAC,MIA,1610612758,48,115,106,W
2023-24,1610612748,MIA,22300689,2024-02-02,MIA,WAS,1610612764,49,110,102,W
2023-24,1610612748,MIA,22300708,2024-02-04,LAC,MIA,1610612746,50,95,103,L
2023-24,1610612748,MIA,22300721,2024-02-06,ORL,MIA,1610612753,51,121,95,W
2023-24,1610612748,MIA,22300730,2024-02-07,SAS,MIA,1610612759,52,116,104,W
2023-24,1610612748,MIA,22300759,2024-02-11,BOS,MIA,1610612738,53,106,110,L
2023-24,1610612748,MIA,22300773,2024-02-13,MIA,MIL,1610612749,54,123,97,W
2023-24,1610612748,MIA,22300779,2024-02-14,MIA,PHI,1610612755,55,109,104,W
2023-24,1610612748,MIA,22300810,2024-02-23,MIA,NOP,1610612740,56,106,95,W
2023-24,1610612748,MIA,22300831,2024-02-26,MIA,SAC,1610612758,57,121,110,W
2023-24,1610612748,MIA,22300842,2024-02-27,MIA,POR,1610612757,58,106,96,W
2023-24,1610612748,MIA,22300855,2024-02-29,MIA,DEN,1610612743,59,97,103,L
2023-24,1610612748,MIA,22300867,2024-03-02,UTA,MIA,1610612762,60,126,120,W
2023-24,1610612748,MIA,22300888,2024-03-05,DET,MIA,1610612765,61,118,110,W
2023-24,1610612748,MIA,22300904,2024-03-07,MIA,DAL,1610612742,62,108,114,L
2023-24,1610612748,MIA,22300914,2024-03-08,MIA,OKC,1610612760,63,100,107,L
2023-24,1610612748,MIA,22300926,2024-03-10,WAS,MIA,1610612764,64,108,110,L
2023-24,1610612748,MIA,22300949,2024-03-13,DEN,MIA,1610612743,65,88,100,L
2023-24,1610612748,MIA,22300962,2024-03-15,MIA,DET,1610612765,66,108,95,W
2023-24,1610612748,MIA,22300977,2024-03-17,MIA,DET,1610612765,67,104,101,W
2023-24,1610612748,MIA,22300985,2024-03-18,MIA,PHI,1610612755,68,91,98,L
2023-24,1610612748,MIA,22300996,2024-03-20,MIA,CLE,1610612739,69,107,104,W
2023-24,1610612748,MIA,22301013,2024-03-22,NOP,MIA,1610612740,70,88,111,L
2023-24,1610612748,MIA,22301029,2024-03-24,CLE,MIA,1610612739,71,121,84,W
2023-24,1610612748,MIA,22301044,2024-03-26,GSW,MIA,1610612744,72,92,113,L
2023-24,1610612748,MIA,22301068,2024-03-29,POR,MIA,1610612757,73,142,82,W
2023-24,1610612748,MIA,22301081,2024-03-31,MIA,WAS,1610612764,74,119,107,W
2023-24,1610612748,MIA,22301096,2024-04-02,NYK,MIA,1610612752,75,109,99,W
2023-24,1610612748,MIA,22301111,2024-04-04,PHI,MIA,1610612755,76,105,109,L
2023-24,1610612748,MIA,22301120,2024-04-05,MIA,HOU,1610612745,77,119,104,W
2023-24,1610612748,MIA,22301133,2024-04-07,MIA,IND,1610612754,78,115,117,L
2023-24,1610612748,MIA,22301147,2024-04-09,MIA,ATL,1610612737,79,117,111,W
2023-24,1610612748,MIA,22301161,2024-04-10,DAL,MIA,1610612742,80,92,111,L
2023-24,1610612748,MIA,22301176,2024-04-12,TOR,MIA,1610612761,81,125,103,W
2023-24,1610612748,MIA,22301189,2024-04-14,TOR,MIA,1610612761,82,118,103,W
2023-24,1610612749,MIL,22300075,2023-10-26,PHI,MIL,1610612755,1,118,117,W
2023-24,1610612749,MIL,22300097,2023-10-29,ATL,MIL,1610612737,2,110,127,L
2023-24,1610612749,MIL,22300107,2023-10-30,MIA,MIL,1610612748,3,122,114,W
2023-24,1610612749,MIL,22300116,2023-11-01,MIL,TOR,1610612761,4,111,130,L
2023-24,1610612749,MIL,22300002,2023-11-03,NYK,MIL,1610612752,5,110,105,W
2023-24,1610612749,MIL,22300149,2023-11-06,MIL,BKN,1610612751,6,129,125,W
2023-24,1610612749,MIL,22300165,2023-11-08,DET,MIL,1610612765,7,120,118,W
2023-24,1610612749,MIL,22300171,2023-11-09,MIL,IND,1610612754,8,124,126,L
2023-24,1610612749,MIL,22300173,2023-11-11,MIL,ORL,1610612753,9,97,112,L
2023-24,1610612749,MIL,22300190,2023-11-13,CHI,MIL,1610612741,10,118,109,W
2023-24,1610612749,MIL,22300195,2023-11-15,MIL,TOR,1610612761,11,128,112,W
2023-24,1610612749,MIL,22300027,2023-11-17,MIL,CHA,1610612766,12,130,99,W
2023-24,1610612749,MIL,22300205,2023-11-18,DAL,MIL,1610612742,13,132,125,W
2023-24,1610612749,MIL,22300219,2023-11-20,MIL,WAS,1610612764,14,142,129,W
2023-24,1610612749,MIL,22300228,2023-11-22,MIL,BOS,1610612738,15,116,119,L
2023-24,1610612749,MIL,22300049,2023-11-24,WAS,MIL,1610612764,16,131,128,W
2023-24,1610612749,MIL,22300245,2023-11-26,POR,MIL,1610612757,17,108,102,W
2023-24,1610612749,MIL,22300056,2023-11-28,MIL,MIA,1610612748,18,131,124,W
2023-24,1610612749,MIL,22300269,2023-11-30,MIL,CHI,1610612741,19,113,120,L
2023-24,1610612749,MIL,22300286,2023-12-02,ATL,MIL,1610612737,20,132,121,W
2023-24,1610612749,MIL,22301201,2023-12-05,NYK,MIL,1610612752,21,146,122,W
2023-24,1610612749,MIL,22301229,2023-12-07,IND,MIL,1610612754,22,119,128,L
2023-24,1610612749,MIL,22300300,2023-12-11,CHI,MIL,1610612741,23,133,129,W
2023-24,1610612749,MIL,22300315,2023-12-13,IND,MIL,1610612754,24,140,126,W
2023-24,1610612749,MIL,22300334,2023-12-16,DET,MIL,1610612765,25,146,114,W
2023-24,1610612749,MIL,22300346,2023-12-17,HOU,MIL,1610612745,26,128,119,W
2023-24,1610612749,MIL,22300361,2023-12-19,SAS,MIL,1610612759,27,132,119,W
2023-24,1610612749,MIL,22300378,2023-12-21,ORL,MIL,1610612753,28,118,114,W
2023-24,1610612749,MIL,22300388,2023-12-23,MIL,NYK,1610612752,29,130,111,W
2023-24,1610612749,MIL,22300401,2023-12-25,MIL,NYK,1610612752,30,122,129,L
2023-24,1610612749,MIL,22300417,2023-12-27,MIL,BKN,1610612751,31,144,122,W
2023-24,1610612749,MIL,22300433,2023-12-29,MIL,CLE,1610612739,32,119,111,W
2023-24,1610612749,MIL,22300454,2024-01-01,IND,MIL,1610612754,33,113,122,L
2023-24,1610612749,MIL,22300466,2024-01-03,MIL,IND,1610612754,34,130,142,L
2023-24,1610612749,MIL,22300477,2024-01-04,MIL,SAS,1610612759,35,125,121,W
2023-24,1610612749,MIL,22300496,2024-01-06,MIL,HOU,1610612745,36,108,112,L
2023-24,1610612749,MIL,22300510,2024-01-08,UTA,MIL,1610612762,37,116,132,L
2023-24,1610612749,MIL,22300528,2024-01-11,BOS,MIL,1610612738,38,135,102,W
2023-24,1610612749,MIL,22300545,2024-01-13,GSW,MIL,1610612744,39,129,118,W
2023-24,1610612749,MIL,22300552,2024-01-14,SAC,MIL,1610612758,40,143,142,W
2023-24,1610612749,MIL,22300572,2024-01-17,MIL,CLE,1610612739,41,95,135,L
2023-24,1610612749,MIL,22300592,2024-01-20,MIL,DET,1610612765,42,141,135,W
2023-24,1610612749,MIL,22300606,2024-01-22,MIL,DET,1610612765,43,122,113,W
2023-24,1610612749,MIL,22300624,2024-01-24,CLE,MIL,1610612739,44,126,116,W
2023-24,1610612749,MIL,22300639,2024-01-26,CLE,MIL,1610612739,45,100,112,L
2023-24,1610612749,MIL,22300648,2024-01-27,NOP,MIL,1610612740,46,141,117,W
2023-24,1610612749,MIL,22300667,2024-01-29,MIL,DEN,1610612743,47,107,113,L
2023-24,1610612749,MIL,22300683,2024-01-31,MIL,POR,1610612757,48,116,119,L
2023-24,1610612749,MIL,22300702,2024-02-03,MIL,DAL,1610612742,49,129,117,W
2023-24,1610612749,MIL,22300711,2024-02-04,MIL,UTA,1610612762,50,108,123,L
2023-24,1610612749,MIL,22300725,2024-02-06,MIL,PHX,1610612756,51,106,114,L
2023-24,1610612749,MIL,22300738,2024-02-08,MIN,MIL,1610612750,52,105,129,L
2023-24,1610612749,MIL,22300745,2024-02-09,CHA,MIL,1610612766,53,120,84,W
2023-24,1610612749,MIL,22300767,2024-02-12,DEN,MIL,1610612743,54,112,95,W
2023-24,1610612749,MIL,22300773,2024-02-13,MIA,MIL,1610612748,55,97,123,L
2023-24,1610612749,MIL,22300790,2024-02-15,MIL,MEM,1610612763,56,110,113,L
2023-24,1610612749,MIL,22300808,2024-02-23,MIL,MIN,1610612750,57,112,107,W
2023-24,1610612749,MIL,22300817,2024-02-25,MIL,PHI,1610612755,58,119,98,W
2023-24,1610612749,MIL,22300840,2024-02-27,CHA,MIL,1610612766,59,123,85,W
2023-24,1610612749,MIL,22300849,2024-02-29,MIL,CHA,1610612766,60,111,99,W
2023-24,1610612749,MIL,22300864,2024-03-01,MIL,CHI,1610612741,61,113,97,W
2023-24,1610612749,MIL,22300880,2024-03-04,LAC,MIL,1610612746,62,113,106,W
2023-24,1610612749,MIL,22300899,2024-03-06,MIL,GSW,1610612744,63,90,125,L
2023-24,1610612749,MIL,22300915,2024-03-08,MIL,LAL,1610612747,64,122,123,L
2023-24,1610612749,MIL,22300924,2024-03-10,MIL,LAC,1610612746,65,124,117,W
2023-24,1610612749,MIL,22300945,2024-03-12,MIL,SAC,1610612758,66,94,129,L
2023-24,1610612749,MIL,22300958,2024-03-14,PHI,MIL,1610612755,67,114,105,W
2023-24,1610612749,MIL,22300976,2024-03-17,PHX,MIL,1610612756,68,140,129,W
2023-24,1610612749,MIL,22300998,2024-03-20,MIL,BOS,1610612738,69,119,122,L
2023-24,1610612749,MIL,22301007,2024-03-21,BKN,MIL,1610612751,70,115,108,W
2023-24,1610612749,MIL,22301030,2024-03-24,OKC,MIL,1610612760,71,118,93,W
2023-24,1610612749,MIL,22301045,2024-03-26,LAL,MIL,1610612747,72,124,128,L
2023-24,1610612749,MIL,22301061,2024-03-28,MIL,NOP,1610612740,73,100,107,L
2023-24,1610612749,MIL,22301076,2024-03-30,MIL,ATL,1610612737,74,122,113,W
2023-24,1610612749,MIL,22301095,2024-04-02,MIL,WAS,1610612764,75,113,117,L
2023-24,1610612749,MIL,22301107,2024-04-03,MEM,MIL,1610612763,76,101,111,L
2023-24,1610612749,MIL,22301122,2024-04-05,TOR,MIL,1610612761,77,111,117,L
2023-24,1610612749,MIL,22301139,2024-04-07,NYK,MIL,1610612752,78,109,122,L
2023-24,1610612749,MIL,22301148,2024-04-09,BOS,MIL,1610612738,79,104,91,W
2023-24,1610612749,MIL,22301162,2024-04-10,ORL,MIL,1610612753,80,117,99,W
2023-24,1610612749,MIL,22301179,2024-04-12,MIL,OKC,1610612760,81,107,125,L
2023-24,1610612749,MIL,22301191,2024-04-14,MIL,ORL,1610612753,82,88,113,L
2023-24,1610612750,MIN,22300069,2023-10-25,MIN,TOR,1610612761,1,94,97,L
2023-24,1610612750,MIN,22300093,2023-10-28,MIA,MIN,1610612748,2,106,90,W
2023-24,1610612750,MIN,22300104,2023-10-30,MIN,ATL,1610612737,3,113,127,L
2023-24,1610612750,MIN,22300123,2023-11-01,DEN,MIN,1610612743,4,110,89,W
2023-24,1610612750,MIN,22300138,2023-11-04,UTA,MIN,1610612762,5,123,95,W
2023-24,1610612750,MIN,22300154,2023-11-06,BOS,MIN,1610612738,6,114,109,W
2023-24,1610612750,MIN,22300166,2023-11-08,NOP,MIN,1610612740,7,122,101,W
2023-24,1610612750,MIN,22300013,2023-11-10,MIN,SAS,1610612759,8,117,110,W
2023-24,1610612750,MIN,22300186,2023-11-12,MIN,GSW,1610612744,9,116,110,W
2023-24,1610612750,MIN,22300025,2023-11-14,MIN,GSW,1610612744,10,104,101,W
2023-24,1610612750,MIN,22300197,2023-11-15,MIN,PHX,1610612756,11,115,133,L
2023-24,1610612750,MIN,22300203,2023-11-18,MIN,NOP,1610612740,12,121,120,W
2023-24,1610612750,MIN,22300221,2023-11-20,NYK,MIN,1610612752,13,117,100,W
2023-24,1610612750,MIN,22300232,2023-11-22,PHI,MIN,1610612755,14,112,99,W
2023-24,1610612750,MIN,22300050,2023-11-24,SAC,MIN,1610612758,15,111,124,L
2023-24,1610612750,MIN,22300249,2023-11-26,MIN,MEM,1610612763,16,119,97,W
2023-24,1610612750,MIN,22300058,2023-11-28,OKC,MIN,1610612760,17,106,103,W
2023-24,1610612750,MIN,22300270,2023-11-30,UTA,MIN,1610612762,18,101,90,W
2023-24,1610612750,MIN,22300281,2023-12-02,MIN,CHA,1610612766,19,123,117,W
2023-24,1610612750,MIN,22301210,2023-12-06,SAS,MIN,1610612759,20,102,94,W
2023-24,1610612750,MIN,22301221,2023-12-08,MIN,MEM,1610612763,21,127,103,W
2023-24,1610612750,MIN,22300301,2023-12-11,MIN,NOP,1610612740,22,107,121,L
2023-24,1610612750,MIN,22300321,2023-12-14,MIN,DAL,1610612742,23,119,101,W
2023-24,1610612750,MIN,22300338,2023-12-16,IND,MIN,1610612754,24,127,109,W
2023-24,1610612750,MIN,22300353,2023-12-18,MIN,MIA,1610612748,25,112,108,W
2023-24,1610612750,MIN,22300367,2023-12-20,MIN,PHI,1610612755,26,113,127,L
2023-24,1610612750,MIN,22300380,2023-12-21,LAL,MIN,1610612747,27,118,111,W
2023-24,1610612750,MIN,22300400,2023-12-23,MIN,SAC,1610612758,28,110,98,W
2023-24,1610612750,MIN,22300411,2023-12-26,MIN,OKC,1610612760,29,106,129,L
2023-24,1610612750,MIN,22300423,2023-12-28,DAL,MIN,1610612742,30,118,110,W
2023-24,1610612750,MIN,22300443,2023-12-30,LAL,MIN,1610612747,31,108,106,W
2023-24,1610612750,MIN,22300451,2024-01-01,MIN,NYK,1610612752,32,106,112,L
2023-24,1610612750,MIN,22300471,2024-01-03,NOP,MIN,1610612740,33,106,117,L
2023-24,1610612750,MIN,22300485,2024-01-05,MIN,HOU,1610612745,34,122,95,W
2023-24,1610612750,MIN,22300501,2024-01-07,MIN,DAL,1610612742,35,108,115,L
2023-24,1610612750,MIN,22300513,2024-01-09,MIN,ORL,1610612753,36,113,92,W
2023-24,1610612750,MIN,22300517,2024-01-10,MIN,BOS,1610612738,37,120,127,L
2023-24,1610612750,MIN,22300538,2024-01-12,POR,MIN,1610612757,38,116,93,W
2023-24,1610612750,MIN,22300553,2024-01-14,LAC,MIN,1610612746,39,109,105,W
2023-24,1610612750,MIN,22300569,2024-01-17,MIN,DET,1610612765,40,124,117,W
2023-24,1610612750,MIN,22300582,2024-01-18,MEM,MIN,1610612763,41,118,103,W
2023-24,1610612750,MIN,22300599,2024-01-20,OKC,MIN,1610612760,42,97,102,L
2023-24,1610612750,MIN,22300610,2024-01-22,CHA,MIN,1610612766,43,125,128,L
2023-24,1610612750,MIN,22300620,2024-01-24,MIN,WAS,1610612764,44,118,107,W
2023-24,1610612750,MIN,22300629,2024-01-25,MIN,BKN,1610612751,45,96,94,W
2023-24,1610612750,MIN,22300649,2024-01-27,MIN,SAS,1610612759,46,112,113,L
2023-24,1610612750,MIN,22300664,2024-01-29,MIN,OKC,1610612760,47,107,101,W
2023-24,1610612750,MIN,22300680,2024-01-31,DAL,MIN,1610612742,48,121,87,W
2023-24,1610612750,MIN,22300694,2024-02-02,ORL,MIN,1610612753,49,106,108,L
2023-24,1610612750,MIN,22300709,2024-02-04,HOU,MIN,1610612745,50,111,90,W
2023-24,1610612750,MIN,22300723,2024-02-06,MIN,CHI,1610612741,51,123,129,L
2023-24,1610612750,MIN,22300738,2024-02-08,MIN,MIL,1610612749,52,129,105,W
2023-24,1610612750,MIN,22300770,2024-02-12,MIN,LAC,1610612746,53,121,100,W
2023-24,1610612750,MIN,22300775,2024-02-13,MIN,POR,1610612757,54,121,109,W
2023-24,1610612750,MIN,22300791,2024-02-15,MIN,POR,1610612757,55,128,91,W
2023-24,1610612750,MIN,22300808,2024-02-23,MIL,MIN,1610612749,56,107,112,L
2023-24,1610612750,MIN,22300815,2024-02-24,BKN,MIN,1610612751,57,101,86,W
2023-24,1610612750,MIN,22300838,2024-02-27,SAS,MIN,1610612759,58,114,105,W
2023-24,1610612750,MIN,22300845,2024-02-28,MEM,MIN,1610612763,59,110,101,W
2023-24,1610612750,MIN,22300862,2024-03-01,SAC,MIN,1610612758,60,120,124,L
2023-24,1610612750,MIN,22300873,2024-03-03,LAC,MIN,1610612746,61,88,89,L
2023-24,1610612750,MIN,22300881,2024-03-04,POR,MIN,1610612757,62,119,114,W
2023-24,1610612750,MIN,22300903,2024-03-07,MIN,IND,1610612754,63,113,111,W
2023-24,1610612750,MIN,22300911,2024-03-08,MIN,CLE,1610612739,64,104,113,L
2023-24,1610612750,MIN,22300932,2024-03-10,MIN,LAL,1610612747,65,109,120,L
2023-24,1610612750,MIN,22300944,2024-03-12,MIN,LAC,1610612746,66,118,100,W
2023-24,1610612750,MIN,22300974,2024-03-16,MIN,UTA,1610612762,67,119,100,W
2023-24,1610612750,MIN,22300987,2024-03-18,MIN,UTA,1610612762,68,114,104,W
2023-24,1610612750,MIN,22300995,2024-03-19,DEN,MIN,1610612743,69,112,115,L
2023-24,1610612750,MIN,22301014,2024-03-22,CLE,MIN,1610612739,70,104,91,W
2023-24,1610612750,MIN,22301031,2024-03-24,GSW,MIN,1610612744,71,114,110,W
2023-24,1610612750,MIN,22301056,2024-03-27,DET,MIN,1610612765,72,106,91,W
2023-24,1610612750,MIN,22301071,2024-03-29,MIN,DEN,1610612743,73,111,98,W
2023-24,1610612750,MIN,22301084,2024-03-31,CHI,MIN,1610612741,74,101,109,L
2023-24,1610612750,MIN,22301098,2024-04-02,HOU,MIN,1610612745,75,113,106,W
2023-24,1610612750,MIN,22301108,2024-04-03,TOR,MIN,1610612761,76,133,85,W
2023-24,1610612750,MIN,22301125,2024-04-05,MIN,PHX,1610612756,77,87,97,L
2023-24,1610612750,MIN,22301143,2024-04-07,MIN,LAL,1610612747,78,127,117,W
2023-24,1610612750,MIN,22301152,2024-04-09,WAS,MIN,1610612764,79,130,121,W
2023-24,1610612750,MIN,22301164,2024-04-10,MIN,DEN,1610612743,80,107,116,L
2023-24,1610612750,MIN,22301178,2024-04-12,ATL,MIN,1610612737,81,109,106,W
2023-24,1610612750,MIN,22301194,2024-04-14,PHX,MIN,1610612756,82,106,125,L
2023-24,1610612740,NOP,22300071,2023-10-25,NOP,MEM,1610612763,1,111,104,W
2023-24,1610612740,NOP,22300090,2023-10-28,NYK,NOP,1610612752,2,96,87,W
2023-24,1610612740,NOP,22300108,2023-10-30,GSW,NOP,1610612744,3,102,130,L
2023-24,1610612740,NOP,22300121,2023-11-01,NOP,OKC,1610612760,4,110,106,W
2023-24,1610612740,NOP,22300129,2023-11-02,DET,NOP,1610612765,5,125,116,W
2023-24,1610612740,NOP,22300135,2023-11-04,ATL,NOP,1610612737,6,105,123,L
2023-24,1610612740,NOP,22300156,2023-11-06,NOP,DEN,1610612743,7,116,134,L
2023-24,1610612740,NOP,22300166,2023-11-08,NOP,MIN,1610612750,8,101,122,L
2023-24,1610612740,NOP,22300011,2023-11-10,NOP,HOU,1610612745,9,101,104,L
2023-24,1610612740,NOP,22300183,2023-11-12,DAL,NOP,1610612742,10,124,136,L
2023-24,1610612740,NOP,22300022,2023-11-14,DAL,NOP,1610612742,11,131,110,W
2023-24,1610612740,NOP,22300034,2023-11-17,DEN,NOP,1610612743,12,115,110,W
2023-24,1610612740,NOP,22300203,2023-11-18,MIN,NOP,1610612750,13,120,121,L
2023-24,1610612740,NOP,22300222,2023-11-20,SAC,NOP,1610612758,14,129,93,W
2023-24,1610612740,NOP,22300233,2023-11-22,SAC,NOP,1610612758,15,117,112,W
2023-24,1610612740,NOP,22300052,2023-11-24,NOP,LAC,1610612746,16,116,106,W
2023-24,1610612740,NOP,22300243,2023-11-25,NOP,UTA,1610612762,17,100,105,L
2023-24,1610612740,NOP,22300256,2023-11-27,NOP,UTA,1610612762,18,112,114,L
2023-24,1610612740,NOP,22300262,2023-11-29,PHI,NOP,1610612755,19,124,114,W
2023-24,1610612740,NOP,22300278,2023-12-01,SAS,NOP,1610612759,20,121,106,W
2023-24,1610612740,NOP,22300285,2023-12-02,NOP,CHI,1610612741,21,118,124,L
2023-24,1610612740,NOP,22301204,2023-12-04,NOP,SAC,1610612758,22,127,117,W
2023-24,1610612740,NOP,22301230,2023-12-07,NOP,LAL,1610612747,23,89,133,L
2023-24,1610612740,NOP,22300301,2023-12-11,MIN,NOP,1610612750,24,121,107,W
2023-24,1610612740,NOP,22300311,2023-12-13,NOP,WAS,1610612764,25,142,122,W
2023-24,1610612740,NOP,22300326,2023-12-15,NOP,CHA,1610612766,26,112,107,W
2023-24,1610612740,NOP,22300345,2023-12-17,NOP,SAS,1610612759,27,146,110,W
2023-24,1610612740,NOP,22300360,2023-12-19,MEM,NOP,1610612763,28,113,115,L
2023-24,1610612740,NOP,22300375,2023-12-21,NOP,CLE,1610612739,29,123,104,W
2023-24,1610612740,NOP,22300392,2023-12-23,HOU,NOP,1610612745,30,104,106,L
2023-24,1610612740,NOP,22300410,2023-12-26,MEM,NOP,1610612763,31,115,116,L
2023-24,1610612740,NOP,22300424,2023-12-28,UTA,NOP,1610612762,32,112,105,W
2023-24,1610612740,NOP,22300446,2023-12-31,LAL,NOP,1610612747,33,129,109,W
2023-24,1610612740,NOP,22300461,2024-01-02,BKN,NOP,1610612751,34,112,85,W
2023-24,1610612740,NOP,22300471,2024-01-03,NOP,MIN,1610612750,35,117,106,W
2023-24,1610612740,NOP,22300486,2024-01-05,LAC,NOP,1610612746,36,95,111,L
2023-24,1610612740,NOP,22300500,2024-01-07,NOP,SAC,1610612758,37,133,100,W
2023-24,1610612740,NOP,22300525,2024-01-10,NOP,GSW,1610612744,38,141,105,W
2023-24,1610612740,NOP,22300539,2024-01-12,NOP,DEN,1610612743,39,113,125,L
2023-24,1610612740,NOP,22300547,2024-01-13,NOP,DAL,1610612742,40,118,108,W
2023-24,1610612740,NOP,22300556,2024-01-15,NOP,DAL,1610612742,41,120,125,L
2023-24,1610612740,NOP,22300575,2024-01-17,CHA,NOP,1610612766,42,132,112,W
2023-24,1610612740,NOP,22300588,2024-01-19,PHX,NOP,1610612756,43,109,123,L
2023-24,1610612740,NOP,22300616,2024-01-23,UTA,NOP,1610612762,44,153,124,W
2023-24,1610612740,NOP,22300640,2024-01-26,OKC,NOP,1610612760,45,83,107,L
2023-24,1610612740,NOP,22300648,2024-01-27,NOP,MIL,1610612749,46,117,141,L
2023-24,1610612740,NOP,22300659,2024-01-29,NOP,BOS,1610612738,47,112,118,L
2023-24,1610612740,NOP,22300679,2024-01-31,NOP,HOU,1610612745,48,110,99,W
2023-24,1610612740,NOP,22300696,2024-02-02,NOP,SAS,1610612759,49,114,113,W
2023-24,1610612740,NOP,22300718,2024-02-05,TOR,NOP,1610612761,50,138,100,W
2023-24,1610612740,NOP,22300731,2024-02-07,NOP,LAC,1610612746,51,117,106,W
2023-24,1610612740,NOP,22300747,2024-02-09,NOP,LAL,1610612747,52,122,139,L
2023-24,1610612740,NOP,22300758,2024-02-10,NOP,POR,1610612757,53,93,84,W
2023-24,1610612740,NOP,22300766,2024-02-12,NOP,MEM,1610612763,54,96,87,W
2023-24,1610612740,NOP,22300784,2024-02-14,WAS,NOP,1610612764,55,133,126,W
2023-24,1610612740,NOP,22300798,2024-02-22,HOU,NOP,1610612745,56,127,105,W
