"player","team","number","position","height","weight","last_attended","country","profile_url","is_active","is_free_agent","is_retired"
"GG Jackson","MEM","","","","","","","https://www.nba.com/player/1641713/gg-jackson",True,False,False
"Greg Jackson","","","","","","","","https://www.nba.com/player/77101/HISTADD-greg-jackson",False,False,True
"Isaiah Jackson","IND","","","","","","","https://www.nba.com/player/1630543/isaiah-jackson",True,False,False
"Jaren Jackson","","","","","","","","https://www.nba.com/player/1114/jaren-jackson",False,False,True
"Jermaine Jackson","","","","","","","","https://www.nba.com/player/1983/jermaine-jackson",False,False,True
"Jim Jackson","","","","","","","","https://www.nba.com/player/754/jim-jackson",False,False,True
"Josh Jackson","","","","","","","","https://www.nba.com/player/1628367/josh-jackson",False,False,True
"Justin Jackson","","","","","","","","https://www.nba.com/player/1628382/justin-jackson",False,False,True
"Lucious Jackson","","","","","","","","https://www.nba.com/player/77103/HISTADD-dupp-luke-jackson",False,False,True
"Luke Jackson","","","","","","","","https://www.nba.com/player/2739/luke-jackson",False,False,True
"Marc Jackson","","","","","","","","https://www.nba.com/player/1531/marc-jackson",False,False,True
"Mark Jackson","","","","","","","","https://www.nba.com/player/349/mark-jackson",False,False,True
"Michael Jackson","","","","","","","","https://www.nba.com/player/77104/HISTADD-michael-jackson",False,False,True
"Myron Jackson","","","","","","","","https://www.nba.com/player/77105/HISTADD-myron-jackson",False,False,True
"Phil Jackson","","","","","","","","https://www.nba.com/player/77106/HISTADD-action-jackson",False,False,True
"Pierre Jackson","","","","","","","","https://www.nba.com/player/203510/pierre-jackson",False,False,True
"Quenton Jackson","IND","","","","","","","https://www.nba.com/player/1631245/quenton-jackson",True,False,False
"Ralph Jackson","","","","","","","","https://www.nba.com/player/77107/HISTADD-ralph-jackson",False,False,True
"Randell Jackson","","","","","","","","https://www.nba.com/player/1872/randell-jackson",False,False,True
"Reggie Jackson","","","","","","","","https://www.nba.com/player/202704/reggie-jackson",False,False,True
"Stanley Jackson","","","","","","","","https://www.nba.com/player/77109/HISTADD-stanley-jackson",False,False,True
"Stephen Jackson","","","","","","","","https://www.nba.com/player/1536/stephen-jackson",False,False,True
"Tony Jackson","","","","","","","","https://www.nba.com/player/77100/HISTADD-tony-jackson",False,False,True
"Tracy Jackson","","","","","","","","https://www.nba.com/player/77110/HISTADD-tracy-jackson",False,False,True
"Wardell Jackson","","","","","","","","https://www.nba.com/player/77111/HISTADD-wardell-jackson",False,False,True
"Andre Jackson Jr.","MIL","","","","","","","https://www.nba.com/player/1641748/andre-jackson-jr",True,False,False
"Jaren Jackson Jr.","MEM","","","","","","","https://www.nba.com/player/1628991/jaren-jackson-jr",True,False,False
"Trayce Jackson-Davis","GSW","","","","","","","https://www.nba.com/player/1631218/trayce-jackson-davis",True,False,False
"Winfred Jacobs","","","","","","","","https://www.nba.com/player/77112/HISTADD-fred-jacobs",False,False,True
"Casey Jacobsen","","","","","","","","https://www.nba.com/player/2418/casey-jacobsen",False,False,True
"Sam Jacobson","","","","","","","","https://www.nba.com/player/1734/sam-jacobson",False,False,True
"Dave Jamerson","","","","","","","","https://www.nba.com/player/77114/HISTADD-dave-jamerson",False,False,True
"Aaron James","","","","","","","","https://www.nba.com/player/77115/HISTADD-aj-james",False,False,True
"Bernard James","","","","","","","","https://www.nba.com/player/203108/bernard-james",False,False,True
"Bronny James","LAL","","","","","","","https://www.nba.com/player/1642355/tmp-bronny-james",True,False,False
"Damion James","","","","","","","","https://www.nba.com/player/202345/damion-james",False,False,True
"Gene James","","","","","","","","https://www.nba.com/player/77116/HISTADD-goose-james",False,False,True
"Henry James","","","","","","","","https://www.nba.com/player/1080/henry-james",False,False,True
"Jerome James","","","","","","","","https://www.nba.com/player/1744/jerome-james",False,False,True
"Justin James","","","","","","","","https://www.nba.com/player/1629713/justin-james",False,False,True
"LeBron James","LAL","","","","","","","https://www.nba.com/player/2544/lebron-james",True,False,False
"Mike James","","","","","","","","https://www.nba.com/player/2229/mike-james",False,False,True
"Mike James","","","","","","","","https://www.nba.com/player/1628455/mike-james",False,False,True
"Tim James","","","","","","","","https://www.nba.com/player/1906/tim-james",False,False,True
"Antawn Jamison","","","","","","","","https://www.nba.com/player/1712/antawn-jamison",False,False,True
"Harold Jamison","","","","","","","","https://www.nba.com/player/1942/harold-jamison",False,False,True
"John Janisch","","","","","","","","https://www.nba.com/player/77120/HISTADD-john-janisch",False,False,True
"Howie Janotta","","","","","","","","https://www.nba.com/player/77122/HISTADD-howie-janotta",False,False,True
"Jaime Jaquez Jr.","MIA","","","","","","","https://www.nba.com/player/1631170/jaime-jaquez-jr",True,False,False
"Marko Jaric","","","","","","","","https://www.nba.com/player/2060/marko-jaric",False,False,True
"Tony Jaros","","","","","","","","https://www.nba.com/player/77123/HISTADD-tony-jaros",False,False,True
"DeJon Jarreau","","","","","","","","https://www.nba.com/player/1630610/dejon-jarreau",False,False,True
"Sarunas Jasikevicius","","","","","","","","https://www.nba.com/player/101180/sarunas-jasikevicius",False,False,True
"Nathan Jawai","","","","","","","","https://www.nba.com/player/201605/nathan-jawai",False,False,True
"Buddy Jeannette","","","","","","","","https://www.nba.com/player/77125/HISTADD-buddy-jeannette",False,False,True
"Abdul Jeelani","","","","","","","","https://www.nba.com/player/77126/HISTADD-formerlygarycole-jeelani",False,False,True
"Chris Jefferies","","","","","","","","https://www.nba.com/player/2423/chris-jefferies",False,False,True
"Othyus Jeffers","","","","","","","","https://www.nba.com/player/201785/othyus-jeffers",False,False,True
"Al Jefferson","","","","","","","","https://www.nba.com/player/2744/al-jefferson",False,False,True
"Amile Jefferson","","","","","","","","https://www.nba.com/player/1628518/amile-jefferson",False,False,True
"Cory Jefferson","","","","","","","","https://www.nba.com/player/203928/cory-jefferson",False,False,True
"Dontell Jefferson","","","","","","","","https://www.nba.com/player/200971/dontell-jefferson",False,False,True
"Richard Jefferson","","","","","","","","https://www.nba.com/player/2210/richard-jefferson",False,False,True
"DaQuan Jeffries","CHA","","","","","","","https://www.nba.com/player/1629610/daquan-jeffries",True,False,False
"Jared Jeffries","","","","","","","","https://www.nba.com/player/2407/jared-jeffries",False,False,True
"Trey Jemison III","LAL","","","","","","","https://www.nba.com/player/1641998/trey-jemison",True,False,False
"Charles Jenkins","","","","","","","","https://www.nba.com/player/202724/charles-jenkins",False,False,True
"Daniss Jenkins","DET","","","","","","","https://www.nba.com/player/1642450/daniss-jenkins",True,False,False
"Horace Jenkins","","","","","","","","https://www.nba.com/player/2798/horace-jenkins",False,False,True
"John Jenkins","","","","","","","","https://www.nba.com/player/203098/john-jenkins",False,False,True
"Brandon Jennings","","","","","","","","https://www.nba.com/player/201943/brandon-jennings",False,False,True
"Keith Jennings","","","","","","","","https://www.nba.com/player/24/keith-jennings",False,False,True
"Chris Jent","","","","","","","","https://www.nba.com/player/1137/chris-jent",False,False,True
"Les Jepsen","","","","","","","","https://www.nba.com/player/77129/HISTADD-les-jepsen",False,False,True
"Jonas Jerebko","","","","","","","","https://www.nba.com/player/201973/jonas-jerebko",False,False,True
"Ty Jerome","CLE","","","","","","","https://www.nba.com/player/1629660/ty-jerome",True,False,False
"Curtis Jerrells","","","","","","","","https://www.nba.com/player/201998/curtis-jerrells",False,False,True
"Grant Jerrett","","","","","","","","https://www.nba.com/player/203511/grant-jerrett",False,False,True
"Pooh Jeter","","","","","","","","https://www.nba.com/player/200817/pooh-jeter",False,False,True
"Isaiah Joe","OKC","","","","","","","https://www.nba.com/player/1630198/isaiah-joe",True,False,False
"Britton Johnsen","","","","","","","","https://www.nba.com/player/2639/britton-johnsen",False,False,True
"AJ Johnson","WAS","","","","","","","https://www.nba.com/player/1642358/aj-johnson",True,False,False
"Alexander Johnson","","","","","","","","https://www.nba.com/player/200792/alexander-johnson",False,False,True
"Alize Johnson","","","","","","","","https://www.nba.com/player/1628993/alize-johnson",False,False,True
"Amir Johnson","","","","","","","","https://www.nba.com/player/101161/amir-johnson",False,False,True
"Andy Johnson","","","","","","","","https://www.nba.com/player/77131/HISTADD-andy-johnson",False,False,True
"Anthony Johnson","","","","","","","","https://www.nba.com/player/1533/anthony-johnson",False,False,True
"Armon Johnson","","","","","","","","https://www.nba.com/player/202356/armon-johnson",False,False,True
"Arnie Johnson","","","","","","","","https://www.nba.com/player/77132/HISTADD-arnie-johnson",False,False,True
"Avery Johnson","","","","","","","","https://www.nba.com/player/422/avery-johnson",False,False,True
"BJ Johnson","","","","","","","","https://www.nba.com/player/1629168/bj-johnson",False,False,True
"Brice Johnson","","","","","","","","https://www.nba.com/player/1627744/brice-johnson",False,False,True
"Buck Johnson","","","","","","","","https://www.nba.com/player/77130/HISTADD-buck-johnson",False,False,True
"Cameron Johnson","BKN","","","","","","","https://www.nba.com/player/1629661/cameron-johnson",True,False,False
"Carldell Johnson","","","","","","","","https://www.nba.com/player/201291/carldell-johnson",False,False,True
"Charlie Johnson","","","","","","","","https://www.nba.com/player/77133/HISTADD-charlie-johnson",False,False,True
"Chris Johnson","","","","","","","","https://www.nba.com/player/202419/chris-johnson",False,False,True
"Chris Johnson","","","","","","","","https://www.nba.com/player/203187/chris-johnson",False,False,True
"Clay Johnson","","","","","","","","https://www.nba.com/player/77135/HISTADD-clayton-johnson",False,False,True
"Clemon Johnson","","","","","","","","https://www.nba.com/player/77136/HISTADD-clemon-johnson",False,False,True
"Dakari Johnson","","","","","","","","https://www.nba.com/player/1626177/dakari-johnson",False,False,True
"Darryl Johnson","","","","","","","","https://www.nba.com/player/683/darryl-johnson",False,False,True
"Dave Johnson","","","","","","","","https://www.nba.com/player/77138/HISTADD-dave-johnson",False,False,True
"David Johnson","","","","","","","","https://www.nba.com/player/77139/HISTADD-boag-johnson",False,False,True
"David Johnson","","","","","","","","https://www.nba.com/player/1630525/david-johnson",False,False,True
"DeMarco Johnson","","","","","","","","https://www.nba.com/player/1746/demarco-johnson",False,False,True
"Dennis Johnson","","","","","","","","https://www.nba.com/player/77141/HISTADD-dennis-johnson",False,False,True
"DerMarr Johnson","","","","","","","","https://www.nba.com/player/2035/dermarr-johnson",False,False,True
"Eddie Johnson","","","","","","","","https://www.nba.com/player/698/eddie-johnson",False,False,True
"Eddie Johnson","","","","","","","","https://www.nba.com/player/77144/HISTADD-eddie-johnson",False,False,True
"Eric Johnson","","","","","","","","https://www.nba.com/player/77145/HISTADD-eric-johnson",False,False,True
"Ervin Johnson","","","","","","","","https://www.nba.com/player/911/ervin-johnson",False,False,True
"Frank Johnson","","","","","","","","https://www.nba.com/player/77146/HISTADD-frank-johnson",False,False,True
"George Johnson","","","","","","","","https://www.nba.com/player/77147/HISTADD-george-johnson",False,False,True
"George Johnson","","","","","","","","https://www.nba.com/player/77148/HISTADD-george-l-johnson",False,False,True
"George Johnson","","","","","","","","https://www.nba.com/player/77149/HISTADD-george-t-johnson",False,False,True
"Gus Johnson","","","","","","","","https://www.nba.com/player/77150/HISTADD-gus-johnson",False,False,True
"Harold Johnson","","","","","","","","https://www.nba.com/player/77151/HISTADD-harold-johnson",False,False,True
"Ivan Johnson","","","","","","","","https://www.nba.com/player/201274/ivan-johnson",False,False,True
"JaJuan Johnson","","","","","","","","https://www.nba.com/player/202707/jajuan-johnson",False,False,True
"Jalen Johnson","ATL","","","","","","","https://www.nba.com/player/1630552/jalen-johnson",True,False,False
"James Johnson","IND","","","","","","","https://www.nba.com/player/201949/james-johnson",True,False,False
"Joe Johnson","","","","","","","","https://www.nba.com/player/2207/joe-johnson",False,False,True
"John Johnson","","","","","","","","https://www.nba.com/player/77152/HISTADD-jj-johnson",False,False,True
"Kannard Johnson","","","","","","","","https://www.nba.com/player/77153/HISTADD-kannard-johnson",False,False,True
"Keldon Johnson","SAS","","","","","","","https://www.nba.com/player/1629640/keldon-johnson",True,False,False
"Ken Johnson","","","","","","","","https://www.nba.com/player/2256/ken-johnson",False,False,True
"Ken Johnson","","","","","","","","https://www.nba.com/player/77154/HISTADD-dupp-ken-johnson",False,False,True
"Keon Johnson","BKN","","","","","","","https://www.nba.com/player/1630553/keon-johnson",True,False,False
"Keshad Johnson","MIA","","","","","","","https://www.nba.com/player/1642352/tmp-keshad-johnson",True,False,False
"Kevin Johnson","","","","","","","","https://www.nba.com/player/134/kevin-johnson",False,False,True
"Keyontae Johnson","","","","","","","","https://www.nba.com/player/1641749/keyontae-johnson",False,False,True
"Larry Johnson","","","","","","","","https://www.nba.com/player/913/larry-johnson",False,False,True
"Larry Johnson","","","","","","","","https://www.nba.com/player/77156/HISTADD-dupp-larry-johnson",False,False,True
"Lee Johnson","","","","","","","","https://www.nba.com/player/77158/HISTADD-lee-johnson",False,False,True
"Linton Johnson","","","","","","","","https://www.nba.com/player/2669/linton-johnson",False,False,True
"Lynbert Johnson","","","","","","","","https://www.nba.com/player/77159/HISTADD-cheese-johnson",False,False,True
"Magic Johnson","","","","","","","","https://www.nba.com/player/77142/HISTADD-magic-johnson",False,False,True
"Marques Johnson","","","","","","","","https://www.nba.com/player/77160/HISTADD-marques-johnson",False,False,True
"Mickey Johnson","","","","","","","","https://www.nba.com/player/77168/HISTADD-mickey-johnson",False,False,True
"Neil Johnson","","","","","","","","https://www.nba.com/player/77161/HISTADD-neil-johnson",False,False,True
"Nick Johnson","","","","","","","","https://www.nba.com/player/203910/nick-johnson",False,False,True
"Ollie Johnson","","","","","","","","https://www.nba.com/player/77162/HISTADD-ollie-johnson",False,False,True
"Omari Johnson","","","","","","","","https://www.nba.com/player/204179/omari-johnson",False,False,True
"Orlando Johnson","","","","","","","","https://www.nba.com/player/203111/orlando-johnson",False,False,True
"Reggie Johnson","","","","","","","","https://www.nba.com/player/77163/HISTADD-reggie-johnson",False,False,True
"Rich Johnson","","","","","","","","https://www.nba.com/player/77164/HISTADD-rich-johnson",False,False,True
"Ron Johnson","","","","","","","","https://www.nba.com/player/77165/HISTADD-ron-johnson",False,False,True
"Stanley Johnson","","","","","","","","https://www.nba.com/player/1626169/stanley-johnson",False,False,True
"Steffond Johnson","","","","","","","","https://www.nba.com/player/77166/HISTADD-steffond-johnson",False,False,True
"Steve Johnson","","","","","","","","https://www.nba.com/player/77134/HISTADD-steve-johnson",False,False,True
"Trey Johnson","","","","","","","","https://www.nba.com/player/201234/trey-johnson",False,False,True
"Tyler Johnson","","","","","","","","https://www.nba.com/player/204020/tyler-johnson",False,False,True
"Vinnie Johnson","","","","","","","","https://www.nba.com/player/77167/HISTADD-vinnie-johnson",False,False,True
"Wesley Johnson","","","","","","","","https://www.nba.com/player/202325/wesley-johnson",False,False,True
"Darius Johnson-Odom","","","","","","","","https://www.nba.com/player/203130/darius-johnson-odom",False,False,True
"Nate Johnston","","","","","","","","https://www.nba.com/player/77170/HISTADD-nate-johnston",False,False,True
"Neil Johnston","","","","","","","","https://www.nba.com/player/77169/HISTADD-neil-johnston",False,False,True
"Jim Johnstone","","","","","","","","https://www.nba.com/player/77171/HISTADD-jim-johnstone",False,False,True
"Nikola Jokić","DEN","","","","","","","https://www.nba.com/player/203999/nikola-jokic",True,False,False
"Howie Jolliff","","","","","","","","https://www.nba.com/player/77172/HISTADD-howie-jolliff",False,False,True
"Alvin Jones","","","","","","","","https://www.nba.com/player/2264/alvin-jones",False,False,True
"Anthony Jones","","","","","","","","https://www.nba.com/player/77173/HISTADD-anthony-jones",False,False,True
"Askia Jones","","","","","","","","https://www.nba.com/player/77174/HISTADD-askia-jones",False,False,True
"Bill Jones","","","","","","","","https://www.nba.com/player/77180/HISTADD-bill-jones",False,False,True
"Bobby Jones","","","","","","","","https://www.nba.com/player/77193/HISTADD-bobby-jones",False,False,True
"Bobby Jones","","","","","","","","https://www.nba.com/player/200784/bobby-jones",False,False,True
"Caldwell Jones","","","","","","","","https://www.nba.com/player/77175/HISTADD-caldwell-jones",False,False,True
"Carlik Jones","","","","","","","","https://www.nba.com/player/1630637/carlik-jones",False,False,True
"Charles Jones","","","","","","","","https://www.nba.com/player/279/charles-jones",False,False,True
"Charles Jones","","","","","","","","https://www.nba.com/player/77178/HISTADD-charles-a-jones",False,False,True
"Charles R. Jones","","","","","","","","https://www.nba.com/player/1869/charles r.-jones",False,False,True
"Colby Jones","WAS","","","","","","","https://www.nba.com/player/1641732/colby-jones",True,False,False
"Dahntay Jones","","","","","","","","https://www.nba.com/player/2563/dahntay-jones",False,False,True
"Damian Jones","","","","","","","","https://www.nba.com/player/1627745/damian-jones",False,False,True
"Damon Jones","","","","","","","","https://www.nba.com/player/1800/damon-jones",False,False,True
"DeQuan Jones","","","","","","","","https://www.nba.com/player/203199/dequan-jones",False,False,True
"Dillon Jones","OKC","","","","","","","https://www.nba.com/player/1641794/dillon-jones",True,False,False
"Dominique Jones","","","","","","","","https://www.nba.com/player/202346/dominique-jones",False,False,True
"Dontae' Jones","","","","","","","","https://www.nba.com/player/963/dontae'-jones",False,False,True
"Dwayne Jones","","","","","","","","https://www.nba.com/player/101204/dwayne-jones",False,False,True
"Dwight Jones","","","","","","","","https://www.nba.com/player/77182/HISTADD-dwight-jones",False,False,True
"Earl Jones","","","","","","","","https://www.nba.com/player/77183/HISTADD-earl-jones",False,False,True
"Eddie Jones","","","","","","","","https://www.nba.com/player/224/eddie-jones",False,False,True
"Edgar Jones","","","","","","","","https://www.nba.com/player/77184/HISTADD-edgar-jones",False,False,True
"Fred Jones","","","","","","","","https://www.nba.com/player/2410/fred-jones",False,False,True
"Herbert Jones","NOP","","","","","","","https://www.nba.com/player/1630529/herbert-jones",True,False,False
"Isaac Jones","SAC","","","","","","","https://www.nba.com/player/1642403/isaac-jones",True,False,False
"Jake Jones","","","","","","","","https://www.nba.com/player/77185/HISTADD-jake-jones",False,False,True
"Jalen Jones","","","","","","","","https://www.nba.com/player/1627883/jalen-jones",False,False,True
"James Jones","","","","","","","","https://www.nba.com/player/2592/james-jones",False,False,True
"Jemerrio Jones","","","","","","","","https://www.nba.com/player/1629203/jemerrio-jones",False,False,True
"Jimmy Jones","","","","","","","","https://www.nba.com/player/77186/HISTADD-jimmy-jones",False,False,True
"Johnny Jones","","","","","","","","https://www.nba.com/player/77187/HISTADD-johnny-jones",False,False,True
"Jumaine Jones","","","","","","","","https://www.nba.com/player/1908/jumaine-jones",False,False,True
"K.C. Jones","","","","","","","","https://www.nba.com/player/77188/HISTADD-kc-jones",False,False,True
"Kai Jones","DAL","","","","","","","https://www.nba.com/player/1630539/kai-jones",True,False,False
"Kevin Jones","","","","","","","","https://www.nba.com/player/203158/kevin-jones",False,False,True
"Larry Jones","","","","","","","","https://www.nba.com/player/77200/HISTADD-larry-jones",False,False,True
"Major Jones","","","","","","","","https://www.nba.com/player/77189/HISTADD-major-jones",False,False,True
"Mark Jones","","","","","","","","https://www.nba.com/player/2891/mark-jones",False,False,True
"Mark Jones","","","","","","","","https://www.nba.com/player/90000/tmp-mark-jones",False,False,True
"Mason Jones","SAC","","","","","","","https://www.nba.com/player/1630222/mason-jones",True,False,False
"Nick Jones","","","","","","","","https://www.nba.com/player/77195/HISTADD-nick-jones",False,False,True
"Ozell Jones","","","","","","","","https://www.nba.com/player/77191/HISTADD-ozell-jones",False,False,True
"Popeye Jones","","","","","","","","https://www.nba.com/player/461/popeye-jones",False,False,True
"Rich Jones","","","","","","","","https://www.nba.com/player/77192/HISTADD-house-jones",False,False,True
"Robin Jones","","","","","","","","https://www.nba.com/player/77194/HISTADD-robin-jones",False,False,True
"Sam Jones","","","","","","","","https://www.nba.com/player/77196/HISTADD-sam-jones",False,False,True
"Shelton Jones","","","","","","","","https://www.nba.com/player/2652/shelton-jones",False,False,True
"Solomon Jones","","","","","","","","https://www.nba.com/player/200780/solomon-jones",False,False,True
"Spencer Jones","DEN","","","","","","","https://www.nba.com/player/1642461/spencer-jones",True,False,False
"Steve Jones","","","","","","","","https://www.nba.com/player/77197/HISTADD-snapper-jones",False,False,True
"Terrence Jones","","","","","","","","https://www.nba.com/player/203093/terrence-jones",False,False,True
"Tre Jones","CHI","","","","","","","https://www.nba.com/player/1630200/tre-jones",True,False,False
"Tyus Jones","PHX","","","","","","","https://www.nba.com/player/1626145/tyus-jones",True,False,False
"Wali Jones","","","","","","","","https://www.nba.com/player/77198/HISTADD-formerlywalterjones-jones",False,False,True
"Wallace Jones","","","","","","","","https://www.nba.com/player/77199/HISTADD-wahwah-jones",False,False,True
"Wil Jones","","","","","","","","https://www.nba.com/player/77201/HISTADD-wil-jones",False,False,True
"Willie Jones","","","","","","","","https://www.nba.com/player/77202/HISTADD-willie-jones",False,False,True
"Willie Jones","","","","","","","","https://www.nba.com/player/77203/HISTADD-hutch-jones",False,False,True
"Perry Jones III","","","","","","","","https://www.nba.com/player/203103/perry-jones iii",False,False,True
"Derrick Jones Jr.","LAC","","","","","","","https://www.nba.com/player/1627884/derrick-jones-jr",True,False,False
"Adonis Jordan","","","","","","","","https://www.nba.com/player/1817/adonis-jordan",False,False,True
"DeAndre Jordan","DEN","","","","","","","https://www.nba.com/player/201599/deandre-jordan",True,False,False
"Eddie Jordan","","","","","","","","https://www.nba.com/player/77205/HISTADD-eddie-jordan",False,False,True
"Jerome Jordan","","","","","","","","https://www.nba.com/player/202366/jerome-jordan",False,False,True
"Michael Jordan","","","","","","","","https://www.nba.com/player/893/michael-jordan",False,False,True
"Reggie Jordan","","","","","","","","https://www.nba.com/player/674/reggie-jordan",False,False,True
"Thomas Jordan","","","","","","","","https://www.nba.com/player/77208/HISTADD-thomas-jordan",False,False,True
"Walter Jordan","","","","","","","","https://www.nba.com/player/77209/HISTADD-walter-jordan",False,False,True
"Phil Jordon","","","","","","","","https://www.nba.com/player/77210/HISTADD-phil-jordon",False,False,True
"Johnny Jorgensen","","","","","","","","https://www.nba.com/player/77211/HISTADD-johnny-jorgensen",False,False,True
"Noble Jorgensen","","","","","","","","https://www.nba.com/player/77212/HISTADD-jorgy-jorgensen",False,False,True
"Roger Jorgensen","","","","","","","","https://www.nba.com/player/77213/HISTADD-roger-jorgensen",False,False,True
"Cory Joseph","ORL","","","","","","","https://www.nba.com/player/202709/cory-joseph",True,False,False
"Garth Joseph","","","","","","","","https://www.nba.com/player/2123/garth-joseph",False,False,True
"Kris Joseph","","","","","","","","https://www.nba.com/player/203126/kris-joseph",False,False,True
"Yvon Joseph","","","","","","","","https://www.nba.com/player/77214/HISTADD-yvon-joseph",False,False,True
"Nikola Jović","MIA","","","","","","","https://www.nba.com/player/1631107/nikola-jovic",True,False,False
"Jeff Judkins","","","","","","","","https://www.nba.com/player/77215/HISTADD-jeff-judkins",False,False,True
"Johnny Juzang","UTA","","","","","","","https://www.nba.com/player/1630548/johnny-juzang",True,False,False
"Mfiondu Kabengele","","","","","","","","https://www.nba.com/player/1629662/mfiondu-kabengele",False,False,True
"Edwin Kachan","","","","","","","","https://www.nba.com/player/77217/HISTADD-whitey-kachan",False,False,True
"George Kaftan","","","","","","","","https://www.nba.com/player/77218/HISTADD-thegoldengreek-kaftan",False,False,True
"Ed Kalafat","","","","","","","","https://www.nba.com/player/77219/HISTADD-ed-kalafat",False,False,True
"Georgios Kalaitzakis","","","","","","","","https://www.nba.com/player/1630686/kalaitzakis-georgios",False,False,True
"Chris Kaman","","","","","","","","https://www.nba.com/player/2549/chris-kaman",False,False,True
"Frank Kaminsky","","","","","","","","https://www.nba.com/player/1626163/frank-kaminsky",False,False,True
"Ralph Kaplowitz","","","","","","","","https://www.nba.com/player/77221/HISTADD-kappy-kaplowitz",False,False,True
"Jason Kapono","","","","","","","","https://www.nba.com/player/2574/jason-kapono",False,False,True
"Tony Kappen","","","","","","","","https://www.nba.com/player/77222/HISTADD-tony-kappen",False,False,True
"Sergey Karasev","","","","","","","","https://www.nba.com/player/203508/sergey-karasev",False,False,True
"Coby Karl","","","","","","","","https://www.nba.com/player/201207/coby-karl",False,False,True
"George Karl","","","","","","","","https://www.nba.com/player/77223/HISTADD-dupp-george-karl",False,False,True
"Ed Kasid","","","","","","","","https://www.nba.com/player/77225/HISTADD-ed-kasid",False,False,True
"Mario Kasun","","","","","","","","https://www.nba.com/player/2435/mario-kasun",False,False,True
"Leo Katkaveck","","","","","","","","https://www.nba.com/player/77226/HISTADD-leo-katkaveck",False,False,True
"Bob Kauffman","","","","","","","","https://www.nba.com/player/77227/HISTADD-horse-kauffman",False,False,True
"Sasha Kaun","","","","","","","","https://www.nba.com/player/201619/sasha-kaun",False,False,True
"Wilbert Kautz","","","","","","","","https://www.nba.com/player/77228/HISTADD-wibs-kautz",False,False,True
"Yuki Kawamura","MEM","","","","","","","https://www.nba.com/player/1642530/yuki-kawamura",True,False,False
"Clarence Kea","","","","","","","","https://www.nba.com/player/77229/HISTADD-clarence-kea",False,False,True
"Michael Kearns","","","","","","","","https://www.nba.com/player/77230/HISTADD-michael-kearns",False,False,True
"Tommy Kearns","","","","","","","","https://www.nba.com/player/77231/HISTADD-tommy-kearns",False,False,True
"Adam Keefe","","","","","","","","https://www.nba.com/player/228/adam-keefe",False,False,True
"Harold Keeling","","","","","","","","https://www.nba.com/player/77233/HISTADD-harold-keeling",False,False,True
"Trevor Keels","","","","","","","","https://www.nba.com/player/1631211/trevor-keels",False,False,True
"Ken Keller","","","","","","","","https://www.nba.com/player/77234/HISTADD-ken-keller",False,False,True
"Kylor Kelley","","","","","","","","https://www.nba.com/player/1630283/kylor-kelley",False,False,True
"Rich Kelley","","","","","","","","https://www.nba.com/player/77235/HISTADD-rich-kelley",False,False,True
"Clark Kellogg","","","","","","","","https://www.nba.com/player/77236/HISTADD-clark-kellogg",False,False,True
"Gerard Kelly","","","","","","","","https://www.nba.com/player/77237/HISTADD-jerry-kelly",False,False,True
"Ryan Kelly","","","","","","","","https://www.nba.com/player/203527/ryan-kelly",False,False,True
"Tom Kelly","","","","","","","","https://www.nba.com/player/77238/HISTADD-tom-kelly",False,False,True
"Greg Kelser","","","","","","","","https://www.nba.com/player/77239/HISTADD-greg-kelser",False,False,True
"Ben Kelso","","","","","","","","https://www.nba.com/player/77240/HISTADD-ben-kelso",False,False,True
"Shawn Kemp","","","","","","","","https://www.nba.com/player/431/shawn-kemp",False,False,True
"Tim Kempton","","","","","","","","https://www.nba.com/player/1118/tim-kempton",False,False,True
"Frank Kendrick","","","","","","","","https://www.nba.com/player/77242/HISTADD-frank-kendrick",False,False,True
"Luke Kennard","MEM","","","","","","","https://www.nba.com/player/1628379/luke-kennard",True,False,False
"D.J. Kennedy","","","","","","","","https://www.nba.com/player/202810/d.j.-kennedy",False,False,True
"Eugene Kennedy","","","","","","","","https://www.nba.com/player/77243/HISTADD-goo-kennedy",False,False,True
"Joe Kennedy","","","","","","","","https://www.nba.com/player/77244/HISTADD-joe-kennedy",False,False,True
"William Kennedy","","","","","","","","https://www.nba.com/player/77245/HISTADD-pickles-kennedy",False,False,True
"Larry Kenon","","","","","","","","https://www.nba.com/player/77246/HISTADD-larry-kenon",False,False,True
"Bill Kenville","","","","","","","","https://www.nba.com/player/77247/HISTADD-billy-kenville",False,False,True
"Jonathan Kerner","","","","","","","","https://www.nba.com/player/1801/jonathan-kerner",False,False,True
"Johnny Kerr","","","","","","","","https://www.nba.com/player/77248/HISTADD-johnny-kerr",False,False,True
"Steve Kerr","","","","","","","","https://www.nba.com/player/70/steve-kerr",False,False,True
"Jack Kerris","","","","","","","","https://www.nba.com/player/77249/HISTADD-jack-kerris",False,False,True
"Jerome Kersey","","","","","","","","https://www.nba.com/player/760/jerome-kersey",False,False,True
"Alec Kessler","","","","","","","","https://www.nba.com/player/77251/HISTADD-alec-kessler",False,False,True
"Walker Kessler","UTA","","","","","","","https://www.nba.com/player/1631117/walker-kessler",True,False,False
"Lari Ketner","","","","","","","","https://www.nba.com/player/1930/lari-ketner",False,False,True
"Braxton Key","GSW","","","","","","","https://www.nba.com/player/1630296/braxton-key",True,False,False
"Randolph Keys","","","","","","","","https://www.nba.com/player/705/randolph-keys",False,False,True
