SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2023-24,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,54.9,11.4,20.3,0.563,3.8,8.9,0.429,5.1,5.1,1.0,0.0,12.7,12.7,11.4,1.3,5.1,0.0,1.3,3.8,5.1,31.6,22.8,77.8,1,0,69.6,1,1,852,1,148,352,504,420,385,531,425,376,498,1,842,182,377,112,897,76,538,493,778,479,310,329,71,1,13,112,1,43:21
2023-24,1630581,Josh Giddey,Josh,1610612760,OKC,Oklahoma City Thunder,0042300225,2024-05-15T00:00:00,OKC vs. DAL,L,50.1,21.7,34.8,0.625,4.3,13.0,0.333,0.0,0.0,0.0,4.3,8.7,13.0,8.7,0.0,0.0,0.0,0.0,0.0,4.3,47.8,-13.0,76.5,0,0,73.9,1,835,1,835,957,17,45,270,311,203,525,797,847,797,278,467,354,249,935,701,538,564,1279,561,50,1130,86,150,13,70,1,11:32
2023-24,1628401,Derrick White,Derrick,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,53.1,10.3,25.0,0.412,5.9,13.2,0.444,0.0,0.0,0.0,1.5,5.9,7.4,8.8,0.0,0.0,2.9,0.0,5.9,4.4,26.5,25.0,57.4,0,0,54.4,1,1,852,1,344,435,259,896,166,201,416,797,847,797,703,810,863,240,935,701,197,564,421,556,474,294,352,150,13,350,1,36:08
2023-24,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,53.8,12.3,23.1,0.533,9.2,20.0,0.462,0.0,0.0,0.0,10.8,12.3,23.1,7.7,6.2,1.5,4.6,0.0,1.5,0.0,33.8,40.0,85.4,1,0,86.2,1,1,852,1,252,291,350,490,49,40,408,797,847,797,57,216,65,322,135,519,94,564,1205,1106,244,158,37,1,13,19,1,34:58
2023-24,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0,0,0.0,1,1,852,1,1684,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,1400,1673,1587,150,13,1588,1,0:10
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,52.6,10.9,21.9,0.5,0.0,1.6,0.0,6.3,6.3,1.0,7.8,7.8,15.6,7.8,3.1,1.6,0.0,3.1,3.1,6.3,28.1,12.5,60.2,1,0,54.7,1,1,852,1,423,391,414,523,879,1254,879,278,403,1,110,564,223,316,468,512,538,143,917,352,422,512,287,1,13,343,1,33:38
2023-24,1631112,Kendall Brown,Kendall,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.7,0.0,0,0,0.0,1,835,1,835,1314,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,1400,1612,1587,150,13,1588,1,2:54
2023-24,1641767,Ben Sheppard,Ben,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,51.4,4.1,6.1,0.667,4.1,6.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.0,0.0,0.0,0.0,6.1,0.0,12.2,-32.7,16.3,0,0,20.4,1,835,1,835,638,1127,1467,190,352,838,111,797,847,797,842,1378,1455,710,693,701,538,564,394,1106,1109,1402,1476,150,13,1384,1,25:12
2023-24,1627783,Pascal Siakam,Pascal,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,50.7,10.6,22.7,0.467,3.0,4.5,0.667,9.1,10.6,0.857,4.5,7.6,12.1,3.0,3.0,1.5,0.0,4.5,4.5,7.6,33.3,-3.0,53.9,0,0,54.5,1,835,1,835,850,412,368,759,471,1017,111,132,168,402,262,592,418,862,484,531,538,62,620,247,251,900,435,150,13,344,1,33:26
2023-24,1630579,Jericho Sims,Jericho,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,45.8,16.7,16.7,1.0,0.0,0.0,0.0,16.7,33.3,0.5,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,66.7,70.0,0,0,66.7,1,1,852,1,1563,77,722,1,879,1271,879,25,7,632,842,62,170,1167,935,701,538,564,1279,17,28,22,137,150,13,137,1,2:45
2023-24,203200,Justin Holiday,Justin,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,49.7,0.0,3.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,9.7,9.7,3.2,3.2,0.0,0.0,0.0,9.7,3.2,0.0,6.5,13.2,0,0,12.9,1,1,852,1,1080,1355,1537,1355,879,1148,879,797,847,797,842,385,619,848,454,701,538,564,144,741,1400,655,1519,150,13,1507,1,15:24
2023-24,1630173,Precious Achiuwa,Precious,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,48.8,4.3,12.8,0.333,0.0,2.1,0.0,0.0,0.0,0.0,4.3,6.4,10.6,4.3,0.0,4.3,4.3,0.0,8.5,2.1,8.5,31.9,53.2,0,0,40.4,1,1,852,1,1230,1104,1063,1040,879,1229,879,797,847,797,292,752,544,688,935,116,112,564,188,943,1252,216,461,150,13,787,1,22:57
2023-24,1629614,Andrew Nembhard,Andrew,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,53.1,7.7,19.2,0.4,3.8,5.8,0.667,1.9,3.8,0.5,1.9,1.9,3.8,7.7,3.8,0.0,1.9,1.9,3.8,1.9,21.2,-23.1,39.2,0,0,40.4,1,835,1,835,343,703,583,909,377,880,111,708,599,632,629,1322,1282,322,356,701,307,314,762,972,688,1298,888,150,13,788,1,27:38
2023-24,1629003,Shake Milton,Shake,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,48.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,1.0,0.0,0.0,0.0,16.7,0.0,16.7,0.0,0.0,0.0,16.7,33.3,66.7,108.3,0,0,83.3,1,1,852,1,1314,1355,1548,1355,879,1271,879,4,7,1,842,1378,1455,23,935,2,538,564,1279,17,251,22,7,150,13,24,1,2:54
2023-24,1630183,Jaden McDaniels,Jaden,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,53.9,7.0,15.8,0.444,1.8,7.0,0.25,0.0,0.0,0.0,3.5,1.8,5.3,5.3,5.3,1.8,3.5,0.0,7.0,3.5,15.8,-31.6,40.5,0,0,38.6,1,835,1,835,236,800,828,801,710,724,682,797,847,797,370,1330,1117,570,187,468,155,564,303,692,965,1392,843,150,13,849,1,30:43
2023-24,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,49.7,7.7,20.5,0.375,0.0,0.0,0.0,2.6,2.6,1.0,0.0,0.0,0.0,12.8,2.6,0.0,0.0,0.0,2.6,10.3,17.9,-48.7,34.6,0,0,30.8,1,835,1,835,1078,703,485,988,879,1271,879,645,754,1,842,1378,1455,75,585,701,538,564,1041,101,855,1540,1029,150,13,1112,1,19:22
2023-24,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,54.5,3.5,5.3,0.667,0.0,0.0,0.0,5.3,7.0,0.75,21.1,8.8,29.8,8.8,1.8,0.0,1.8,0.0,3.5,7.0,12.3,29.8,64.7,0,0,54.4,1,1,852,1,171,1187,1496,190,879,1271,879,345,353,480,9,464,26,243,745,701,322,564,836,291,1107,242,196,150,13,352,1,31:05
2023-24,201949,James Johnson,James,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0,0,50.0,1,835,1,835,987,1355,1548,1355,879,1271,879,2,1,632,842,1378,1455,1167,1,701,538,564,1279,1,28,94,1587,150,13,446,1,1:00
2023-24,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,53.4,8.1,21.6,0.375,0.0,8.1,0.0,2.7,5.4,0.5,0.0,8.1,8.1,0.0,2.7,0.0,2.7,0.0,10.8,5.4,18.9,-5.4,34.1,0,0,32.4,1,835,1,835,297,675,427,988,879,602,879,613,461,632,842,538,781,1167,549,701,211,564,116,441,807,956,1054,150,13,1064,1,19:46
2023-24,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,52.7,13.9,26.4,0.526,2.8,6.9,0.4,1.4,2.8,0.5,1.4,6.9,8.3,5.6,2.8,2.8,0.0,1.4,5.6,4.2,31.9,-23.6,55.8,0,0,54.2,1,835,1,835,408,193,222,504,524,733,449,765,719,632,728,669,744,532,535,264,538,421,466,581,301,1310,391,150,13,355,1,37:55
2023-24,1628404,Josh Hart,Josh,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,50.8,9.1,20.8,0.438,2.6,9.1,0.286,2.6,2.6,1.0,2.6,11.7,14.3,3.9,3.9,1.3,1.3,2.6,2.6,3.9,23.4,27.3,50.3,1,0,49.4,1,1,852,1,822,544,468,831,569,497,662,640,752,1,511,248,272,747,347,620,445,211,1035,633,606,267,532,1,13,496,1,39:06
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,52.9,6.8,16.2,0.417,5.4,10.8,0.5,0.0,0.0,0.0,1.4,1.4,2.7,6.8,1.4,0.0,2.7,2.7,1.4,0.0,18.9,-17.6,39.1,0,0,39.2,1,835,1,835,373,833,805,884,209,351,233,797,847,797,742,1364,1383,405,859,701,211,192,1233,1106,807,1208,898,150,13,831,1,39:10
2023-24,1630167,Obi Toppin,Obi,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,49.9,4.8,11.9,0.4,0.0,4.8,0.0,7.1,7.1,1.0,0.0,11.9,11.9,4.8,2.4,0.0,0.0,0.0,2.4,4.8,16.7,-59.5,35.7,0,0,33.3,1,835,1,835,1015,1047,1129,909,879,998,879,228,342,1,842,234,437,632,631,701,538,564,1090,521,918,1591,1000,150,13,1007,1,20:58
2023-24,203497,Rudy Gobert,Rudy,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,53.3,9.3,9.3,1.0,0.0,0.0,0.0,5.3,9.3,0.571,2.7,12.0,14.7,4.0,1.3,2.7,2.7,0.0,5.3,5.3,24.0,-2.7,62.3,1,0,53.3,1,835,1,835,310,521,1308,1,879,1271,879,342,214,622,495,230,261,725,871,295,218,564,502,450,592,896,236,1,13,376,1,40:00
2023-24,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,51.8,10.3,20.7,0.5,6.9,12.1,0.571,0.0,0.0,0.0,0.0,8.6,8.6,3.4,6.9,3.4,3.4,0.0,3.4,1.7,27.6,-29.3,56.9,0,0,60.3,1,835,1,835,567,432,473,523,103,263,206,797,847,797,842,480,721,819,95,181,159,564,841,998,440,1374,364,150,13,234,1,30:03
2023-24,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,66.7,20.0,0,0,16.7,1,1,852,1,1314,1355,1548,1355,879,1271,879,797,847,797,842,62,170,1167,935,701,538,564,26,1106,1400,22,1411,150,13,1444,1,2:54
2023-24,1630174,Aaron Nesmith,Aaron,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,52.3,3.7,13.0,0.286,1.9,5.6,0.333,5.6,5.6,1.0,0.0,7.4,7.4,3.7,3.7,0.0,0.0,1.9,7.4,9.3,14.8,-27.8,25.6,0,0,27.8,1,835,1,835,452,1159,1053,1171,696,903,525,326,448,1,842,606,850,777,382,701,538,321,257,137,1010,1359,1290,150,13,1213,1,28:16
2023-24,1628420,Monté Morris,Monté,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,48.9,12.5,25.0,0.5,0.0,4.2,0.0,0.0,0.0,0.0,4.2,4.2,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-29.2,53.8,0,0,45.8,1,835,1,835,1218,265,259,523,879,1053,879,797,847,797,297,1059,744,79,935,701,538,564,1279,1106,527,1372,441,150,13,598,1,11:44
2023-24,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,53.1,3.0,14.9,0.2,3.0,10.4,0.286,0.0,0.0,0.0,1.5,9.0,10.4,1.5,3.0,0.0,3.0,3.0,4.5,0.0,9.0,6.0,29.7,0,0,29.9,1,1,852,1,356,1241,892,1290,485,375,662,797,847,797,697,446,561,1107,499,701,195,163,641,1106,1229,664,1187,150,13,1147,1,35:33
2023-24,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,51.5,7.6,13.6,0.556,1.5,6.1,0.25,3.0,3.0,1.0,0.0,3.0,3.0,7.6,3.0,3.0,3.0,0.0,0.0,3.0,19.7,-33.3,49.8,0,0,43.9,1,835,1,835,628,721,1001,430,758,844,682,555,677,1,842,1198,1352,338,484,219,190,564,1279,766,773,1404,548,150,13,662,1,33:58
2023-24,1630540,Miles McBride,Miles,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,52.6,9.2,19.7,0.467,3.9,9.2,0.429,0.0,0.0,0.0,1.3,0.0,1.3,5.3,1.3,0.0,0.0,2.6,5.3,1.3,22.4,34.2,30.5,0,0,32.9,1,1,852,1,417,533,548,759,370,493,425,797,847,797,759,1378,1449,570,880,701,538,204,507,1075,642,197,1157,150,13,1055,1,39:59
2023-24,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,53.0,9.0,17.9,0.5,0.0,0.0,0.0,2.6,2.6,1.0,1.3,0.0,1.3,5.1,2.6,1.3,0.0,0.0,2.6,3.8,20.5,14.1,31.0,0,0,29.5,1,1,852,1,359,575,651,523,879,1271,879,645,754,1,777,1378,1451,590,585,633,538,564,1041,640,726,475,1140,150,13,1160,1,41:22
2023-24,1628978,Donte DiVincenzo,Donte,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,47.6,6.3,22.2,0.286,0.0,9.5,0.0,0.0,0.0,0.0,4.8,6.3,11.1,6.3,1.6,4.8,1.6,3.2,7.9,3.2,12.7,25.4,53.0,0,0,42.9,1,1,852,1,1421,881,389,1171,879,457,879,797,847,797,245,757,486,436,790,91,351,139,222,749,1086,293,466,150,13,691,1,29:58
2023-24,1629603,Mamadi Diakite,Mamadi,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0,30.0,0,0,25.0,1,1,852,1,586,1355,1548,1355,879,1271,879,797,847,797,842,17,43,1167,935,701,538,564,7,1106,1400,9,1168,150,13,1270,1,2:04
2023-24,202692,Alec Burks,Alec,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,51.9,13.3,24.4,0.545,11.1,17.8,0.625,2.2,4.4,0.5,0.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,2.2,2.2,40.0,20.0,53.3,0,0,62.2,1,1,852,1,547,220,298,460,24,66,167,687,547,632,842,270,486,1167,935,701,538,564,1130,932,138,372,453,150,13,203,1,23:21
2023-24,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,16.7,0.0,8.3,0.0,8.3,0.0,8.3,0.0,0.0,-8.3,36.7,0,0,33.3,1,835,1,835,1030,1355,1548,1355,879,1271,879,797,847,797,89,495,170,1167,59,701,20,564,195,1106,1400,1017,970,150,13,1007,1,5:59
2023-24,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,47.4,21.4,21.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,7.1,42.9,28.6,35.7,0,0,42.9,1,1,852,1,1445,19,434,1,879,1271,879,797,847,797,842,1378,1455,1167,85,701,538,564,1279,272,90,250,1000,150,13,691,1,6:38
2023-24,203937,Kyle Anderson,Kyle,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,45.7,2.8,5.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,5.6,8.3,5.6,2.8,0.0,2.8,2.8,0.0,5.6,-11.1,27.5,0,0,25.0,1,835,1,835,1572,1266,1484,523,879,1271,879,797,847,797,474,1234,1087,262,163,264,538,182,979,1106,1352,1082,1243,150,13,1270,1,16:27
2023-24,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,50.5,7.1,14.3,0.5,1.8,3.6,0.5,1.8,5.4,0.333,1.8,7.1,8.9,3.6,1.8,1.8,3.6,3.6,3.6,3.6,17.9,19.6,48.2,0,0,42.9,1,1,852,1,875,774,926,523,704,1117,233,724,466,785,645,636,692,801,742,462,149,110,822,680,859,382,591,150,13,691,1,28:18
2023-24,1628973,Jalen Brunson,Jalen,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,50.5,21.2,41.2,0.514,2.4,7.1,0.333,7.1,8.2,0.857,0.0,4.7,4.7,8.2,3.5,0.0,0.0,0.0,2.4,5.9,51.8,36.5,66.2,0,0,67.1,1,1,852,1,877,21,17,522,636,719,525,236,274,402,842,985,1194,282,409,701,538,564,1105,388,26,179,180,150,13,136,1,42:57
2023-24,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,51.2,8.1,10.8,0.75,5.4,6.8,0.8,0.0,0.0,0.0,0.0,6.8,6.8,5.4,2.7,1.4,0.0,0.0,4.1,1.4,21.6,21.6,39.2,0,0,41.9,1,1,852,1,710,675,1199,136,209,761,69,797,847,797,842,691,935,559,549,593,538,564,719,1062,671,346,891,150,13,733,1,37:52
2023-24,1630188,Jalen Smith,Jalen,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,-75.0,15.0,0,0,12.5,1,835,1,835,310,1355,1548,1355,879,1271,879,797,18,797,842,187,379,1167,935,701,538,564,7,48,1400,1630,1494,150,13,1510,1,4:16
2023-24,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,51.4,18.8,27.5,0.682,2.5,3.8,0.667,10.0,11.3,0.889,0.0,8.8,8.8,16.3,0.0,2.5,1.3,1.3,2.5,10.0,50.0,26.3,96.1,1,0,85.0,1,1,852,1,653,47,188,189,596,1101,111,103,151,384,842,465,704,34,935,332,478,502,1059,106,28,281,19,1,13,21,1,41:06
2023-24,203926,Doug McDermott,Doug,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.7,0.0,0,0,0.0,1,835,1,835,1052,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,1400,1642,1587,150,13,1588,1,3:29
2023-24,1641716,Jarace Walker,Jarace,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,49.8,0.0,42.9,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,-85.7,-14.3,0,0,0.0,1,835,1,835,1052,1355,13,1355,879,14,879,797,847,797,842,1378,1455,1167,11,701,538,564,1279,1106,1400,1642,1682,150,13,1588,1,3:29
2023-24,1630162,Anthony Edwards,Anthony,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,53.3,6.0,18.1,0.333,1.2,6.0,0.2,8.4,9.6,0.875,0.0,4.8,4.8,10.8,4.8,1.2,0.0,1.2,2.4,7.2,21.7,-14.5,42.5,0,0,41.0,1,835,1,835,318,922,647,1040,849,855,772,162,200,391,842,969,1182,137,236,671,538,530,1086,268,669,1160,774,150,13,766,1,44:15
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,46.5,11.9,20.3,0.583,1.7,8.5,0.2,3.4,6.8,0.5,1.7,3.4,5.1,1.7,1.7,0.0,6.8,0.0,1.7,3.4,28.8,15.3,56.1,0,0,50.8,1,835,1,835,1532,315,495,365,723,566,772,519,372,632,661,1164,1149,1073,762,701,39,564,1189,718,397,458,383,150,13,433,1,27:25
2023-24,1629026,Kenrich Williams,Kenrich,1610612760,OKC,Oklahoma City Thunder,0042300224,2024-05-13T00:00:00,OKC @ DAL,W,45.6,0.0,5.6,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,11.1,11.1,5.6,0.0,0.0,0.0,0.0,5.6,0.0,0.0,5.6,21.7,0,0,16.7,1,1,852,1,1579,1355,1484,1355,879,903,879,797,847,797,842,270,486,532,935,701,538,564,466,1106,1400,672,1376,150,13,1444,1,8:12
2023-24,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042300204,2024-05-13T00:00:00,BOS @ CLE,W,52.2,13.1,29.8,0.44,2.4,9.5,0.25,10.7,10.7,1.0,2.4,10.7,13.1,6.0,4.8,2.4,1.2,2.4,2.4,7.1,39.3,7.1,69.9,1,0,67.9,1,1,852,1,474,243,130,827,622,457,682,82,164,1,552,304,353,490,241,363,510,253,1090,272,152,639,142,1,13,123,1,43:52
2023-24,1630573,Sam Hauser,Sam,1610612738,BOS,Boston Celtics,0042300204,2024-05-13T00:00:00,BOS @ CLE,W,51.3,3.4,6.9,0.5,0.0,3.4,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,13.8,15.2,0,0,13.8,1,1,852,1,667,1194,1441,523,879,1127,879,797,847,797,842,671,913,1167,935,701,538,564,1279,1106,1312,481,1489,150,13,1496,1,14:53
2023-24,1630241,Sam Merrill,Sam,1610612739,CLE,Cleveland Cavaliers,0042300204,2024-05-13T00:00:00,CLE vs. BOS,L,47.7,5.6,19.4,0.286,5.6,19.4,0.286,2.8,2.8,1.0,2.8,2.8,5.6,5.6,0.0,0.0,0.0,0.0,2.8,0.0,19.4,-11.1,34.4,0,0,36.1,1,835,1,835,1410,960,570,1171,192,48,662,594,719,1,474,1234,1087,532,935,701,538,564,979,1106,783,1082,1032,150,13,937,1,17:10
2023-24,202681,Kyrie Irving,Kyrie,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,50.1,4.9,13.6,0.364,0.0,2.5,0.0,1.2,2.5,0.5,0.0,1.2,1.2,11.1,1.2,0.0,0.0,2.5,6.2,2.5,11.1,4.9,28.0,0,0,23.5,1,835,1,835,970,1036,1009,1012,879,1205,879,784,768,632,842,1372,1453,119,907,701,538,229,387,889,1148,690,1228,150,13,1321,1,40:35
2023-24,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,52.8,9.3,16.3,0.571,0.0,0.0,0.0,4.7,9.3,0.5,2.3,16.3,18.6,0.0,0.0,0.0,7.0,2.3,0.0,9.3,23.3,-11.6,66.5,0,0,55.8,1,835,1,835,388,523,797,384,879,1271,879,425,217,632,567,83,133,1167,935,701,35,264,1279,134,611,1100,176,150,13,328,1,22:43
2023-24,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,0042300204,2024-05-13T00:00:00,CLE vs. BOS,L,50.3,15.0,33.8,0.444,5.0,16.3,0.308,2.5,2.5,1.0,0.0,3.8,3.8,8.8,2.5,2.5,0.0,2.5,5.0,2.5,37.5,1.3,60.1,0,0,60.0,1,835,1,835,939,144,57,801,245,104,657,656,763,1,842,1116,1292,246,600,332,538,226,549,881,172,775,288,150,13,237,1,40:13
2023-24,1631096,Chet Holmgren,Chet,1610612760,OKC,Oklahoma City Thunder,0042300224,2024-05-13T00:00:00,OKC @ DAL,W,48.4,7.3,11.0,0.667,1.2,2.4,0.5,6.1,7.3,0.833,1.2,9.8,11.0,0.0,0.0,1.2,4.9,1.2,3.7,6.1,22.0,0.0,53.4,0,0,46.3,1,1,852,1,1313,753,1190,190,844,1207,233,289,333,420,805,380,515,1167,935,666,90,519,806,371,659,786,451,150,13,585,1,39:39
