season,team_id,team,game_id,game_date,away_team,home_team,opponent,opponent_id,game_week,pf,opp_pf,wl,differential
2021-22,1610612743,DEN,22100770,2022-02-01,DEN,MIN,MIN,1610612750,50,115,130,L,-15
2021-22,1610612743,DEN,22100779,2022-02-02,DEN,UTA,UTA,1610612762,51,104,108,L,-4
2021-22,1610612743,DEN,22100794,2022-02-04,NOP,DEN,NOP,1610612740,52,105,113,L,-8
2021-22,1610612743,DEN,22100804,2022-02-06,BKN,DEN,BKN,1610612751,53,124,104,W,20
2021-22,1610612743,DEN,22100821,2022-02-08,NYK,DEN,NYK,1610612752,54,132,115,W,17
2021-22,1610612743,DEN,22100842,2022-02-11,DEN,BOS,BOS,1610612738,55,102,108,L,-6
2021-22,1610612743,DEN,22100850,2022-02-12,DEN,TOR,TOR,1610612761,56,110,109,W,1
2021-22,1610612743,DEN,22100864,2022-02-14,ORL,DEN,ORL,1610612753,57,121,111,W,10
2021-22,1610612743,DEN,22100883,2022-02-16,DEN,GSW,GSW,1610612744,58,117,116,W,1
2021-22,1610612743,DEN,22100895,2022-02-24,DEN,SAC,SAC,1610612758,59,128,110,W,18
2021-22,1610612743,DEN,22100911,2022-02-26,SAC,DEN,SAC,1610612758,60,115,110,W,5
2021-22,1610612743,DEN,22100918,2022-02-27,DEN,POR,POR,1610612757,61,124,92,W,32
2021-22,1610612743,DEN,22100938,2022-03-02,OKC,DEN,OKC,1610612760,62,107,119,L,-12
2021-22,1610612743,DEN,22100952,2022-03-04,HOU,DEN,HOU,1610612745,63,116,101,W,15
2021-22,1610612743,DEN,22100967,2022-03-06,NOP,DEN,NOP,1610612740,64,138,130,W,8
2021-22,1610612743,DEN,22100528,2022-03-07,GSW,DEN,GSW,1610612744,65,131,124,W,7
2021-22,1610612743,DEN,22100991,2022-03-09,DEN,SAC,SAC,1610612758,66,106,100,W,6
2021-22,1610612743,DEN,22100994,2022-03-10,GSW,DEN,GSW,1610612744,67,102,113,L,-11
2021-22,1610612743,DEN,22101009,2022-03-12,TOR,DEN,TOR,1610612761,68,115,127,L,-12
2021-22,1610612743,DEN,22101022,2022-03-14,DEN,PHI,PHI,1610612755,69,114,110,W,4
2021-22,1610612743,DEN,22101035,2022-03-16,DEN,WAS,WAS,1610612764,70,127,109,W,18
2021-22,1610612743,DEN,22101049,2022-03-18,DEN,CLE,CLE,1610612739,71,116,119,L,-3
2021-22,1610612743,DEN,22101068,2022-03-20,BOS,DEN,BOS,1610612738,72,104,124,L,-20
2021-22,1610612743,DEN,22101083,2022-03-22,LAC,DEN,LAC,1610612746,73,127,115,W,12
2021-22,1610612743,DEN,22101099,2022-03-24,PHX,DEN,PHX,1610612756,74,130,140,L,-10
2021-22,1610612743,DEN,22101113,2022-03-26,OKC,DEN,OKC,1610612760,75,113,107,W,6
2021-22,1610612743,DEN,22101122,2022-03-28,DEN,CHA,CHA,1610612766,76,113,109,W,4
2021-22,1610612743,DEN,22101137,2022-03-30,DEN,IND,IND,1610612754,77,125,118,W,7
2021-22,1610612743,DEN,22101159,2022-04-01,MIN,DEN,MIN,1610612750,78,130,136,L,-6
2021-22,1610612743,DEN,22101168,2022-04-03,DEN,LAL,LAL,1610612747,79,129,118,W,11
2021-22,1610612743,DEN,22101186,2022-04-05,SAS,DEN,SAS,1610612759,80,97,116,L,-19
2021-22,1610612743,DEN,22101201,2022-04-07,MEM,DEN,MEM,1610612763,81,122,109,W,13
2021-22,1610612743,DEN,22101220,2022-04-10,LAL,DEN,LAL,1610612747,82,141,146,L,-5
2021-22,1610612765,DET,22100004,2021-10-20,CHI,DET,CHI,1610612741,1,88,94,L,-6
2021-22,1610612765,DET,22100030,2021-10-23,DET,CHI,CHI,1610612741,2,82,97,L,-15
2021-22,1610612765,DET,22100043,2021-10-25,DET,ATL,ATL,1610612737,3,104,122,L,-18
2021-22,1610612765,DET,22100065,2021-10-28,DET,PHI,PHI,1610612755,4,102,110,L,-8
2021-22,1610612765,DET,22100079,2021-10-30,ORL,DET,ORL,1610612753,5,110,103,W,7
2021-22,1610612765,DET,22100092,2021-10-31,DET,BKN,BKN,1610612751,6,91,117,L,-26
2021-22,1610612765,DET,22100103,2021-11-02,MIL,DET,MIL,1610612749,7,89,117,L,-28
2021-22,1610612765,DET,22100119,2021-11-04,PHI,DET,PHI,1610612755,8,98,109,L,-11
2021-22,1610612765,DET,22100124,2021-11-05,BKN,DET,BKN,1610612751,9,90,96,L,-6
2021-22,1610612765,DET,22100162,2021-11-10,DET,HOU,HOU,1610612745,10,112,104,W,8
2021-22,1610612765,DET,22100176,2021-11-12,DET,CLE,CLE,1610612739,11,78,98,L,-20
2021-22,1610612765,DET,22100189,2021-11-13,DET,TOR,TOR,1610612761,12,127,121,W,6
2021-22,1610612765,DET,22100200,2021-11-15,SAC,DET,SAC,1610612758,13,107,129,L,-22
2021-22,1610612765,DET,22100214,2021-11-17,IND,DET,IND,1610612754,14,97,89,W,8
2021-22,1610612765,DET,22100231,2021-11-19,GSW,DET,GSW,1610612744,15,102,105,L,-3
2021-22,1610612765,DET,22100249,2021-11-21,LAL,DET,LAL,1610612747,16,116,121,L,-5
2021-22,1610612765,DET,22100263,2021-11-23,MIA,DET,MIA,1610612748,17,92,100,L,-8
2021-22,1610612765,DET,22100273,2021-11-24,DET,MIL,MIL,1610612749,18,93,114,L,-21
2021-22,1610612765,DET,22100280,2021-11-26,DET,LAC,LAC,1610612746,19,96,107,L,-11
2021-22,1610612765,DET,22100304,2021-11-28,DET,LAL,LAL,1610612747,20,106,110,L,-4
2021-22,1610612765,DET,22100317,2021-11-30,DET,POR,POR,1610612757,21,92,110,L,-18
2021-22,1610612765,DET,22100331,2021-12-02,DET,PHX,PHX,1610612756,22,103,114,L,-11
2021-22,1610612765,DET,22100354,2021-12-06,OKC,DET,OKC,1610612760,23,103,114,L,-11
2021-22,1610612765,DET,22100368,2021-12-08,WAS,DET,WAS,1610612764,24,116,119,L,-3
2021-22,1610612765,DET,22100388,2021-12-10,DET,NOP,NOP,1610612740,25,93,109,L,-16
2021-22,1610612765,DET,22100399,2021-12-12,BKN,DET,BKN,1610612751,26,104,116,L,-12
2021-22,1610612765,DET,22100428,2021-12-16,DET,IND,IND,1610612754,27,113,122,L,-9
2021-22,1610612765,DET,22100441,2021-12-18,HOU,DET,HOU,1610612745,28,107,116,L,-9
2021-22,1610612765,DET,22100449,2021-12-19,MIA,DET,MIA,1610612748,29,100,90,W,10
2021-22,1610612765,DET,22100466,2021-12-21,DET,NYK,NYK,1610612752,30,91,105,L,-14
2021-22,1610612765,DET,22100479,2021-12-23,DET,MIA,MIA,1610612748,31,112,115,L,-3
2021-22,1610612765,DET,22100498,2021-12-26,DET,SAS,SAS,1610612759,32,109,144,L,-35
2021-22,1610612765,DET,22100516,2021-12-29,NYK,DET,NYK,1610612752,33,85,94,L,-9
2021-22,1610612765,DET,22100540,2022-01-01,SAS,DET,SAS,1610612759,34,117,116,W,1
2021-22,1610612765,DET,22100556,2022-01-03,DET,MIL,MIL,1610612749,35,115,106,W,9
2021-22,1610612765,DET,22100567,2022-01-05,DET,CHA,CHA,1610612766,36,111,140,L,-29
2021-22,1610612765,DET,22100579,2022-01-06,DET,MEM,MEM,1610612763,37,88,118,L,-30
2021-22,1610612765,DET,22100593,2022-01-08,ORL,DET,ORL,1610612753,38,97,92,W,5
2021-22,1610612765,DET,22100608,2022-01-10,UTA,DET,UTA,1610612762,39,126,116,W,10
2021-22,1610612765,DET,22100415,2022-01-11,DET,CHI,CHI,1610612741,40,87,133,L,-46
2021-22,1610612765,DET,22100633,2022-01-14,TOR,DET,TOR,1610612761,41,103,87,W,16
2021-22,1610612765,DET,22100617,2022-01-16,PHX,DET,PHX,1610612756,42,108,135,L,-27
2021-22,1610612765,DET,22100667,2022-01-18,DET,GSW,GSW,1610612744,43,86,102,L,-16
2021-22,1610612765,DET,22100679,2022-01-19,DET,SAC,SAC,1610612758,44,133,131,W,2
2021-22,1610612765,DET,22100693,2022-01-21,DET,UTA,UTA,1610612762,45,101,111,L,-10
2021-22,1610612765,DET,22100707,2022-01-23,DET,DEN,DEN,1610612743,46,111,117,L,-6
2021-22,1610612765,DET,22100714,2022-01-25,DEN,DET,DEN,1610612743,47,105,110,L,-5
2021-22,1610612765,DET,22100736,2022-01-28,DET,ORL,ORL,1610612753,48,103,119,L,-16
2021-22,1610612765,DET,22100754,2022-01-30,CLE,DET,CLE,1610612739,49,115,105,W,10
2021-22,1610612765,DET,22100766,2022-02-01,NOP,DET,NOP,1610612740,50,101,111,L,-10
2021-22,1610612765,DET,22100782,2022-02-03,MIN,DET,MIN,1610612750,51,117,128,L,-11
2021-22,1610612765,DET,22100788,2022-02-04,BOS,DET,BOS,1610612738,52,93,102,L,-9
2021-22,1610612765,DET,22100803,2022-02-06,DET,MIN,MIN,1610612750,53,105,118,L,-13
2021-22,1610612765,DET,22100820,2022-02-08,DET,DAL,DAL,1610612742,54,86,116,L,-30
2021-22,1610612765,DET,22100831,2022-02-10,MEM,DET,MEM,1610612763,55,107,132,L,-25
2021-22,1610612765,DET,22100838,2022-02-11,CHA,DET,CHA,1610612766,56,119,141,L,-22
2021-22,1610612765,DET,22100858,2022-02-14,DET,WAS,WAS,1610612764,57,94,103,L,-9
2021-22,1610612765,DET,22100875,2022-02-16,DET,BOS,BOS,1610612738,58,112,111,W,1
2021-22,1610612765,DET,22100889,2022-02-24,CLE,DET,CLE,1610612739,59,106,103,W,3
2021-22,1610612765,DET,22100905,2022-02-26,BOS,DET,BOS,1610612738,60,104,113,L,-9
2021-22,1610612765,DET,22100915,2022-02-27,DET,CHA,CHA,1610612766,61,127,126,W,1
2021-22,1610612765,DET,22100926,2022-03-01,DET,WAS,WAS,1610612764,62,113,116,L,-3
2021-22,1610612765,DET,22100942,2022-03-03,DET,TOR,TOR,1610612761,63,108,106,W,2
2021-22,1610612765,DET,22100946,2022-03-04,IND,DET,IND,1610612754,64,111,106,W,5
2021-22,1610612765,DET,22100968,2022-03-07,ATL,DET,ATL,1610612737,65,113,110,W,3
2021-22,1610612765,DET,22100982,2022-03-09,CHI,DET,CHI,1610612741,66,108,114,L,-6
2021-22,1610612765,DET,22100997,2022-03-11,DET,BOS,BOS,1610612738,67,103,114,L,-11
2021-22,1610612765,DET,22101013,2022-03-13,LAC,DET,LAC,1610612746,68,102,106,L,-4
2021-22,1610612765,DET,22101031,2022-03-15,DET,MIA,MIA,1610612748,69,98,105,L,-7
2021-22,1610612765,DET,22101045,2022-03-17,DET,ORL,ORL,1610612753,70,134,120,W,14
2021-22,1610612765,DET,22101060,2022-03-19,DET,CLE,CLE,1610612739,71,109,113,L,-4
2021-22,1610612765,DET,22101073,2022-03-21,POR,DET,POR,1610612757,72,115,119,L,-4
2021-22,1610612765,DET,22101085,2022-03-23,ATL,DET,ATL,1610612737,73,122,101,W,21
2021-22,1610612765,DET,22101101,2022-03-25,WAS,DET,WAS,1610612764,74,97,100,L,-3
2021-22,1610612765,DET,22101115,2022-03-27,NYK,DET,NYK,1610612752,75,102,104,L,-2
2021-22,1610612765,DET,22101133,2022-03-29,DET,BKN,BKN,1610612751,76,123,130,L,-7
2021-22,1610612765,DET,22101147,2022-03-31,PHI,DET,PHI,1610612755,77,102,94,W,8
2021-22,1610612765,DET,22101157,2022-04-01,DET,OKC,OKC,1610612760,78,110,101,W,9
2021-22,1610612765,DET,22101169,2022-04-03,DET,IND,IND,1610612754,79,121,117,W,4
2021-22,1610612765,DET,22101190,2022-04-06,DAL,DET,DAL,1610612742,80,113,131,L,-18
2021-22,1610612765,DET,22101203,2022-04-08,MIL,DET,MIL,1610612749,81,101,131,L,-30
2021-22,1610612765,DET,22101228,2022-04-10,DET,PHI,PHI,1610612755,82,106,118,L,-12
2021-22,1610612744,GSW,22100002,2021-10-19,GSW,LAL,LAL,1610612747,1,121,114,W,7
2021-22,1610612744,GSW,22100016,2021-10-21,LAC,GSW,LAC,1610612746,2,115,113,W,2
2021-22,1610612744,GSW,22100039,2021-10-24,GSW,SAC,SAC,1610612758,3,119,107,W,12
2021-22,1610612744,GSW,22100051,2021-10-26,GSW,OKC,OKC,1610612760,4,106,98,W,8
2021-22,1610612744,GSW,22100070,2021-10-28,MEM,GSW,MEM,1610612763,5,101,104,L,-3
2021-22,1610612744,GSW,22100086,2021-10-30,OKC,GSW,OKC,1610612760,6,103,82,W,21
2021-22,1610612744,GSW,22100117,2021-11-03,CHA,GSW,CHA,1610612766,7,114,92,W,22
2021-22,1610612744,GSW,22100130,2021-11-05,NOP,GSW,NOP,1610612740,8,126,85,W,41
2021-22,1610612744,GSW,22100145,2021-11-07,HOU,GSW,HOU,1610612745,9,120,107,W,13
2021-22,1610612744,GSW,22100152,2021-11-08,ATL,GSW,ATL,1610612737,10,127,113,W,14
2021-22,1610612744,GSW,22100169,2021-11-10,MIN,GSW,MIN,1610612750,11,123,110,W,13
2021-22,1610612744,GSW,22100183,2021-11-12,CHI,GSW,CHI,1610612741,12,119,93,W,26
2021-22,1610612744,GSW,22100194,2021-11-14,GSW,CHA,CHA,1610612766,13,102,106,L,-4
2021-22,1610612744,GSW,22100210,2021-11-16,GSW,BKN,BKN,1610612751,14,117,99,W,18
2021-22,1610612744,GSW,22100224,2021-11-18,GSW,CLE,CLE,1610612739,15,104,89,W,15
2021-22,1610612744,GSW,22100231,2021-11-19,GSW,DET,DET,1610612765,16,105,102,W,3
2021-22,1610612744,GSW,22100252,2021-11-21,TOR,GSW,TOR,1610612761,17,119,104,W,15
2021-22,1610612744,GSW,22100278,2021-11-24,PHI,GSW,PHI,1610612755,18,116,96,W,20
2021-22,1610612744,GSW,22100290,2021-11-26,POR,GSW,POR,1610612757,19,118,103,W,15
2021-22,1610612744,GSW,22100300,2021-11-28,GSW,LAC,LAC,1610612746,20,105,90,W,15
2021-22,1610612744,GSW,22100316,2021-11-30,GSW,PHX,PHX,1610612756,21,96,104,L,-8
2021-22,1610612744,GSW,22100340,2021-12-03,PHX,GSW,PHX,1610612756,22,118,96,W,22
2021-22,1610612744,GSW,22100346,2021-12-04,SAS,GSW,SAS,1610612759,23,107,112,L,-5
2021-22,1610612744,GSW,22100361,2021-12-06,ORL,GSW,ORL,1610612753,24,126,95,W,31
2021-22,1610612744,GSW,22100376,2021-12-08,POR,GSW,POR,1610612757,25,104,94,W,10
2021-22,1610612744,GSW,22100396,2021-12-11,GSW,PHI,PHI,1610612755,26,93,102,L,-9
2021-22,1610612744,GSW,22100405,2021-12-13,GSW,IND,IND,1610612754,27,102,100,W,2
2021-22,1610612744,GSW,22100414,2021-12-14,GSW,NYK,NYK,1610612752,28,105,96,W,9
2021-22,1610612744,GSW,22100435,2021-12-17,GSW,BOS,BOS,1610612738,29,111,107,W,4
2021-22,1610612744,GSW,22100443,2021-12-18,GSW,TOR,TOR,1610612761,30,100,119,L,-19
2021-22,1610612744,GSW,22100462,2021-12-20,SAC,GSW,SAC,1610612758,31,113,98,W,15
2021-22,1610612744,GSW,22100485,2021-12-23,MEM,GSW,MEM,1610612763,32,113,104,W,9
2021-22,1610612744,GSW,22100490,2021-12-25,GSW,PHX,PHX,1610612756,33,116,107,W,9
2021-22,1610612744,GSW,22100514,2021-12-28,DEN,GSW,DEN,1610612743,34,86,89,L,-3
2021-22,1610612744,GSW,22100544,2022-01-01,GSW,UTA,UTA,1610612762,35,123,116,W,7
2021-22,1610612744,GSW,22100559,2022-01-03,MIA,GSW,MIA,1610612748,36,115,108,W,7
2021-22,1610612744,GSW,22100572,2022-01-05,GSW,DAL,DAL,1610612742,37,82,99,L,-17
2021-22,1610612744,GSW,22100580,2022-01-06,GSW,NOP,NOP,1610612740,38,96,101,L,-5
2021-22,1610612744,GSW,22100604,2022-01-09,CLE,GSW,CLE,1610612739,39,96,82,W,14
2021-22,1610612744,GSW,22100614,2022-01-11,GSW,MEM,MEM,1610612763,40,108,116,L,-8
2021-22,1610612744,GSW,22100627,2022-01-13,GSW,MIL,MIL,1610612749,41,99,118,L,-19
2021-22,1610612744,GSW,22100637,2022-01-14,GSW,CHI,CHI,1610612741,42,138,96,W,42
2021-22,1610612744,GSW,22100652,2022-01-16,GSW,MIN,MIN,1610612750,43,99,119,L,-20
2021-22,1610612744,GSW,22100667,2022-01-18,DET,GSW,DET,1610612765,44,102,86,W,16
2021-22,1610612744,GSW,22100683,2022-01-20,IND,GSW,IND,1610612754,45,117,121,L,-4
2021-22,1610612744,GSW,22100694,2022-01-21,HOU,GSW,HOU,1610612745,46,105,103,W,2
2021-22,1610612744,GSW,22100708,2022-01-23,UTA,GSW,UTA,1610612762,47,94,92,W,2
2021-22,1610612744,GSW,22100720,2022-01-25,DAL,GSW,DAL,1610612742,48,130,92,W,38
2021-22,1610612744,GSW,22100734,2022-01-27,MIN,GSW,MIN,1610612750,49,124,115,W,9
2021-22,1610612744,GSW,22100750,2022-01-29,BKN,GSW,BKN,1610612751,50,110,106,W,4
2021-22,1610612744,GSW,22100764,2022-01-31,GSW,HOU,HOU,1610612745,51,122,108,W,14
2021-22,1610612744,GSW,22100771,2022-02-01,GSW,SAS,SAS,1610612759,52,124,120,W,4
2021-22,1610612744,GSW,22100785,2022-02-03,SAC,GSW,SAC,1610612758,53,126,114,W,12
2021-22,1610612744,GSW,22100813,2022-02-07,GSW,OKC,OKC,1610612760,54,110,98,W,12
2021-22,1610612744,GSW,22100828,2022-02-09,GSW,UTA,UTA,1610612762,55,85,111,L,-26
2021-22,1610612744,GSW,22100837,2022-02-10,NYK,GSW,NYK,1610612752,56,114,116,L,-2
2021-22,1610612744,GSW,22100854,2022-02-12,LAL,GSW,LAL,1610612747,57,117,115,W,2
2021-22,1610612744,GSW,22100866,2022-02-14,GSW,LAC,LAC,1610612746,58,104,119,L,-15
2021-22,1610612744,GSW,22100883,2022-02-16,DEN,GSW,DEN,1610612743,59,116,117,L,-1
2021-22,1610612744,GSW,22100894,2022-02-24,GSW,POR,POR,1610612757,60,132,95,W,37
2021-22,1610612744,GSW,22100917,2022-02-27,DAL,GSW,DAL,1610612742,61,101,107,L,-6
2021-22,1610612744,GSW,22100930,2022-03-01,GSW,MIN,MIN,1610612750,62,114,129,L,-15
2021-22,1610612744,GSW,22100943,2022-03-03,GSW,DAL,DAL,1610612742,63,113,122,L,-9
2021-22,1610612744,GSW,22100959,2022-03-05,GSW,LAL,LAL,1610612747,64,116,124,L,-8
2021-22,1610612744,GSW,22100528,2022-03-07,GSW,DEN,DEN,1610612743,65,124,131,L,-7
2021-22,1610612744,GSW,22100980,2022-03-08,LAC,GSW,LAC,1610612746,66,112,97,W,15
2021-22,1610612744,GSW,22100994,2022-03-10,GSW,DEN,DEN,1610612743,67,113,102,W,11
2021-22,1610612744,GSW,22101008,2022-03-12,MIL,GSW,MIL,1610612749,68,122,109,W,13
2021-22,1610612744,GSW,22101025,2022-03-14,WAS,GSW,WAS,1610612764,69,126,112,W,14
2021-22,1610612744,GSW,22101042,2022-03-16,BOS,GSW,BOS,1610612738,70,88,110,L,-22
2021-22,1610612744,GSW,22101070,2022-03-20,SAS,GSW,SAS,1610612759,71,108,110,L,-2
2021-22,1610612744,GSW,22101080,2022-03-22,GSW,ORL,ORL,1610612753,72,90,94,L,-4
2021-22,1610612744,GSW,22101088,2022-03-23,GSW,MIA,MIA,1610612748,73,118,104,W,14
2021-22,1610612744,GSW,22101102,2022-03-25,GSW,ATL,ATL,1610612737,74,110,121,L,-11
2021-22,1610612744,GSW,22101117,2022-03-27,GSW,WAS,WAS,1610612764,75,115,123,L,-8
2021-22,1610612744,GSW,22101129,2022-03-28,GSW,MEM,MEM,1610612763,76,95,123,L,-28
2021-22,1610612744,GSW,22101145,2022-03-30,PHX,GSW,PHX,1610612756,77,103,107,L,-4
2021-22,1610612744,GSW,22101165,2022-04-02,UTA,GSW,UTA,1610612762,78,111,107,W,4
2021-22,1610612744,GSW,22101176,2022-04-03,GSW,SAC,SAC,1610612758,79,109,90,W,19
2021-22,1610612744,GSW,22101202,2022-04-07,LAL,GSW,LAL,1610612747,80,128,112,W,16
2021-22,1610612744,GSW,22101215,2022-04-09,GSW,SAS,SAS,1610612759,81,100,94,W,6
2021-22,1610612744,GSW,22101225,2022-04-10,GSW,NOP,NOP,1610612740,82,128,107,W,21
2021-22,1610612745,HOU,22100008,2021-10-20,HOU,MIN,MIN,1610612750,1,106,124,L,-18
2021-22,1610612745,HOU,22100023,2021-10-22,OKC,HOU,OKC,1610612760,2,124,91,W,33
2021-22,1610612745,HOU,22100037,2021-10-24,BOS,HOU,BOS,1610612738,3,97,107,L,-10
2021-22,1610612745,HOU,22100052,2021-10-26,HOU,DAL,DAL,1610612742,4,106,116,L,-10
2021-22,1610612745,HOU,22100068,2021-10-28,UTA,HOU,UTA,1610612762,5,91,122,L,-31
2021-22,1610612745,HOU,22100093,2021-10-31,HOU,LAL,LAL,1610612747,6,85,95,L,-10
2021-22,1610612745,HOU,22100107,2021-11-02,HOU,LAL,LAL,1610612747,7,117,119,L,-2
2021-22,1610612745,HOU,22100122,2021-11-04,HOU,PHX,PHX,1610612756,8,111,123,L,-12
2021-22,1610612745,HOU,22100133,2021-11-06,HOU,DEN,DEN,1610612743,9,94,95,L,-1
2021-22,1610612745,HOU,22100145,2021-11-07,HOU,GSW,GSW,1610612744,10,107,120,L,-13
2021-22,1610612745,HOU,22100162,2021-11-10,DET,HOU,DET,1610612765,11,104,112,L,-8
2021-22,1610612745,HOU,22100177,2021-11-12,POR,HOU,POR,1610612757,12,92,104,L,-12
2021-22,1610612745,HOU,22100195,2021-11-14,PHX,HOU,PHX,1610612756,13,89,115,L,-26
2021-22,1610612745,HOU,22100205,2021-11-15,HOU,MEM,MEM,1610612763,14,102,136,L,-34
2021-22,1610612745,HOU,22100221,2021-11-17,HOU,OKC,OKC,1610612760,15,89,101,L,-12
2021-22,1610612745,HOU,22100239,2021-11-20,HOU,NYK,NYK,1610612752,16,99,106,L,-7
2021-22,1610612745,HOU,22100256,2021-11-22,HOU,BOS,BOS,1610612738,17,90,108,L,-18
2021-22,1610612745,HOU,22100271,2021-11-24,CHI,HOU,CHI,1610612741,18,118,113,W,5
2021-22,1610612745,HOU,22100297,2021-11-27,CHA,HOU,CHA,1610612766,19,146,143,W,3
2021-22,1610612745,HOU,22100308,2021-11-29,OKC,HOU,OKC,1610612760,20,102,89,W,13
2021-22,1610612745,HOU,22100326,2021-12-01,HOU,OKC,OKC,1610612760,21,114,110,W,4
2021-22,1610612745,HOU,22100337,2021-12-03,ORL,HOU,ORL,1610612753,22,118,116,W,2
2021-22,1610612745,HOU,22100352,2021-12-05,NOP,HOU,NOP,1610612740,23,118,108,W,10
2021-22,1610612745,HOU,22100372,2021-12-08,BKN,HOU,BKN,1610612751,24,114,104,W,10
2021-22,1610612745,HOU,22100386,2021-12-10,MIL,HOU,MIL,1610612749,25,114,123,L,-9
2021-22,1610612745,HOU,22100395,2021-12-11,HOU,MEM,MEM,1610612763,26,106,113,L,-7
2021-22,1610612745,HOU,22100407,2021-12-13,HOU,ATL,ATL,1610612737,27,132,126,W,6
2021-22,1610612745,HOU,22100417,2021-12-15,HOU,CLE,CLE,1610612739,28,89,124,L,-35
2021-22,1610612745,HOU,22100431,2021-12-16,NYK,HOU,NYK,1610612752,29,103,116,L,-13
2021-22,1610612745,HOU,22100441,2021-12-18,HOU,DET,DET,1610612765,30,116,107,W,9
2021-22,1610612745,HOU,22100459,2021-12-20,HOU,CHI,CHI,1610612741,31,118,133,L,-15
2021-22,1610612745,HOU,22100473,2021-12-22,HOU,MIL,MIL,1610612749,32,106,126,L,-20
2021-22,1610612745,HOU,22100476,2021-12-23,HOU,IND,IND,1610612754,33,106,118,L,-12
2021-22,1610612745,HOU,22100501,2021-12-27,HOU,CHA,CHA,1610612766,34,99,123,L,-24
2021-22,1610612745,HOU,22100511,2021-12-28,LAL,HOU,LAL,1610612747,35,123,132,L,-9
2021-22,1610612745,HOU,22100532,2021-12-31,MIA,HOU,MIA,1610612748,36,110,120,L,-10
2021-22,1610612745,HOU,22100543,2022-01-01,DEN,HOU,DEN,1610612743,37,111,124,L,-13
2021-22,1610612745,HOU,22100552,2022-01-03,HOU,PHI,PHI,1610612755,38,113,133,L,-20
2021-22,1610612745,HOU,22100569,2022-01-05,HOU,WAS,WAS,1610612764,39,114,111,W,3
2021-22,1610612745,HOU,22100586,2022-01-07,DAL,HOU,DAL,1610612742,40,106,130,L,-24
2021-22,1610612745,HOU,22100600,2022-01-09,MIN,HOU,MIN,1610612750,41,123,141,L,-18
2021-22,1610612745,HOU,22100711,2022-01-10,PHI,HOU,PHI,1610612755,42,91,111,L,-20
2021-22,1610612745,HOU,22100623,2022-01-12,HOU,SAS,SAS,1610612759,43,128,124,W,4
2021-22,1610612745,HOU,22100640,2022-01-14,HOU,SAC,SAC,1610612758,44,114,126,L,-12
2021-22,1610612745,HOU,22100651,2022-01-16,HOU,SAC,SAC,1610612758,45,118,112,W,6
2021-22,1610612745,HOU,22100677,2022-01-19,HOU,UTA,UTA,1610612762,46,116,111,W,5
2021-22,1610612745,HOU,22100694,2022-01-21,HOU,GSW,GSW,1610612744,47,103,105,L,-2
2021-22,1610612745,HOU,22100719,2022-01-25,SAS,HOU,SAS,1610612759,48,104,134,L,-30
2021-22,1610612745,HOU,22100739,2022-01-28,POR,HOU,POR,1610612757,49,110,125,L,-15
2021-22,1610612745,HOU,22100764,2022-01-31,GSW,HOU,GSW,1610612744,50,108,122,L,-14
2021-22,1610612745,HOU,22100777,2022-02-02,CLE,HOU,CLE,1610612739,51,115,104,W,11
2021-22,1610612745,HOU,22100792,2022-02-04,HOU,SAS,SAS,1610612759,52,106,131,L,-25
2021-22,1610612745,HOU,22100808,2022-02-06,NOP,HOU,NOP,1610612740,53,107,120,L,-13
2021-22,1610612745,HOU,22100819,2022-02-08,HOU,NOP,NOP,1610612740,54,97,110,L,-13
2021-22,1610612745,HOU,22100834,2022-02-10,TOR,HOU,TOR,1610612761,55,120,139,L,-19
2021-22,1610612745,HOU,22100865,2022-02-14,HOU,UTA,UTA,1610612762,56,101,135,L,-34
2021-22,1610612745,HOU,22100882,2022-02-16,HOU,PHX,PHX,1610612756,57,121,124,L,-3
2021-22,1610612745,HOU,22100888,2022-02-17,HOU,LAC,LAC,1610612746,58,111,142,L,-31
2021-22,1610612745,HOU,22100898,2022-02-25,HOU,ORL,ORL,1610612753,59,111,119,L,-8
2021-22,1610612745,HOU,22100916,2022-02-27,LAC,HOU,LAC,1610612746,60,98,99,L,-1
2021-22,1610612745,HOU,22100929,2022-03-01,LAC,HOU,LAC,1610612746,61,100,113,L,-13
2021-22,1610612745,HOU,22100935,2022-03-02,UTA,HOU,UTA,1610612762,62,127,132,L,-5
2021-22,1610612745,HOU,22100952,2022-03-04,HOU,DEN,DEN,1610612743,63,101,116,L,-15
2021-22,1610612745,HOU,22100964,2022-03-06,MEM,HOU,MEM,1610612763,64,123,112,W,11
2021-22,1610612745,HOU,22100970,2022-03-07,HOU,MIA,MIA,1610612748,65,106,123,L,-17
2021-22,1610612745,HOU,22100985,2022-03-09,LAL,HOU,LAL,1610612747,66,139,130,W,9
2021-22,1610612745,HOU,22100999,2022-03-11,DAL,HOU,DAL,1610612742,67,100,113,L,-13
2021-22,1610612745,HOU,22101017,2022-03-13,HOU,NOP,NOP,1610612740,68,105,130,L,-25
2021-22,1610612745,HOU,22101038,2022-03-16,PHX,HOU,PHX,1610612756,69,112,129,L,-17
2021-22,1610612745,HOU,22101053,2022-03-18,IND,HOU,IND,1610612754,70,118,121,L,-3
2021-22,1610612745,HOU,22101063,2022-03-20,MEM,HOU,MEM,1610612763,71,98,122,L,-24
2021-22,1610612745,HOU,22101077,2022-03-21,WAS,HOU,WAS,1610612764,72,115,97,W,18
