season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2016-17,1610612759,21600454,2016-12-23,SAS,POR,1610612757,30,110,90,W
2016-17,1610612759,21600458,2016-12-25,CHI,SAS,1610612741,31,119,100,W
2016-17,1610612759,21600482,2016-12-28,PHX,SAS,1610612756,32,119,98,W
2016-17,1610612759,21600499,2016-12-30,POR,SAS,1610612757,33,110,94,W
2016-17,1610612759,21600508,2017-01-01,SAS,ATL,1610612737,34,112,114,L
2016-17,1610612759,21600525,2017-01-03,TOR,SAS,1610612761,35,110,82,W
2016-17,1610612759,21600543,2017-01-05,SAS,DEN,1610612743,36,127,99,W
2016-17,1610612759,21600558,2017-01-07,CHA,SAS,1610612766,37,102,85,W
2016-17,1610612759,21600575,2017-01-10,MIL,SAS,1610612749,38,107,109,L
2016-17,1610612759,21600588,2017-01-12,LAL,SAS,1610612747,39,134,94,W
2016-17,1610612759,21600605,2017-01-14,SAS,PHX,1610612756,40,105,108,L
2016-17,1610612759,21600625,2017-01-17,MIN,SAS,1610612750,41,122,114,W
2016-17,1610612759,21600639,2017-01-19,DEN,SAS,1610612743,42,118,104,W
2016-17,1610612759,21600657,2017-01-21,SAS,CLE,1610612739,43,118,115,W
2016-17,1610612759,21600666,2017-01-23,SAS,BKN,1610612751,44,112,86,W
2016-17,1610612759,21600674,2017-01-24,SAS,TOR,1610612761,45,108,106,W
2016-17,1610612759,21600701,2017-01-27,SAS,NOP,1610612740,46,103,119,L
2016-17,1610612759,21600717,2017-01-29,DAL,SAS,1610612742,47,101,105,L
2016-17,1610612759,21600727,2017-01-31,OKC,SAS,1610612760,48,108,94,W
2016-17,1610612759,21600744,2017-02-02,PHI,SAS,1610612755,49,102,86,W
2016-17,1610612759,21600762,2017-02-04,DEN,SAS,1610612743,50,121,97,W
2016-17,1610612759,21600777,2017-02-06,SAS,MEM,1610612763,51,74,89,L
2016-17,1610612759,21600782,2017-02-08,SAS,PHI,1610612755,52,111,103,W
2016-17,1610612759,21600801,2017-02-10,SAS,DET,1610612765,53,103,92,W
2016-17,1610612759,21600817,2017-02-12,SAS,NYK,1610612752,54,90,94,L
2016-17,1610612759,21600825,2017-02-13,SAS,IND,1610612754,55,110,106,W
2016-17,1610612759,21600834,2017-02-15,SAS,ORL,1610612753,56,107,79,W
2016-17,1610612759,21600865,2017-02-24,SAS,LAC,1610612746,57,105,97,W
2016-17,1610612759,21600874,2017-02-26,SAS,LAL,1610612747,58,119,98,W
2016-17,1610612759,21600902,2017-03-01,IND,SAS,1610612754,59,100,99,W
2016-17,1610612759,21600917,2017-03-03,SAS,NOP,1610612740,60,101,98,W
2016-17,1610612759,21600925,2017-03-04,MIN,SAS,1610612750,61,97,90,W
2016-17,1610612759,21600942,2017-03-06,HOU,SAS,1610612745,62,112,110,W
2016-17,1610612759,21600957,2017-03-08,SAC,SAS,1610612758,63,114,104,W
2016-17,1610612759,21600962,2017-03-09,SAS,OKC,1610612760,64,92,102,L
2016-17,1610612759,21600980,2017-03-11,GSW,SAS,1610612744,65,107,85,W
2016-17,1610612759,21600994,2017-03-13,ATL,SAS,1610612737,66,107,99,W
2016-17,1610612759,21601011,2017-03-15,POR,SAS,1610612757,67,106,110,L
2016-17,1610612759,21601033,2017-03-18,SAS,MEM,1610612763,68,96,104,L
2016-17,1610612759,21601042,2017-03-19,SAC,SAS,1610612758,69,118,102,W
2016-17,1610612759,21601056,2017-03-21,SAS,MIN,1610612750,70,100,93,W
2016-17,1610612759,21601070,2017-03-23,MEM,SAS,1610612763,71,97,90,W
2016-17,1610612759,21601085,2017-03-25,NYK,SAS,1610612752,72,106,98,W
2016-17,1610612759,21601099,2017-03-27,CLE,SAS,1610612739,73,103,74,W
2016-17,1610612759,21601118,2017-03-29,GSW,SAS,1610612744,74,98,110,L
2016-17,1610612759,21601135,2017-03-31,SAS,OKC,1610612760,75,100,95,W
2016-17,1610612759,21601151,2017-04-02,UTA,SAS,1610612762,76,109,103,W
2016-17,1610612759,21601161,2017-04-04,MEM,SAS,1610612763,77,95,89,W
2016-17,1610612759,21601170,2017-04-05,LAL,SAS,1610612747,78,95,102,L
2016-17,1610612759,21601183,2017-04-07,SAS,DAL,1610612742,79,102,89,W
2016-17,1610612759,21601193,2017-04-08,LAC,SAS,1610612746,80,87,98,L
2016-17,1610612759,21601209,2017-04-10,SAS,POR,1610612757,81,98,99,L
2016-17,1610612759,21601227,2017-04-12,SAS,UTA,1610612762,82,97,101,L
